dataset_index,initialization_index,stream_seed,anchor_step,reuse_commits,quality_readout_step,method,refresh_feature_ns,refresh_partition_ns,amortized_proxy_ns_per_commit,verifier_ns_per_commit,projected_total_ns_per_commit,within_stratum_utility_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48,quality_mode
0,2,a303ea0000000005,600,25,625,projected_order_1d,9500,9900,776.00,487300,488076.00,4.730988087659e-6,2.219935267370e-4,2.158991017901e-4,2.571614583333e-1,2.128176579390e-4,2.528410318519e-4,1.406250000000e-1,stale_reuse
0,2,a303ea0000000005,600,25,625,nearest_centroid_quota_repair,9500,1703600,68524.00,487300,555824.00,4.312323138504e-6,2.119434657939e-4,2.182952549212e-4,2.530691964286e-1,2.190918232827e-4,2.519375332213e-4,1.406250000000e-1,stale_reuse
0,2,a303ea0000000005,600,25,625,hash_placebo_mean,0,14200,568.00,487300,487868.00,8.763717585036e-6,3.021280475468e-4,2.968370577855e-4,2.954799107143e-1,2.401705918906e-4,2.805988261052e-4,2.167968750000e-1,stale_reuse
0,2,a303ea0000000005,600,50,650,balanced_kmeans,9500,1658500,33360.00,488800,522160.00,5.096209503785e-6,2.304029419613e-4,2.302599461052e-4,2.471338757396e-1,2.716311161350e-4,3.389951910151e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,50,650,warm_start_balanced_kmeans,9500,1638100,32952.00,488800,521752.00,5.096209503785e-6,2.304029419613e-4,2.302599461052e-4,2.471338757396e-1,2.716311161350e-4,3.389951910151e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,50,650,projected_order_1d,9500,9900,388.00,488800,489188.00,5.367537403195e-6,2.364568627677e-4,2.376869554049e-4,2.371486686391e-1,3.708327521963e-4,4.321553762452e-4,3.906250000000e-1,stale_reuse
0,2,a303ea0000000005,600,50,650,nearest_centroid_quota_repair,9500,1703600,34262.00,488800,523062.00,5.096209503785e-6,2.304029419613e-4,2.302599461052e-4,2.471338757396e-1,2.716311161350e-4,3.389951910151e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,50,650,hash_placebo_mean,0,14200,284.00,488800,489084.00,8.970730039108e-6,3.056783893971e-4,3.043015500404e-4,2.882650702663e-1,3.716234762550e-4,4.620092401737e-4,3.652343750000e-1,stale_reuse
0,2,a303ea0000000005,600,100,700,balanced_kmeans,9500,1658500,16680.00,519400,536080.00,5.614132790515e-6,2.418275209756e-4,2.449411777269e-4,2.708333333333e-1,2.389639052893e-4,2.916342900328e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,100,700,warm_start_balanced_kmeans,9500,1638100,16476.00,519400,535876.00,5.614132790515e-6,2.418275209756e-4,2.449411777269e-4,2.708333333333e-1,2.389639052893e-4,2.916342900328e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,100,700,projected_order_1d,9500,9900,194.00,519400,519594.00,5.924207113987e-6,2.484159631962e-4,2.455735821778e-4,2.834821428571e-1,2.215058181854e-4,2.557298750219e-4,2.343750000000e-1,stale_reuse
0,2,a303ea0000000005,600,100,700,nearest_centroid_quota_repair,9500,1703600,17131.00,519400,536531.00,5.614132790515e-6,2.418275209756e-4,2.449411777269e-4,2.708333333333e-1,2.389639052893e-4,2.916342900328e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,600,100,700,hash_placebo_mean,0,14200,142.00,519400,519542.00,1.028447538904e-5,3.272944374633e-4,3.337357659526e-4,3.110932849702e-1,2.356070308456e-4,2.701112632728e-4,2.421875000000e-1,stale_reuse
0,2,a303ea0000000005,2400,1,2401,balanced_kmeans,9500,2055100,2064600.00,536700,2601300.00,2.157922712583e-5,4.741135052854e-4,4.761022463942e-4,2.680147058824e-1,5.138254780377e-4,5.332450388664e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,1,2401,warm_start_balanced_kmeans,9500,1885100,1894600.00,536700,2431300.00,2.165488612955e-5,4.749439235490e-4,4.803468800037e-4,2.813419117647e-1,4.834325779939e-4,4.952559131084e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000005,2400,1,2401,projected_order_1d,9500,12500,22000.00,536700,558700.00,2.594366546157e-5,5.198523975367e-4,5.012877676292e-4,2.961397058824e-1,6.210785234941e-4,6.350523590442e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,1,2401,nearest_centroid_quota_repair,9500,55800,65300.00,536700,602000.00,2.252931245360e-5,4.844381674252e-4,4.742061483870e-4,2.827205882353e-1,6.369025500135e-4,6.657041275844e-4,2.187500000000e-1,stale_reuse
0,2,a303ea0000000005,2400,1,2401,hash_placebo_mean,0,0,0.00,536700,536700.00,2.991149391422e-5,5.581785552867e-4,5.611713741132e-4,3.130744485294e-1,5.842730012660e-4,6.067634665534e-4,1.386718750000e-1,stale_reuse
0,2,a303ea0000000005,2400,10,2410,balanced_kmeans,9500,2055100,206460.00,492200,698660.00,1.891929403676e-5,4.439324042572e-4,4.272412745232e-4,2.688419117647e-1,7.558705937072e-4,8.415050258463e-4,2.656250000000e-1,stale_reuse
0,2,a303ea0000000005,2400,10,2410,warm_start_balanced_kmeans,9500,1885100,189460.00,492200,681660.00,1.891976330253e-5,4.439379097742e-4,4.470923238575e-4,2.902573529412e-1,7.906638452937e-4,9.632862127091e-4,3.750000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,10,2410,projected_order_1d,9500,12500,2200.00,492200,494400.00,2.200412376362e-5,4.787584177199e-4,4.716196997367e-4,2.818933823529e-1,6.897407651110e-4,7.409242654717e-4,2.500000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,10,2410,nearest_centroid_quota_repair,9500,55800,6530.00,492200,498730.00,1.990640818722e-5,4.553662466816e-4,4.567709924830e-4,2.908088235294e-1,8.211502588296e-4,9.548171501024e-4,2.968750000000e-1,stale_reuse
0,2,a303ea0000000005,2400,10,2410,hash_placebo_mean,0,0,0.00,492200,492200.00,2.537567061142e-5,5.141203515411e-4,5.127178835289e-4,3.094324448529e-1,8.602068952186e-4,9.601655975890e-4,3.535156250000e-1,stale_reuse
0,2,a303ea0000000005,2400,25,2425,balanced_kmeans,9500,2055100,82584.00,491300,573884.00,2.325657276614e-5,4.921950490547e-4,4.825512573426e-4,2.674632352941e-1,5.540951157457e-4,6.179891715874e-4,1.718750000000e-1,stale_reuse
0,2,a303ea0000000005,2400,25,2425,warm_start_balanced_kmeans,9500,1885100,75784.00,491300,567084.00,2.323645596890e-5,4.919821301051e-4,4.831876436980e-4,2.651654411765e-1,6.734686632228e-4,7.449834602085e-4,1.875000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,25,2425,projected_order_1d,9500,12500,880.00,491300,492180.00,2.741438541067e-5,5.343842388156e-4,5.117546191779e-4,2.761948529412e-1,7.336959952084e-4,8.138902630890e-4,2.187500000000e-1,stale_reuse
0,2,a303ea0000000005,2400,25,2425,nearest_centroid_quota_repair,9500,55800,2612.00,491300,493912.00,2.416158155767e-5,5.016803177580e-4,5.054293506826e-4,2.607536764706e-1,6.603850291214e-4,7.235748303174e-4,1.562500000000e-1,stale_reuse
0,2,a303ea0000000005,2400,25,2425,hash_placebo_mean,0,0,0.00,491300,491300.00,3.082168250549e-5,5.666113553460e-4,5.676736222086e-4,3.051125919118e-1,8.346742503100e-4,9.233036230327e-4,2.324218750000e-1,stale_reuse
0,2,a303ea0000000005,2400,50,2450,balanced_kmeans,9500,2055100,41292.00,490600,531892.00,1.975074945413e-5,4.535823778329e-4,4.514272910461e-4,2.670955882353e-1,7.242476829674e-4,7.908434958495e-4,1.562500000000e-1,stale_reuse
0,2,a303ea0000000005,2400,50,2450,warm_start_balanced_kmeans,9500,1885100,37892.00,490600,528492.00,1.973702389387e-5,4.534247444664e-4,4.433090308768e-4,2.743566176471e-1,6.453893745402e-4,6.633157242959e-4,3.125000000000e-2,stale_reuse
0,2,a303ea0000000005,2400,50,2450,projected_order_1d,9500,12500,440.00,490600,491040.00,2.317827707920e-5,4.913658374792e-4,4.666828024611e-4,2.884191176471e-1,6.701059509169e-4,6.956955136275e-4,4.687500000000e-2,stale_reuse
0,2,a303ea0000000005,2400,50,2450,nearest_centroid_quota_repair,9500,55800,1306.00,490600,491906.00,2.046900733330e-5,4.617562413098e-4,4.647042552724e-4,2.795955882353e-1,6.952016460104e-4,7.226035325516e-4,7.812500000000e-2,stale_reuse
0,2,a303ea0000000005,2400,50,2450,hash_placebo_mean,0,0,0.00,490600,490600.00,2.782689909648e-5,5.383738832885e-4,5.363790200546e-4,3.058478860294e-1,6.500676026100e-4,6.841735425205e-4,8.593750000000e-2,stale_reuse
0,2,a303ea0000000005,2400,100,2500,balanced_kmeans,9500,2055100,20646.00,489600,510246.00,2.255369474643e-5,4.847002375441e-4,4.819120977323e-4,2.648897058824e-1,7.280417041784e-4,7.651931033763e-4,2.343750000000e-1,stale_reuse
0,2,a303ea0000000005,2400,100,2500,warm_start_balanced_kmeans,9500,1885100,18946.00,489600,508546.00,2.255688909489e-5,4.847345611140e-4,4.946688723166e-4,2.835477941176e-1,6.456974722369e-4,6.609612372870e-4,1.562500000000e-1,stale_reuse
0,2,a303ea0000000005,2400,100,2500,projected_order_1d,9500,12500,220.00,489600,489820.00,2.687380763212e-5,5.290893083100e-4,4.985340013606e-4,2.653492647059e-1,6.375986972671e-4,6.619133000640e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,100,2500,nearest_centroid_quota_repair,9500,55800,653.00,489600,490253.00,2.413577283911e-5,5.014123057997e-4,4.979056576795e-4,2.781250000000e-1,6.548450237460e-4,6.755949591479e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000005,2400,100,2500,hash_placebo_mean,0,0,0.00,489600,489600.00,3.132311253001e-5,5.711990871368e-4,5.792164415922e-4,2.997127757353e-1,7.037686741000e-4,7.276712962643e-4,1.445312500000e-1,stale_reuse
0,2,a303ea0000000006,600,1,601,balanced_kmeans,9600,1626000,1635600.00,493700,2129300.00,2.595511382460e-6,1.644280295467e-4,1.627845764894e-4,2.019230769231e-1,1.532724390501e-4,1.620016477091e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,1,601,warm_start_balanced_kmeans,9600,1636500,1646100.00,493700,2139800.00,2.595511382460e-6,1.644280295467e-4,1.627845764894e-4,2.019230769231e-1,1.532724390501e-4,1.620016477091e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,1,601,projected_order_1d,9600,9800,19400.00,493700,513100.00,3.867002387859e-6,2.007019553306e-4,1.991488545397e-4,2.254068047337e-1,1.520468509284e-4,1.532427564257e-4,1.562500000000e-2,stale_reuse
0,2,a303ea0000000006,600,1,601,nearest_centroid_quota_repair,9600,1734800,1744400.00,493700,2238100.00,2.595511382460e-6,1.644280295467e-4,1.627845764894e-4,2.019230769231e-1,1.532724390501e-4,1.620016477091e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,1,601,hash_placebo_mean,0,14200,14200.00,493700,507900.00,7.610621852341e-6,2.815427072136e-4,2.897109015501e-4,2.681906434911e-1,2.038566926519e-4,2.336338728739e-4,1.503906250000e-1,stale_reuse
0,2,a303ea0000000006,600,10,610,balanced_kmeans,9600,1626000,163560.00,513600,677160.00,2.814802516185e-6,1.712333482228e-4,1.724924613212e-4,2.064338235294e-1,3.170239240262e-4,3.251965318469e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,10,610,warm_start_balanced_kmeans,9600,1636500,164610.00,513600,678210.00,2.814802516185e-6,1.712333482228e-4,1.724924613212e-4,2.064338235294e-1,3.170239240262e-4,3.251965318469e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,10,610,projected_order_1d,9600,9800,1940.00,513600,515540.00,4.116212881602e-6,2.070681470354e-4,2.196381326274e-4,2.338235294118e-1,4.077576729742e-4,4.175527803767e-4,9.375000000000e-2,stale_reuse
0,2,a303ea0000000006,600,10,610,nearest_centroid_quota_repair,9600,1734800,174440.00,513600,688040.00,2.814802516185e-6,1.712333482228e-4,1.724924613212e-4,2.064338235294e-1,3.170239240262e-4,3.251965318469e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,10,610,hash_placebo_mean,0,14200,1420.00,513600,515020.00,7.792955550417e-6,2.848948769014e-4,2.876785469039e-4,2.664751838235e-1,4.438015546100e-4,4.721525945275e-4,1.308593750000e-1,stale_reuse
0,2,a303ea0000000006,600,25,625,balanced_kmeans,9600,1626000,65424.00,493600,559024.00,2.707118905755e-6,1.679260410665e-4,1.680692660546e-4,1.694568452381e-1,2.435796818645e-4,2.551568192075e-4,4.687500000000e-2,stale_reuse
0,2,a303ea0000000006,600,25,625,warm_start_balanced_kmeans,9600,1636500,65844.00,493600,559444.00,2.707118905755e-6,1.679260410665e-4,1.680692660546e-4,1.694568452381e-1,2.435796818645e-4,2.551568192075e-4,4.687500000000e-2,stale_reuse
0,2,a303ea0000000006,600,25,625,projected_order_1d,9600,9800,776.00,493600,494376.00,3.942362562752e-6,2.026481598617e-4,1.987913201862e-4,2.216331845238e-1,2.429194955766e-4,2.614614008962e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,25,625,nearest_centroid_quota_repair,9600,1734800,69776.00,493600,563376.00,2.707118905755e-6,1.679260410665e-4,1.680692660546e-4,1.694568452381e-1,2.435796818645e-4,2.551568192075e-4,4.687500000000e-2,stale_reuse
0,2,a303ea0000000006,600,25,625,hash_placebo_mean,0,14200,568.00,493600,494168.00,7.889343787079e-6,2.866454777875e-4,2.888471013144e-4,2.475702194940e-1,4.035149125698e-4,4.260546657306e-4,9.570312500000e-2,stale_reuse
0,2,a303ea0000000006,600,50,650,balanced_kmeans,9600,1626000,32712.00,508900,541612.00,3.411845297001e-6,1.885207022507e-4,1.897187205546e-4,1.900887573964e-1,1.637300045445e-4,1.841132408913e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000006,600,50,650,warm_start_balanced_kmeans,9600,1636500,32922.00,508900,541822.00,3.411845297001e-6,1.885207022507e-4,1.897187205546e-4,1.900887573964e-1,1.637300045445e-4,1.841132408913e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000006,600,50,650,projected_order_1d,9600,9800,388.00,508900,509288.00,4.538393760615e-6,2.174279995916e-4,2.182869746039e-4,2.156989644970e-1,1.639844563783e-4,1.855504332866e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000006,600,50,650,nearest_centroid_quota_repair,9600,1734800,34888.00,508900,543788.00,3.411845297001e-6,1.885207022507e-4,1.897187205546e-4,1.900887573964e-1,1.637300045445e-4,1.841132408913e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000006,600,50,650,hash_placebo_mean,0,14200,284.00,508900,509184.00,8.848536181941e-6,3.035686447862e-4,3.114411385723e-4,2.486131656805e-1,2.360547098483e-4,2.634948000804e-4,1.542968750000e-1,stale_reuse
0,2,a303ea0000000006,600,100,700,balanced_kmeans,9600,1626000,16356.00,524800,541156.00,4.069730214067e-6,2.058956606226e-4,2.065554640336e-4,2.148674242424e-1,1.228981250847e-4,1.303375677821e-4,3.125000000000e-2,stale_reuse
0,2,a303ea0000000006,600,100,700,warm_start_balanced_kmeans,9600,1636500,16461.00,524800,541261.00,4.069730214067e-6,2.058956606226e-4,2.065554640336e-4,2.148674242424e-1,1.228981250847e-4,1.303375677821e-4,3.125000000000e-2,stale_reuse
0,2,a303ea0000000006,600,100,700,projected_order_1d,9600,9800,194.00,524800,524994.00,5.465115360047e-6,2.385964899165e-4,2.487165783627e-4,2.358901515152e-1,2.522099640423e-4,2.742577724462e-4,6.250000000000e-2,stale_reuse
0,2,a303ea0000000006,600,100,700,nearest_centroid_quota_repair,9600,1734800,17444.00,524800,542244.00,4.069730214067e-6,2.058956606226e-4,2.065554640336e-4,2.148674242424e-1,1.228981250847e-4,1.303375677821e-4,3.125000000000e-2,stale_reuse
0,2,a303ea0000000006,600,100,700,hash_placebo_mean,0,14200,142.00,524800,524942.00,1.034071828444e-5,3.281734516985e-4,3.240238530455e-4,2.586529356061e-1,3.211779634795e-4,3.460516314426e-4,1.562500000000e-1,stale_reuse
0,2,a303ea0000000006,2400,1,2401,balanced_kmeans,9400,1980300,1989700.00,518000,2507700.00,3.137091930656e-5,5.716471021910e-4,5.709048271583e-4,2.734375000000e-1,8.410722321983e-4,9.138599052534e-4,1.718750000000e-1,stale_reuse
0,2,a303ea0000000006,2400,1,2401,warm_start_balanced_kmeans,9400,2555900,2565300.00,518000,3083300.00,3.137690479017e-5,5.717016339236e-4,5.373218835472e-4,2.630514705882e-1,6.896263072349e-4,7.582165867035e-4,1.093750000000e-1,stale_reuse
0,2,a303ea0000000006,2400,1,2401,projected_order_1d,9400,10400,19800.00,518000,537800.00,3.572707818448e-5,6.100467723230e-4,5.985641461259e-4,2.936580882353e-1,6.456770292402e-4,6.715100940511e-4,4.687500000000e-2,stale_reuse
0,2,a303ea0000000006,2400,1,2401,nearest_centroid_quota_repair,9400,53300,62700.00,518000,580700.00,3.162962490800e-5,5.739993549285e-4,5.786321013785e-4,2.797794117647e-1,7.410739835336e-4,7.930338866942e-4,7.812500000000e-2,stale_reuse
0,2,a303ea0000000006,2400,1,2401,hash_placebo_mean,0,0,0.00,518000,518000.00,3.909717063484e-5,6.381610210311e-4,6.420512664460e-4,3.133731617647e-1,6.713688402291e-4,7.098685893308e-4,1.093750000000e-1,stale_reuse
0,2,a303ea0000000006,2400,10,2410,balanced_kmeans,9400,1980300,198970.00,549400,748370.00,3.005908561744e-5,5.595672213253e-4,5.648462530973e-4,2.814338235294e-1,6.360348400563e-4,8.866252984490e-4,3.437500000000e-1,stale_reuse
0,2,a303ea0000000006,2400,10,2410,warm_start_balanced_kmeans,9400,2555900,256530.00,549400,805930.00,2.985945239761e-5,5.577059821045e-4,5.567378214632e-4,2.599264705882e-1,6.364596777360e-4,8.743354754586e-4,3.437500000000e-1,stale_reuse
0,2,a303ea0000000006,2400,10,2410,projected_order_1d,9400,10400,1980.00,549400,551380.00,3.492097603536e-5,6.031253327751e-4,6.003821897475e-4,2.817095588235e-1,6.234438437005e-4,8.692675309945e-4,3.281250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,10,2410,nearest_centroid_quota_repair,9400,53300,6270.00,549400,555670.00,3.003947116717e-5,5.593846243788e-4,5.459897716845e-4,2.647058823529e-1,6.637116887021e-4,9.836105804766e-4,4.531250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,10,2410,hash_placebo_mean,0,0,0.00,549400,549400.00,3.714161710404e-5,6.219975956733e-4,6.298655387504e-4,3.012752757353e-1,6.134140515890e-4,8.314072972802e-4,2.988281250000e-1,stale_reuse
0,2,a303ea0000000006,2400,25,2425,balanced_kmeans,9400,1980300,79588.00,530700,610288.00,2.967691495549e-5,5.559986787631e-4,5.514062509307e-4,2.834558823529e-1,3.295649446500e-4,7.832319525960e-4,5.156250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,25,2425,warm_start_balanced_kmeans,9400,2555900,102612.00,530700,633312.00,2.919004807227e-5,5.514190790613e-4,5.402047655132e-4,2.733455882353e-1,3.227529239638e-4,6.562247117756e-4,4.531250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,25,2425,projected_order_1d,9400,10400,792.00,530700,531492.00,3.549790673540e-5,6.080870511918e-4,6.101082651225e-4,2.985294117647e-1,3.505047526460e-4,7.893667485348e-4,5.625000000000e-1,stale_reuse
0,2,a303ea0000000006,2400,25,2425,nearest_centroid_quota_repair,9400,53300,2508.00,530700,533208.00,3.034797929161e-5,5.622497525901e-4,5.648495617169e-4,2.803308823529e-1,3.120933924095e-4,7.050854521822e-4,5.000000000000e-1,stale_reuse
0,2,a303ea0000000006,2400,25,2425,hash_placebo_mean,0,0,0.00,530700,530700.00,3.897316146155e-5,6.371520317955e-4,6.350922890625e-4,3.258961397059e-1,3.402685257754e-4,7.307856455157e-4,4.941406250000e-1,stale_reuse
0,2,a303ea0000000006,2400,50,2450,balanced_kmeans,9400,1980300,39794.00,507100,546894.00,2.904560951785e-5,5.500531178692e-4,5.434151507593e-4,2.849264705882e-1,7.364563350762e-4,1.023893612000e-3,5.156250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,50,2450,warm_start_balanced_kmeans,9400,2555900,51306.00,507100,558406.00,2.888088742150e-5,5.484911825247e-4,5.495557392184e-4,2.950367647059e-1,8.502348172783e-4,1.226193235539e-3,6.875000000000e-1,stale_reuse
0,2,a303ea0000000006,2400,50,2450,projected_order_1d,9400,10400,396.00,507100,507496.00,3.593416589348e-5,6.118122490251e-4,6.056983324541e-4,3.262867647059e-1,8.580916666574e-4,1.117661552030e-3,5.781250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,50,2450,nearest_centroid_quota_repair,9400,53300,1254.00,507100,508354.00,3.017596160195e-5,5.606540228641e-4,5.736116477901e-4,2.894301470588e-1,8.140216787211e-4,1.126619665001e-3,5.781250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,50,2450,hash_placebo_mean,0,0,0.00,507100,507100.00,3.849749566604e-5,6.332539992095e-4,6.294095454984e-4,3.288602941176e-1,8.010914287517e-4,1.131458853791e-3,5.898437500000e-1,stale_reuse
0,2,a303ea0000000006,2400,100,2500,balanced_kmeans,9400,1980300,19897.00,494700,514597.00,3.468747926477e-5,6.011055722650e-4,6.113307470116e-4,2.773897058824e-1,8.821410952464e-4,9.312002088109e-4,1.250000000000e-1,stale_reuse
0,2,a303ea0000000006,2400,100,2500,warm_start_balanced_kmeans,9400,2555900,25653.00,494700,520353.00,3.435202649767e-5,5.981919502557e-4,5.886696069337e-4,2.832720588235e-1,8.061771996495e-4,8.682510228937e-4,1.406250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,100,2500,projected_order_1d,9400,10400,198.00,494700,494898.00,4.144293757864e-5,6.570367314269e-4,6.604600645270e-4,3.136029411765e-1,9.715125344769e-4,1.080226942577e-3,2.656250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,100,2500,nearest_centroid_quota_repair,9400,53300,627.00,494700,495327.00,3.568746134424e-5,6.097084459006e-4,6.140166675664e-4,2.796875000000e-1,8.688849520126e-4,9.270129162360e-4,1.406250000000e-1,stale_reuse
0,2,a303ea0000000006,2400,100,2500,hash_placebo_mean,0,0,0.00,494700,494700.00,4.456090579942e-5,6.813011129187e-4,6.832702942508e-4,3.254021139706e-1,9.147623875450e-4,1.003324273535e-3,2.148437500000e-1,stale_reuse
1,0,a303ea0000000007,600,1,601,balanced_kmeans,12300,2003200,2015500.00,496500,2512000.00,5.744572737096e-6,2.446207255012e-4,2.441769232911e-4,2.306767751479e-1,2.011583464991e-4,2.053132967035e-4,1.562500000000e-2,stale_reuse
1,0,a303ea0000000007,600,1,601,warm_start_balanced_kmeans,12300,1974700,1987000.00,496500,2483500.00,5.744572737096e-6,2.446207255012e-4,2.441769232911e-4,2.306767751479e-1,2.011583464991e-4,2.053132967035e-4,1.562500000000e-2,stale_reuse
1,0,a303ea0000000007,600,1,601,projected_order_1d,12300,9700,22000.00,496500,518500.00,7.309089141979e-6,2.759281522950e-4,2.685371815290e-4,2.528661242604e-1,2.444964334245e-4,2.542261059943e-4,4.687500000000e-2,stale_reuse
1,0,a303ea0000000007,600,1,601,nearest_centroid_quota_repair,12300,2516100,2528400.00,496500,3024900.00,5.744572737096e-6,2.446207255012e-4,2.441769232911e-4,2.306767751479e-1,2.011583464991e-4,2.053132967035e-4,1.562500000000e-2,stale_reuse
1,0,a303ea0000000007,600,1,601,hash_placebo_mean,0,14200,14200.00,496500,510700.00,1.209438171850e-5,3.549267349760e-4,3.527255294787e-4,2.778638128698e-1,3.036167877042e-4,3.359025947276e-4,2.050781250000e-1,stale_reuse
1,0,a303ea0000000007,600,10,610,balanced_kmeans,12300,2003200,201550.00,503100,704650.00,5.810077386952e-6,2.460114620245e-4,2.399518300980e-4,2.082720588235e-1,2.375912781645e-4,2.453925889085e-4,4.687500000000e-2,stale_reuse
1,0,a303ea0000000007,600,10,610,warm_start_balanced_kmeans,12300,1974700,198700.00,503100,701800.00,5.810077386952e-6,2.460114620245e-4,2.399518300980e-4,2.082720588235e-1,2.375912781645e-4,2.453925889085e-4,4.687500000000e-2,stale_reuse
1,0,a303ea0000000007,600,10,610,projected_order_1d,12300,9700,2200.00,503100,505300.00,7.207417889932e-6,2.740023169369e-4,2.702705445587e-4,2.213235294118e-1,3.091339481216e-4,3.230967633385e-4,9.375000000000e-2,stale_reuse
1,0,a303ea0000000007,600,10,610,nearest_centroid_quota_repair,12300,2516100,252840.00,503100,755940.00,5.810077386952e-6,2.460114620245e-4,2.399518300980e-4,2.082720588235e-1,2.375912781645e-4,2.453925889085e-4,4.687500000000e-2,stale_reuse
1,0,a303ea0000000007,600,10,610,hash_placebo_mean,0,14200,1420.00,503100,504520.00,1.154351370902e-5,3.467505570930e-4,3.437743259614e-4,2.579388786765e-1,3.088261105084e-4,3.476684932835e-4,1.503906250000e-1,stale_reuse
1,0,a303ea0000000007,600,25,625,balanced_kmeans,12300,2003200,80620.00,492100,572720.00,6.390655785909e-6,2.580103313885e-4,2.589582829503e-4,2.013786764706e-1,2.488257459845e-4,2.524426536183e-4,0.000000000000e0,stale_reuse
1,0,a303ea0000000007,600,25,625,warm_start_balanced_kmeans,12300,1974700,79480.00,492100,571580.00,6.390655785909e-6,2.580103313885e-4,2.589582829503e-4,2.013786764706e-1,2.488257459845e-4,2.524426536183e-4,0.000000000000e0,stale_reuse
1,0,a303ea0000000007,600,25,625,projected_order_1d,12300,9700,880.00,492100,492980.00,7.990885623084e-6,2.885106443567e-4,2.802115804727e-4,2.205882352941e-1,2.286342471507e-4,2.322511547845e-4,0.000000000000e0,stale_reuse
1,0,a303ea0000000007,600,25,625,nearest_centroid_quota_repair,12300,2516100,101136.00,492100,593236.00,6.390655785909e-6,2.580103313885e-4,2.589582829503e-4,2.013786764706e-1,2.488257459845e-4,2.524426536183e-4,0.000000000000e0,stale_reuse
1,0,a303ea0000000007,600,25,625,hash_placebo_mean,0,14200,568.00,492100,492668.00,1.289549286947e-5,3.664938841838e-4,3.637116895301e-4,2.469439338235e-1,2.778648876642e-4,2.839254560598e-4,3.125000000000e-2,stale_reuse
1,0,a303ea0000000007,600,50,650,balanced_kmeans,12300,2003200,40310.00,492900,533210.00,6.856802790630e-6,2.672546146824e-4,2.645328934909e-4,2.348513719512e-1,3.185513984363e-4,3.227599287356e-4,3.125000000000e-2,stale_reuse
1,0,a303ea0000000007,600,50,650,warm_start_balanced_kmeans,12300,1974700,39740.00,492900,532640.00,6.856802790630e-6,2.672546146824e-4,2.645328934909e-4,2.348513719512e-1,3.185513984363e-4,3.227599287356e-4,3.125000000000e-2,stale_reuse
1,0,a303ea0000000007,600,50,650,projected_order_1d,12300,9700,440.00,492900,493340.00,8.323183721725e-6,2.944483493495e-4,2.891774106431e-4,2.479992378049e-1,3.121625845779e-4,3.162529733345e-4,1.562500000000e-2,stale_reuse
1,0,a303ea0000000007,600,50,650,nearest_centroid_quota_repair,12300,2516100,50568.00,492900,543468.00,6.856802790630e-6,2.672546146824e-4,2.645328934909e-4,2.348513719512e-1,3.185513984363e-4,3.227599287356e-4,3.125000000000e-2,stale_reuse
1,0,a303ea0000000007,600,50,650,hash_placebo_mean,0,14200,284.00,492900,493184.00,1.359150075251e-5,3.762549390159e-4,3.806704903697e-4,2.833579458841e-1,4.555127762416e-4,4.840894245874e-4,1.621093750000e-1,stale_reuse
