dataset_index,initialization_index,stream_seed,state_step,anchor_step,partition_age,method,mode,candidate_count,within_stratum_utility_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
0,1,a303ea0000000003,2410,2400,10,warm_start_balanced_kmeans,stale_reuse,170,4.039803558011e-5,6.487009099933e-4,6.576821941682e-4,3.125000000000e-1,5.006983720648e-4,6.178209093548e-4,3.125000000000e-1
0,1,a303ea0000000003,2410,2400,10,projected_order_1d,fresh,170,4.321771419811e-5,6.709579144008e-4,6.815355541661e-4,3.456554878049e-1,5.080549784680e-4,6.276944351384e-4,3.437500000000e-1
0,1,a303ea0000000003,2410,2400,10,projected_order_1d,stale_reuse,170,4.318905834508e-5,6.707354354944e-4,6.642442275611e-4,3.333650914634e-1,5.338939489263e-4,6.863960055910e-4,3.750000000000e-1
0,1,a303ea0000000003,2410,2400,10,nearest_centroid_quota_repair,fresh,170,4.071951749059e-5,6.512769307499e-4,6.340793543101e-4,3.281250000000e-1,4.942818113420e-4,6.130632582142e-4,2.812500000000e-1
0,1,a303ea0000000003,2410,2400,10,nearest_centroid_quota_repair,stale_reuse,170,4.134811311424e-5,6.562846269773e-4,6.406614339349e-4,3.202172256098e-1,5.864007406444e-4,7.273383695292e-4,3.593750000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_00,placebo_component,170,4.818174261856e-5,7.084441772481e-4,6.874302407172e-4,3.532774390244e-1,5.977023695323e-4,7.723323687969e-4,4.843750000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_01,placebo_component,170,4.761128823734e-5,7.042378285345e-4,6.946827329309e-4,3.214557926829e-1,4.902429542994e-4,5.850292243963e-4,2.968750000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_02,placebo_component,170,4.761990232291e-5,7.043015328657e-4,7.149723933382e-4,3.560403963415e-1,5.070847046795e-4,6.148513494395e-4,3.281250000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_03,placebo_component,170,4.809670236534e-5,7.078187029922e-4,7.106892002480e-4,3.357469512195e-1,5.883228838002e-4,7.466699285033e-4,4.062500000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_04,placebo_component,170,4.853234896571e-5,7.110170896161e-4,7.150311349714e-4,3.337461890244e-1,5.427290860212e-4,7.044703842780e-4,4.062500000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_05,placebo_component,170,4.786152872307e-5,7.060861072598e-4,7.144731071997e-4,3.387957317073e-1,6.014543379820e-4,7.549515697178e-4,4.687500000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_06,placebo_component,170,4.758087177839e-5,7.040128415199e-4,6.969486134760e-4,3.432736280488e-1,5.526132885052e-4,7.095417257688e-4,4.062500000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_07,placebo_component,170,4.807090167433e-5,7.076288286295e-4,6.786533550250e-4,3.326981707317e-1,5.426355073155e-4,6.588969292807e-4,3.750000000000e-1
0,1,a303ea0000000003,2410,2400,10,hash_placebo_mean,fixed_placebos,170,4.794441083571e-5,7.066933885832e-4,7.016100972383e-4,3.393792873476e-1,5.528481415169e-4,6.933429350227e-4,3.964843750000e-1
0,1,a303ea0000000003,2425,2400,25,balanced_kmeans,fresh,170,4.202494536766e-5,6.616342249157e-4,6.702035157191e-4,3.279272151899e-1,4.473663498601e-4,6.155295714620e-4,5.000000000000e-1
0,1,a303ea0000000003,2425,2400,25,balanced_kmeans,stale_reuse,170,4.215608173440e-5,6.626657161797e-4,6.751547841513e-4,3.239715189873e-1,4.541188181548e-4,6.503063107175e-4,5.156250000000e-1
0,1,a303ea0000000003,2425,2400,25,warm_start_balanced_kmeans,fresh,170,4.226294256866e-5,6.635050754065e-4,6.653958469329e-4,3.169501582278e-1,4.451320876484e-4,6.037716727292e-4,5.000000000000e-1
0,1,a303ea0000000003,2425,2400,25,warm_start_balanced_kmeans,stale_reuse,170,4.241184139290e-5,6.646728627749e-4,6.707758800042e-4,3.195213607595e-1,4.841261662563e-4,6.650386895330e-4,5.625000000000e-1
0,1,a303ea0000000003,2425,2400,25,projected_order_1d,fresh,170,4.424296851539e-5,6.788698368381e-4,7.016320107215e-4,3.476068037975e-1,4.273707369151e-4,5.897143846596e-4,4.531250000000e-1
0,1,a303ea0000000003,2425,2400,25,projected_order_1d,stale_reuse,170,4.435177317010e-5,6.797040806031e-4,6.989238920367e-4,3.442444620253e-1,4.226183937419e-4,5.941848520479e-4,4.375000000000e-1
0,1,a303ea0000000003,2425,2400,25,nearest_centroid_quota_repair,fresh,170,4.290338360866e-5,6.685134597924e-4,6.789357761865e-4,3.345530063291e-1,4.727951916124e-4,6.627958611034e-4,5.625000000000e-1
0,1,a303ea0000000003,2425,2400,25,nearest_centroid_quota_repair,stale_reuse,170,4.335336289411e-5,6.720100669982e-4,6.497212729207e-4,3.482001582278e-1,4.515418196149e-4,6.424759076253e-4,5.156250000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_00,placebo_component,170,4.907939507282e-5,7.150130758771e-4,7.149308210452e-4,3.566060126582e-1,4.394289302923e-4,5.687515378554e-4,4.687500000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_01,placebo_component,170,4.896502204787e-5,7.141794683402e-4,7.102515484733e-4,3.506724683544e-1,4.708568274481e-4,6.397703540415e-4,4.843750000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_02,placebo_component,170,4.875571321849e-5,7.126513963311e-4,7.137627310184e-4,3.477056962025e-1,4.410602194724e-4,5.923465263322e-4,4.062500000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_03,placebo_component,170,4.874259286175e-5,7.125555012137e-4,6.966943582211e-4,3.409810126582e-1,4.579338643396e-4,6.077944926233e-4,4.218750000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_04,placebo_component,170,4.930701051937e-5,7.166691655918e-4,7.248362840480e-4,3.516613924051e-1,4.543970309072e-4,6.063415705029e-4,4.531250000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_05,placebo_component,170,4.860838861470e-5,7.115738762793e-4,7.092076899346e-4,3.572982594937e-1,4.421803680827e-4,5.982231626831e-4,4.687500000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_06,placebo_component,170,4.865258642453e-5,7.118973066781e-4,7.228605601303e-4,3.513647151899e-1,4.281513814419e-4,6.125348558044e-4,4.687500000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_07,placebo_component,170,4.863628179473e-5,7.117780098892e-4,6.803274561949e-4,3.372231012658e-1,3.916526358694e-4,4.993342759576e-4,3.750000000000e-1
0,1,a303ea0000000003,2425,2400,25,hash_placebo_mean,fixed_placebos,170,4.884337381928e-5,7.132897250251e-4,7.091089311332e-4,3.491890822785e-1,4.407076572317e-4,5.906370969750e-4,4.433593750000e-1
0,1,a303ea0000000003,2450,2400,50,balanced_kmeans,fresh,170,3.527552433443e-5,6.061793286509e-4,6.043681769626e-4,3.101748511905e-1,4.611089364062e-4,5.232688778278e-4,7.812500000000e-2
0,1,a303ea0000000003,2450,2400,50,balanced_kmeans,stale_reuse,170,3.549862037507e-5,6.080931635643e-4,6.269138288546e-4,3.212425595238e-1,4.990772789881e-4,5.444994706068e-4,7.812500000000e-2
0,1,a303ea0000000003,2450,2400,50,warm_start_balanced_kmeans,fresh,170,3.536293367049e-5,6.069298908448e-4,6.067537535311e-4,3.087797619048e-1,5.346845530312e-4,6.166991466898e-4,1.093750000000e-1
0,1,a303ea0000000003,2450,2400,50,warm_start_balanced_kmeans,stale_reuse,170,3.573776103636e-5,6.101379713874e-4,6.098339032454e-4,3.098958333333e-1,4.451121120894e-4,4.824249291460e-4,6.250000000000e-2
0,1,a303ea0000000003,2450,2400,50,projected_order_1d,fresh,170,3.732930603058e-5,6.235759278697e-4,6.188680924916e-4,3.262648809524e-1,4.941292887963e-4,5.558403225905e-4,1.250000000000e-1
0,1,a303ea0000000003,2450,2400,50,projected_order_1d,stale_reuse,170,3.718424398701e-5,6.223631374565e-4,6.106019973948e-4,3.185453869048e-1,5.248865936665e-4,5.837488579346e-4,1.093750000000e-1
0,1,a303ea0000000003,2450,2400,50,nearest_centroid_quota_repair,fresh,170,3.576749664459e-5,6.103917512941e-4,6.199368726332e-4,3.093377976190e-1,4.488973856951e-4,5.082975840196e-4,1.093750000000e-1
0,1,a303ea0000000003,2450,2400,50,nearest_centroid_quota_repair,stale_reuse,170,3.657553698808e-5,6.172480676026e-4,6.328341551338e-4,3.127790178571e-1,5.423741067716e-4,6.051331495200e-4,1.406250000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_00,placebo_component,170,4.018255460809e-5,6.469685287304e-4,6.463529575208e-4,3.341703869048e-1,6.025487691659e-4,6.727394551262e-4,1.562500000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_01,placebo_component,170,3.993817268879e-5,6.449981644741e-4,6.453908975523e-4,3.282180059524e-1,6.182061733000e-4,6.863397335337e-4,1.875000000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_02,placebo_component,170,3.967352369306e-5,6.428575828305e-4,6.368824664529e-4,3.415178571429e-1,5.668220894393e-4,6.401600650179e-4,2.031250000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_03,placebo_component,170,3.955470821620e-5,6.418942362924e-4,6.336532150175e-4,3.222656250000e-1,4.892302604276e-4,5.353633133609e-4,6.250000000000e-2
0,1,a303ea0000000003,2450,2400,50,hash_placebo_04,placebo_component,170,4.030632252084e-5,6.479641396395e-4,6.487722349053e-4,3.179873511905e-1,4.870042718323e-4,5.599705226587e-4,1.562500000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_05,placebo_component,170,3.966332358705e-5,6.427749378269e-4,6.157775025297e-4,3.174293154762e-1,4.855537270032e-4,5.370473764970e-4,9.375000000000e-2
0,1,a303ea0000000003,2450,2400,50,hash_placebo_06,placebo_component,170,4.013879097722e-5,6.466161195119e-4,6.570504787851e-4,3.365885416667e-1,5.422573901797e-4,6.127472063326e-4,1.250000000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_07,placebo_component,170,3.951594649862e-5,6.415796464149e-4,6.135634125624e-4,3.324962797619e-1,4.759270943850e-4,5.542340915099e-4,1.093750000000e-1
0,1,a303ea0000000003,2450,2400,50,hash_placebo_mean,fixed_placebos,170,3.987166784873e-5,6.444566694651e-4,6.371803956658e-4,3.288341703869e-1,5.334437219666e-4,5.998252205046e-4,1.367187500000e-1
0,1,a303ea0000000003,2500,2400,100,balanced_kmeans,fresh,170,3.647715827915e-5,6.164173900379e-4,6.182178417671e-4,3.304781626506e-1,8.162083903089e-4,8.595759098471e-4,1.093750000000e-1
0,1,a303ea0000000003,2500,2400,100,balanced_kmeans,stale_reuse,170,3.668478069088e-5,6.181691776501e-4,6.104502301988e-4,3.319841867470e-1,7.209463759921e-4,7.487816376397e-4,9.375000000000e-2
0,1,a303ea0000000003,2500,2400,100,warm_start_balanced_kmeans,fresh,170,3.643120300844e-5,6.160289749717e-4,5.913564249738e-4,3.303840361446e-1,7.974917383908e-4,8.290082468339e-4,7.812500000000e-2
0,1,a303ea0000000003,2500,2400,100,warm_start_balanced_kmeans,stale_reuse,170,3.674849640866e-5,6.187057762702e-4,6.110189222461e-4,3.396084337349e-1,7.706379049441e-4,8.087256215008e-4,1.250000000000e-1
0,1,a303ea0000000003,2500,2400,100,projected_order_1d,fresh,170,3.916394716622e-5,6.387157293988e-4,6.212679029142e-4,3.519390060241e-1,7.757891853917e-4,7.873097036768e-4,4.687500000000e-2
0,1,a303ea0000000003,2500,2400,100,projected_order_1d,stale_reuse,170,3.903288706451e-5,6.376461194022e-4,6.344882562480e-4,3.461031626506e-1,7.064625943372e-4,7.520200026647e-4,1.562500000000e-1
0,1,a303ea0000000003,2500,2400,100,nearest_centroid_quota_repair,fresh,170,3.664681480226e-5,6.178492163871e-4,6.160225567848e-4,3.301957831325e-1,7.586433831550e-4,8.012962878370e-4,1.406250000000e-1
0,1,a303ea0000000003,2500,2400,100,nearest_centroid_quota_repair,stale_reuse,170,3.745472412770e-5,6.246225871118e-4,6.284896301348e-4,3.294427710843e-1,8.255028842061e-4,8.648343437390e-4,1.875000000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_00,placebo_component,170,4.164148296081e-5,6.586087210996e-4,6.574621371649e-4,3.527861445783e-1,8.723597464950e-4,8.946666195584e-4,1.250000000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_01,placebo_component,170,4.182516232591e-5,6.600596747478e-4,6.503695218615e-4,3.506212349398e-1,8.094587258158e-4,8.384547639553e-4,7.812500000000e-2
0,1,a303ea0000000003,2500,2400,100,hash_placebo_02,placebo_component,170,4.128309194140e-5,6.557684101288e-4,6.626913292168e-4,3.535391566265e-1,8.493647136731e-4,8.927048755822e-4,1.093750000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_03,placebo_component,170,4.149002026433e-5,6.574098501595e-4,6.495605978392e-4,3.346197289157e-1,6.577709916655e-4,6.689226574963e-4,3.125000000000e-2
0,1,a303ea0000000003,2500,2400,100,hash_placebo_04,placebo_component,170,4.177402995448e-5,6.596560811204e-4,6.510853683998e-4,3.521272590361e-1,8.325821653443e-4,8.768738871936e-4,1.406250000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_05,placebo_component,170,4.127187579058e-5,6.556793216341e-4,6.479475731242e-4,3.463855421687e-1,7.668537865868e-4,8.282711232823e-4,2.031250000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_06,placebo_component,170,4.117641664523e-5,6.549206110065e-4,6.514415907506e-4,3.438441265060e-1,8.346388556975e-4,8.683296527652e-4,1.406250000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_07,placebo_component,170,4.152889032627e-5,6.577177263578e-4,6.504860663333e-4,3.421498493976e-1,8.906815886576e-4,9.667045949868e-4,1.718750000000e-1
0,1,a303ea0000000003,2500,2400,100,hash_placebo_mean,fixed_placebos,170,4.149887127613e-5,6.574775495318e-4,6.526305230863e-4,3.470091302711e-1,8.142138217420e-4,8.543660218525e-4,1.250000000000e-1
0,1,a303ea0000000004,600,600,0,balanced_kmeans,fresh,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,balanced_kmeans,stale_reuse,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,warm_start_balanced_kmeans,fresh,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,warm_start_balanced_kmeans,stale_reuse,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,projected_order_1d,fresh,170,8.700206581205e-6,3.010434385393e-4,2.945886674141e-4,2.508471385542e-1,2.883829226903e-4,3.064888223889e-4,4.687500000000e-2
0,1,a303ea0000000004,600,600,0,projected_order_1d,stale_reuse,170,8.700206581205e-6,3.010434385393e-4,2.945886674141e-4,2.508471385542e-1,2.883829226903e-4,3.064888223889e-4,4.687500000000e-2
0,1,a303ea0000000004,600,600,0,nearest_centroid_quota_repair,fresh,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,nearest_centroid_quota_repair,stale_reuse,170,7.388795554803e-6,2.774285860587e-4,2.764743589312e-4,2.426581325301e-1,2.714242100410e-4,2.892340071412e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_00,placebo_component,170,1.291155343381e-5,3.667360744034e-4,3.639741411071e-4,2.755082831325e-1,3.849822655866e-4,4.142095913267e-4,6.250000000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_01,placebo_component,170,1.247898755920e-5,3.605405022209e-4,3.442610382527e-4,2.837914156627e-1,3.420996526984e-4,3.622633382747e-4,4.687500000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_02,placebo_component,170,1.288717669614e-5,3.663897159011e-4,3.787274968724e-4,2.930158132530e-1,4.296398881252e-4,4.650981991290e-4,6.250000000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_03,placebo_component,170,1.271403992979e-5,3.639202054508e-4,3.535471140666e-4,2.825677710843e-1,3.726219060809e-4,3.966044992012e-4,4.687500000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_04,placebo_component,170,1.269943953152e-5,3.637111882433e-4,3.526327899326e-4,2.685429216867e-1,3.777179463214e-4,4.054151572745e-4,3.125000000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_05,placebo_component,170,1.265944440145e-5,3.631380075331e-4,3.715835478535e-4,2.917921686747e-1,3.494422760468e-4,3.843403283099e-4,7.812500000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_06,placebo_component,170,1.293657258772e-5,3.670912208912e-4,3.605657792205e-4,2.771084337349e-1,4.008911036522e-4,4.307058034279e-4,1.093750000000e-1
0,1,a303ea0000000004,600,600,0,hash_placebo_07,placebo_component,170,1.240435750422e-5,3.594607869235e-4,3.591749022542e-4,2.725903614458e-1,3.849498909858e-4,4.109549186069e-4,4.687500000000e-2
0,1,a303ea0000000004,600,600,0,hash_placebo_mean,fixed_placebos,170,1.271144645548e-5,3.638734626959e-4,3.605583511950e-4,2.806146460843e-1,3.802931161871e-4,4.086989794438e-4,6.054687500000e-2
0,1,a303ea0000000004,601,600,1,balanced_kmeans,fresh,170,7.480786241233e-6,2.791502403358e-4,2.781580002030e-4,2.509469696970e-1,2.758940984222e-4,2.927158213879e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,balanced_kmeans,stale_reuse,170,7.480786241233e-6,2.791502403358e-4,2.776836570020e-4,2.500000000000e-1,2.929924994532e-4,3.050080158573e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,warm_start_balanced_kmeans,fresh,170,7.480786241233e-6,2.791502403358e-4,2.776836570020e-4,2.500000000000e-1,2.929924994532e-4,3.050080158573e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,warm_start_balanced_kmeans,stale_reuse,170,7.480786241233e-6,2.791502403358e-4,2.776836570020e-4,2.500000000000e-1,2.929924994532e-4,3.050080158573e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,projected_order_1d,fresh,170,8.773039738801e-6,3.023008941643e-4,2.964407540282e-4,2.653409090909e-1,3.530359128945e-4,3.602452227369e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,projected_order_1d,stale_reuse,170,8.784449469108e-6,3.024974082036e-4,2.963822387374e-4,2.598484848485e-1,3.468261252237e-4,3.564385383470e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,nearest_centroid_quota_repair,fresh,170,7.559874472262e-6,2.806219742276e-4,2.783580367000e-4,2.504734848485e-1,2.911415936069e-4,3.055602132918e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,nearest_centroid_quota_repair,stale_reuse,170,7.480786241233e-6,2.791502403358e-4,2.776836570020e-4,2.500000000000e-1,2.929924994532e-4,3.050080158573e-4,0.000000000000e0
0,1,a303ea0000000004,601,600,1,hash_placebo_00,placebo_component,170,1.313791739692e-5,3.699368949130e-4,3.644098374263e-4,2.713068181818e-1,3.927921686682e-4,4.161580820892e-4,4.687500000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_01,placebo_component,170,1.273316451635e-5,3.641938088142e-4,3.489036518232e-4,2.713068181818e-1,3.582383678804e-4,3.746057606122e-4,3.125000000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_02,placebo_component,170,1.321276876483e-5,3.709892289097e-4,3.861665014374e-4,2.943181818182e-1,4.566052914470e-4,4.837193512230e-4,6.250000000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_03,placebo_component,170,1.301641666041e-5,3.682223153829e-4,3.955032144191e-4,2.866477272727e-1,3.936167875054e-4,4.057030166678e-4,1.562500000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_04,placebo_component,170,1.298082018734e-5,3.677184751294e-4,3.602545154219e-4,2.849431818182e-1,3.543231532603e-4,3.701228079080e-4,3.125000000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_05,placebo_component,170,1.302004391283e-5,3.682736176069e-4,3.687121749278e-4,2.734848484848e-1,4.170228630755e-4,4.293953284105e-4,1.562500000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_06,placebo_component,170,1.317903486278e-5,3.705153345732e-4,3.813060777689e-4,2.785037878788e-1,4.061819968229e-4,4.182682259852e-4,1.562500000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_07,placebo_component,170,1.263266354715e-5,3.627536978210e-4,3.693600225154e-4,2.751893939394e-1,4.205694456232e-4,4.437769464403e-4,3.125000000000e-2
0,1,a303ea0000000004,601,600,1,hash_placebo_mean,fixed_placebos,170,1.298910373108e-5,3.678254216438e-4,3.718269994675e-4,2.794625946970e-1,3.999187592854e-4,4.177186899170e-4,3.125000000000e-2
0,1,a303ea0000000004,610,600,10,balanced_kmeans,fresh,170,8.602303796161e-6,2.993448366183e-4,2.907234670329e-4,2.559523809524e-1,2.060286513483e-4,2.208729236486e-4,3.125000000000e-2
0,1,a303ea0000000004,610,600,10,balanced_kmeans,stale_reuse,170,8.626705777583e-6,2.997691086761e-4,3.002733580252e-4,2.537202380952e-1,1.892353913604e-4,2.011249263774e-4,1.562500000000e-2
0,1,a303ea0000000004,610,600,10,warm_start_balanced_kmeans,fresh,170,8.576260266614e-6,2.988913589315e-4,3.041094113904e-4,2.554873511905e-1,1.842283097631e-4,2.034497881596e-4,4.687500000000e-2
0,1,a303ea0000000004,610,600,10,warm_start_balanced_kmeans,stale_reuse,170,8.626705777583e-6,2.997691086761e-4,3.002733580252e-4,2.537202380952e-1,1.892353913604e-4,2.011249263774e-4,1.562500000000e-2
0,1,a303ea0000000004,610,600,10,projected_order_1d,fresh,170,1.014853823179e-5,3.251368018457e-4,3.289051396019e-4,2.635788690476e-1,1.279999539179e-4,1.302953241975e-4,1.562500000000e-2
0,1,a303ea0000000004,610,600,10,projected_order_1d,stale_reuse,170,9.997704817701e-6,3.227115717134e-4,3.246390458769e-4,2.577194940476e-1,2.089484079875e-4,2.399975761023e-4,7.812500000000e-2
0,1,a303ea0000000004,610,600,10,nearest_centroid_quota_repair,fresh,170,8.738774535608e-6,3.017099624019e-4,3.168546146878e-4,2.703683035714e-1,2.067426962640e-4,2.138550403288e-4,0.000000000000e0
0,1,a303ea0000000004,610,600,10,nearest_centroid_quota_repair,stale_reuse,170,8.626705777583e-6,2.997691086761e-4,3.002733580252e-4,2.537202380952e-1,1.892353913604e-4,2.011249263774e-4,1.562500000000e-2
0,1,a303ea0000000004,610,600,10,hash_placebo_00,placebo_component,170,1.409649686789e-5,3.831951318070e-4,3.605753508101e-4,2.920386904762e-1,3.010563567614e-4,3.498634496282e-4,1.250000000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_01,placebo_component,170,1.370837261613e-5,3.778829819993e-4,3.738635101352e-4,2.912946428571e-1,3.196957686100e-4,3.859206612447e-4,1.875000000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_02,placebo_component,170,1.397623395972e-5,3.815570342869e-4,3.827934106927e-4,2.992931547619e-1,3.039391596076e-4,3.650359666949e-4,1.718750000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_03,placebo_component,170,1.379678852748e-5,3.790996533384e-4,3.759709969672e-4,2.930617559524e-1,3.017613275347e-4,3.392528332711e-4,1.250000000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_04,placebo_component,170,1.384195635266e-5,3.797196931161e-4,3.896366262376e-4,3.029203869048e-1,2.006694427905e-4,2.483945821723e-4,1.093750000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_05,placebo_component,170,1.381805422353e-5,3.793917036896e-4,3.791771347251e-4,2.988281250000e-1,3.121691514707e-4,3.658206648538e-4,1.718750000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_06,placebo_component,170,1.401442124465e-5,3.820779431370e-4,3.883855865662e-4,2.949218750000e-1,3.708502809232e-4,4.354026442925e-4,1.875000000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_07,placebo_component,170,1.343206630500e-5,3.740552864801e-4,3.890340408530e-4,3.061755952381e-1,3.013662143303e-4,3.817615581738e-4,1.718750000000e-1
0,1,a303ea0000000004,610,600,10,hash_placebo_mean,fixed_placebos,170,1.383554876213e-5,3.796224284818e-4,3.799295821234e-4,2.973167782738e-1,3.014384627535e-4,3.589315450414e-4,1.562500000000e-1
0,1,a303ea0000000004,625,600,25,balanced_kmeans,fresh,170,8.373958785518e-6,2.953451156683e-4,2.996942503549e-4,2.271634615385e-1,3.340738581414e-4,3.385084283423e-4,1.562500000000e-2
0,1,a303ea0000000004,625,600,25,balanced_kmeans,stale_reuse,170,8.397869569946e-6,2.957664754841e-4,2.980131284994e-4,2.303069526627e-1,2.905230622900e-4,2.905230622900e-4,0.000000000000e0
0,1,a303ea0000000004,625,600,25,warm_start_balanced_kmeans,fresh,170,8.325108826428e-6,2.944823994887e-4,2.982891416855e-4,2.371486686391e-1,3.577206042564e-4,3.621551744573e-4,1.562500000000e-2
0,1,a303ea0000000004,625,600,25,warm_start_balanced_kmeans,stale_reuse,170,8.397869569946e-6,2.957664754841e-4,2.980131284994e-4,2.303069526627e-1,2.905230622900e-4,2.905230622900e-4,0.000000000000e0
0,1,a303ea0000000004,625,600,25,projected_order_1d,fresh,170,9.866512169896e-6,3.205872243812e-4,3.207170061365e-4,2.506471893491e-1,5.560757771264e-4,5.586102744246e-4,1.562500000000e-2
0,1,a303ea0000000004,625,600,25,projected_order_1d,stale_reuse,170,9.664483929623e-6,3.172880514615e-4,3.215885891086e-4,2.534208579882e-1,4.398026141530e-4,4.450386844610e-4,3.125000000000e-2
0,1,a303ea0000000004,625,600,25,nearest_centroid_quota_repair,fresh,170,8.452630767272e-6,2.967292320603e-4,3.002341749212e-4,2.284578402367e-1,3.366777959855e-4,3.374381626600e-4,1.562500000000e-2
0,1,a303ea0000000004,625,600,25,nearest_centroid_quota_repair,stale_reuse,170,8.397869569946e-6,2.957664754841e-4,2.980131284994e-4,2.303069526627e-1,2.905230622900e-4,2.905230622900e-4,0.000000000000e0
0,1,a303ea0000000004,625,600,25,hash_placebo_00,placebo_component,170,1.408268034166e-5,3.830072935236e-4,3.689242013288e-4,2.791235207101e-1,3.997838064151e-4,4.157775636031e-4,3.125000000000e-2
0,1,a303ea0000000004,625,600,25,hash_placebo_01,placebo_component,170,1.363222099226e-5,3.768319280564e-4,3.561104998895e-4,2.707100591716e-1,4.289366156627e-4,4.394679915549e-4,3.125000000000e-2
0,1,a303ea0000000004,625,600,25,hash_placebo_02,placebo_component,170,1.399157680456e-5,3.817664098820e-4,3.942000154535e-4,2.878143491124e-1,4.519640425542e-4,4.950318799501e-4,1.093750000000e-1
0,1,a303ea0000000004,625,600,25,hash_placebo_03,placebo_component,170,1.376976712154e-5,3.787282326190e-4,3.975533612406e-4,3.079696745562e-1,3.851968676258e-4,4.078241447019e-4,4.687500000000e-2
