dataset_index,initialization_index,anchor_step,partition_age,method,mode,n_streams,within_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_v48,cross_block_regret_v48,selected_regret_v48,false_authorization_v48
0,2,600,25,nearest_centroid_quota_repair,stale_reuse,2,3.509721022129e-6,1.899347534302e-4,1.931822604879e-4,2.112630208333e-1,2.313357525736e-4,2.535471762144e-4,9.375000000000e-2
0,2,600,25,projected_order_1d,fresh,2,4.261763011523e-6,2.103645863882e-4,2.054633772767e-4,2.407459077381e-1,2.327249457039e-4,2.659584059757e-4,1.328125000000e-1
0,2,600,25,projected_order_1d,stale_reuse,2,4.336675325206e-6,2.123208432993e-4,2.073452109881e-4,2.393973214286e-1,2.278685767578e-4,2.571512163740e-4,1.015625000000e-1
0,2,600,25,warm_start_balanced_kmeans,fresh,2,3.496562423265e-6,1.893814075890e-4,1.888274541468e-4,2.066127232143e-1,2.071755742463e-4,2.243402426529e-4,7.812500000000e-2
0,2,600,25,warm_start_balanced_kmeans,stale_reuse,2,3.509721022129e-6,1.899347534302e-4,1.931822604879e-4,2.112630208333e-1,2.313357525736e-4,2.535471762144e-4,9.375000000000e-2
0,2,600,50,balanced_kmeans,fresh,2,4.259268911427e-6,2.092786568019e-4,2.085650755160e-4,2.119082840237e-1,3.034868730367e-4,3.664858877812e-4,3.203125000000e-1
0,2,600,50,balanced_kmeans,stale_reuse,2,4.254027400393e-6,2.094618221060e-4,2.099893333299e-4,2.186113165680e-1,2.176805603398e-4,2.615542159532e-4,1.953125000000e-1
0,2,600,50,hash_placebo_00,placebo_component,2,9.063804446949e-6,3.072686269805e-4,3.280362589124e-4,2.787999260355e-1,2.798520851712e-4,3.370522975104e-4,2.265625000000e-1
0,2,600,50,hash_placebo_01,placebo_component,2,8.970470411841e-6,3.056693606062e-4,3.000378178156e-4,2.703402366864e-1,2.939235961179e-4,3.523155225764e-4,2.421875000000e-1
0,2,600,50,hash_placebo_02,placebo_component,2,8.996296291279e-6,3.061208327229e-4,3.057846369041e-4,2.683986686391e-1,3.313618806686e-4,3.836457279078e-4,2.890625000000e-1
0,2,600,50,hash_placebo_03,placebo_component,2,8.929308756742e-6,3.049809404377e-4,3.174114386541e-4,2.760262573964e-1,3.280492350370e-4,3.804446470212e-4,2.578125000000e-1
0,2,600,50,hash_placebo_04,placebo_component,2,8.567363306321e-6,2.987136758575e-4,2.918444078932e-4,2.650240384615e-1,2.637669497574e-4,3.108191216654e-4,2.109375000000e-1
0,2,600,50,hash_placebo_05,placebo_component,2,9.158124864696e-6,3.088642407181e-4,3.160925852529e-4,2.706176035503e-1,3.258504635966e-4,3.837204029082e-4,2.968750000000e-1
0,2,600,50,hash_placebo_06,placebo_component,2,8.907804197467e-6,3.046138144068e-4,3.025294537160e-4,2.576738165680e-1,2.983703016639e-4,3.702901891245e-4,2.812500000000e-1
0,2,600,50,hash_placebo_07,placebo_component,2,8.683892608903e-6,3.007566450036e-4,3.012341553024e-4,2.606323964497e-1,3.095382324005e-4,3.837282523023e-4,2.734375000000e-1
0,2,600,50,hash_placebo_mean,fixed_placebos,2,8.909633110525e-6,3.046235170917e-4,3.078713443063e-4,2.684391179734e-1,3.038390930516e-4,3.627520201270e-4,2.597656250000e-1
0,2,600,50,nearest_centroid_quota_repair,fresh,2,4.405104899426e-6,2.128158702442e-4,2.137581763235e-4,2.224944526627e-1,2.870187371400e-4,3.495146926582e-4,2.890625000000e-1
0,2,600,50,nearest_centroid_quota_repair,stale_reuse,2,4.254027400393e-6,2.094618221060e-4,2.099893333299e-4,2.186113165680e-1,2.176805603398e-4,2.615542159532e-4,1.953125000000e-1
0,2,600,50,projected_order_1d,fresh,2,4.527096258720e-6,2.165958754628e-4,2.230608142706e-4,2.224944526627e-1,2.246172288665e-4,2.767979816127e-4,2.187500000000e-1
0,2,600,50,projected_order_1d,stale_reuse,2,4.952965581905e-6,2.269424311797e-4,2.279869650044e-4,2.264238165680e-1,2.674086042873e-4,3.088529047659e-4,2.578125000000e-1
0,2,600,50,warm_start_balanced_kmeans,fresh,2,4.213031000508e-6,2.079419187074e-4,2.111249283938e-4,2.116309171598e-1,3.056572632545e-4,3.739998481649e-4,2.968750000000e-1
0,2,600,50,warm_start_balanced_kmeans,stale_reuse,2,4.254027400393e-6,2.094618221060e-4,2.099893333299e-4,2.186113165680e-1,2.176805603398e-4,2.615542159532e-4,1.953125000000e-1
0,2,600,100,balanced_kmeans,fresh,2,4.813432992121e-6,2.231699327731e-4,2.186093047904e-4,2.365707859848e-1,1.917913016740e-4,2.096606795021e-4,1.250000000000e-1
0,2,600,100,balanced_kmeans,stale_reuse,2,4.841931502291e-6,2.238615907991e-4,2.257483208803e-4,2.428503787879e-1,1.809310151870e-4,2.109859289074e-4,1.484375000000e-1
0,2,600,100,hash_placebo_00,placebo_component,2,1.043427210003e-5,3.296789704107e-4,3.504147477734e-4,2.976892248377e-1,2.735778885725e-4,3.085880497338e-4,2.031250000000e-1
0,2,600,100,hash_placebo_01,placebo_component,2,1.037715793145e-5,3.287745483426e-4,3.313195878654e-4,2.803639069264e-1,2.967961993079e-4,3.204168529010e-4,2.109375000000e-1
0,2,600,100,hash_placebo_02,placebo_component,2,1.045354645317e-5,3.299849877804e-4,3.273879416447e-4,2.930744385823e-1,2.880033021295e-4,3.167842932044e-4,2.421875000000e-1
0,2,600,100,hash_placebo_03,placebo_component,2,1.033868323268e-5,3.281650265436e-4,3.163101724048e-4,2.827101934524e-1,2.674817652739e-4,2.955263806115e-4,1.718750000000e-1
0,2,600,100,hash_placebo_04,placebo_component,2,9.902915831248e-6,3.211761597548e-4,3.208382891537e-4,2.785748106061e-1,2.685487700713e-4,2.948455447296e-4,2.031250000000e-1
0,2,600,100,hash_placebo_05,placebo_component,2,1.060253598097e-5,3.323270060574e-4,3.264101691586e-4,2.846294981061e-1,2.654663939001e-4,2.960919949402e-4,1.718750000000e-1
0,2,600,100,hash_placebo_06,placebo_component,2,1.035587028918e-5,3.284392323372e-4,3.342716407750e-4,2.869453463203e-1,3.051540255434e-4,3.479773426136e-4,2.500000000000e-1
0,2,600,100,hash_placebo_07,placebo_component,2,1.003579287520e-5,3.233256254203e-4,3.240859272167e-4,2.749974634740e-1,2.621116325017e-4,2.844211201278e-4,1.406250000000e-1
0,2,600,100,hash_placebo_mean,fixed_placebos,2,1.031259683674e-5,3.277339445809e-4,3.288798094991e-4,2.848731102881e-1,2.783924971625e-4,3.080814473577e-4,1.992187500000e-1
0,2,600,100,nearest_centroid_quota_repair,fresh,2,5.005340320259e-6,2.276899335886e-4,2.285431313139e-4,2.413927218615e-1,2.077503506932e-4,2.265890410058e-4,9.375000000000e-2
0,2,600,100,nearest_centroid_quota_repair,stale_reuse,2,4.841931502291e-6,2.238615907991e-4,2.257483208803e-4,2.428503787879e-1,1.809310151870e-4,2.109859289074e-4,1.484375000000e-1
0,2,600,100,projected_order_1d,fresh,2,5.199740809070e-6,2.322921825005e-4,2.311676598249e-4,2.505698728355e-1,1.896947838240e-4,2.157638064091e-4,1.406250000000e-1
0,2,600,100,projected_order_1d,stale_reuse,2,5.694661237017e-6,2.435062265564e-4,2.471450802703e-4,2.596861471861e-1,2.368578911138e-4,2.649938237340e-4,1.484375000000e-1
0,2,600,100,warm_start_balanced_kmeans,fresh,2,4.860535977103e-6,2.243662073237e-4,2.283124836008e-4,2.379354369589e-1,2.039369484930e-4,2.252838020098e-4,1.328125000000e-1
0,2,600,100,warm_start_balanced_kmeans,stale_reuse,2,4.841931502291e-6,2.238615907991e-4,2.257483208803e-4,2.428503787879e-1,1.809310151870e-4,2.109859289074e-4,1.484375000000e-1
0,2,2400,0,balanced_kmeans,fresh,2,2.685146143331e-5,5.248349844328e-4,5.189861029760e-4,2.852481617647e-1,5.422166589231e-4,5.686945620411e-4,6.250000000000e-2
0,2,2400,0,balanced_kmeans,stale_reuse,2,2.685146143331e-5,5.248349844328e-4,5.189861029760e-4,2.852481617647e-1,5.422166589231e-4,5.686945620411e-4,6.250000000000e-2
0,2,2400,0,hash_placebo_00,placebo_component,2,3.538860115998e-5,6.038964520920e-4,5.885557244766e-4,3.059742647059e-1,6.196891645018e-4,6.376460238222e-4,7.031250000000e-2
0,2,2400,0,hash_placebo_01,placebo_component,2,3.542420792491e-5,6.042771168569e-4,6.201648544651e-4,3.113051470588e-1,6.534583230362e-4,6.817543033684e-4,9.375000000000e-2
0,2,2400,0,hash_placebo_02,placebo_component,2,3.532242324403e-5,6.029920028783e-4,5.918728905978e-4,3.125459558824e-1,6.585748264101e-4,6.950698403791e-4,8.593750000000e-2
0,2,2400,0,hash_placebo_03,placebo_component,2,3.510481952124e-5,6.012480584102e-4,6.116267817353e-4,3.029871323529e-1,6.276603259110e-4,6.523666156326e-4,8.593750000000e-2
0,2,2400,0,hash_placebo_04,placebo_component,2,3.459259149516e-5,5.967969787153e-4,6.111117097947e-4,3.143382352941e-1,5.947667390345e-4,6.151864517179e-4,6.250000000000e-2
0,2,2400,0,hash_placebo_05,placebo_component,2,3.494554407265e-5,6.002445556631e-4,5.947626011107e-4,3.025275735294e-1,6.588416309228e-4,6.834328101988e-4,5.468750000000e-2
0,2,2400,0,hash_placebo_06,placebo_component,2,3.488475125395e-5,5.999985201270e-4,5.841192942215e-4,3.179227941176e-1,6.756222394841e-4,7.109212998628e-4,1.015625000000e-1
0,2,2400,0,hash_placebo_07,placebo_component,2,3.453184792570e-5,5.962427120429e-4,5.860062777856e-4,3.059742647059e-1,6.024975686358e-4,6.324321579072e-4,8.593750000000e-2
0,2,2400,0,hash_placebo_mean,fixed_placebos,2,3.502434832470e-5,6.007120495982e-4,5.985275167734e-4,3.091969209559e-1,6.363888522420e-4,6.636011878611e-4,8.007812500000e-2
0,2,2400,0,nearest_centroid_quota_repair,fresh,2,2.782375195017e-5,5.345444316755e-4,5.372738473995e-4,2.846047794118e-1,5.729035095570e-4,5.992776813386e-4,5.468750000000e-2
0,2,2400,0,nearest_centroid_quota_repair,stale_reuse,2,2.782375195017e-5,5.345444316755e-4,5.372738473995e-4,2.846047794118e-1,5.729035095570e-4,5.992776813386e-4,5.468750000000e-2
0,2,2400,0,projected_order_1d,fresh,2,3.168559846902e-5,5.705868176035e-4,5.664502030168e-4,3.029871323529e-1,6.323147268219e-4,6.632901802490e-4,7.031250000000e-2
0,2,2400,0,projected_order_1d,stale_reuse,2,3.168559846902e-5,5.705868176035e-4,5.664502030168e-4,3.029871323529e-1,6.323147268219e-4,6.632901802490e-4,7.031250000000e-2
0,2,2400,0,warm_start_balanced_kmeans,fresh,2,2.685685579942e-5,5.249842000174e-4,5.157497852154e-4,2.778492647059e-1,5.472251172733e-4,5.758926807999e-4,4.687500000000e-2
0,2,2400,0,warm_start_balanced_kmeans,stale_reuse,2,2.685685579942e-5,5.249842000174e-4,5.157497852154e-4,2.778492647059e-1,5.472251172733e-4,5.758926807999e-4,4.687500000000e-2
0,2,2400,1,balanced_kmeans,fresh,2,2.647195415725e-5,5.228428191903e-4,5.269051701002e-4,2.740808823529e-1,6.604822963254e-4,7.045819733591e-4,1.484375000000e-1
0,2,2400,1,balanced_kmeans,stale_reuse,2,2.647507321620e-5,5.228803037382e-4,5.235035367762e-4,2.707261029412e-1,6.774488551180e-4,7.235524720599e-4,1.484375000000e-1
0,2,2400,1,hash_placebo_00,placebo_component,2,3.483253220802e-5,6.010767288248e-4,6.113390530385e-4,3.119025735294e-1,6.713521794381e-4,7.107908723185e-4,1.562500000000e-1
0,2,2400,1,hash_placebo_01,placebo_component,2,3.490539667364e-5,6.016470382340e-4,6.098989947837e-4,3.150735294118e-1,6.578378151971e-4,6.837853979249e-4,1.328125000000e-1
0,2,2400,1,hash_placebo_02,placebo_component,2,3.465517623506e-5,5.993443643204e-4,6.091513309765e-4,3.160845588235e-1,6.601230195145e-4,6.918005169041e-4,1.328125000000e-1
0,2,2400,1,hash_placebo_03,placebo_component,2,3.470076882838e-5,5.996804799811e-4,6.117415846483e-4,3.173713235294e-1,6.021939347143e-4,6.399316592791e-4,1.328125000000e-1
0,2,2400,1,hash_placebo_04,placebo_component,2,3.407773729394e-5,5.943444378562e-4,5.933725933580e-4,3.164062500000e-1,6.526796276773e-4,6.774501261191e-4,8.593750000000e-2
0,2,2400,1,hash_placebo_05,placebo_component,2,3.452635368511e-5,5.985937273368e-4,5.922764625689e-4,3.123621323529e-1,6.142463950098e-4,6.499223751248e-4,1.171875000000e-1
0,2,2400,1,hash_placebo_06,placebo_component,2,3.443714934085e-5,5.978266817345e-4,5.881260490071e-4,3.088694852941e-1,5.985448384251e-4,6.171351237469e-4,1.171875000000e-1
0,2,2400,1,hash_placebo_07,placebo_component,2,3.389954393126e-5,5.928448469833e-4,5.969844938557e-4,3.077205882353e-1,5.655895560039e-4,5.957121521192e-4,1.171875000000e-1
0,2,2400,1,hash_placebo_mean,fixed_placebos,2,3.450433227453e-5,5.981697881589e-4,6.016113202796e-4,3.132238051471e-1,6.278209207475e-4,6.583160279421e-4,1.240234375000e-1
0,2,2400,1,nearest_centroid_quota_repair,fresh,2,2.691229375197e-5,5.276377790326e-4,5.355896534935e-4,2.849264705882e-1,6.691930488785e-4,6.973933754821e-4,1.171875000000e-1
0,2,2400,1,nearest_centroid_quota_repair,stale_reuse,2,2.707946868080e-5,5.292187611769e-4,5.264191248827e-4,2.812500000000e-1,6.889882667735e-4,7.293690071393e-4,1.484375000000e-1
0,2,2400,1,projected_order_1d,fresh,2,3.061505722135e-5,5.631467819199e-4,5.624143715153e-4,2.954503676471e-1,6.619172955453e-4,6.899616789937e-4,1.093750000000e-1
0,2,2400,1,projected_order_1d,stale_reuse,2,3.083537182302e-5,5.649495849298e-4,5.499259568776e-4,2.948988970588e-1,6.333777763672e-4,6.532812265476e-4,8.593750000000e-2
0,2,2400,1,warm_start_balanced_kmeans,fresh,2,2.651589545986e-5,5.233227787363e-4,5.088343817754e-4,2.721966911765e-1,5.865294426144e-4,6.267362499059e-4,8.593750000000e-2
0,2,2400,1,warm_start_balanced_kmeans,stale_reuse,2,2.651589545986e-5,5.233227787363e-4,5.088343817754e-4,2.721966911765e-1,5.865294426144e-4,6.267362499059e-4,8.593750000000e-2
0,2,2400,10,balanced_kmeans,fresh,2,2.444848378373e-5,5.013734956307e-4,4.937132584330e-4,2.716452205882e-1,6.432624787713e-4,8.029582845559e-4,2.890625000000e-1
0,2,2400,10,balanced_kmeans,stale_reuse,2,2.448918982710e-5,5.017498127913e-4,4.960437638102e-4,2.751378676471e-1,6.959527168817e-4,8.640651621477e-4,3.046875000000e-1
0,2,2400,10,hash_placebo_00,placebo_component,2,3.139576686283e-5,5.692456765233e-4,5.712096384289e-4,3.127757352941e-1,6.870215571837e-4,8.132299431649e-4,2.968750000000e-1
0,2,2400,10,hash_placebo_01,placebo_component,2,3.155076099059e-5,5.708623229149e-4,5.719329465969e-4,3.053308823529e-1,7.659008177932e-4,9.494509479318e-4,3.515625000000e-1
0,2,2400,10,hash_placebo_02,placebo_component,2,3.158945311895e-5,5.709606401078e-4,5.939795387443e-4,3.150275735294e-1,8.009927158170e-4,1.014988545900e-3,3.671875000000e-1
0,2,2400,10,hash_placebo_03,placebo_component,2,3.145722737516e-5,5.696782608720e-4,5.764191531569e-4,3.089613970588e-1,7.764974194409e-4,9.686440363614e-4,3.671875000000e-1
0,2,2400,10,hash_placebo_04,placebo_component,2,3.080427467233e-5,5.638830294935e-4,5.703833616878e-4,3.056066176471e-1,6.974819099455e-4,8.344248410594e-4,3.281250000000e-1
0,2,2400,10,hash_placebo_05,placebo_component,2,3.142571958202e-5,5.697238911979e-4,5.576556881004e-4,2.992647058824e-1,7.097413591453e-4,8.374653612009e-4,2.890625000000e-1
0,2,2400,10,hash_placebo_06,placebo_component,2,3.113292303787e-5,5.671363881901e-4,5.599696043563e-4,2.939797794118e-1,6.971194249985e-4,8.577895850408e-4,2.890625000000e-1
0,2,2400,10,hash_placebo_07,placebo_component,2,3.071302522210e-5,5.629815795578e-4,5.687837580459e-4,3.018841911765e-1,7.597285829064e-4,8.902983188177e-4,3.203125000000e-1
0,2,2400,10,hash_placebo_mean,fixed_placebos,2,3.125864385773e-5,5.680589736072e-4,5.712917111397e-4,3.053538602941e-1,7.368104734038e-4,8.957864474346e-4,3.261718750000e-1
0,2,2400,10,nearest_centroid_quota_repair,fresh,2,2.500328638954e-5,5.075454633297e-4,4.965884257173e-4,2.834099264706e-1,7.917680979617e-4,1.042380176138e-3,4.140625000000e-1
0,2,2400,10,nearest_centroid_quota_repair,stale_reuse,2,2.497293967719e-5,5.073754355302e-4,5.013803820837e-4,2.777573529412e-1,7.424309737658e-4,9.692138652895e-4,3.750000000000e-1
0,2,2400,10,projected_order_1d,fresh,2,2.814989861914e-5,5.383672289124e-4,5.371431933943e-4,2.911305147059e-1,6.518776739881e-4,8.262595296742e-4,3.281250000000e-1
0,2,2400,10,projected_order_1d,stale_reuse,2,2.846254989949e-5,5.409418752475e-4,5.360009447421e-4,2.818014705882e-1,6.565923044057e-4,8.050958982331e-4,2.890625000000e-1
0,2,2400,10,warm_start_balanced_kmeans,fresh,2,2.440600735152e-5,5.009905702278e-4,5.001669581600e-4,2.742187500000e-1,7.246457232668e-4,9.932996247883e-4,4.140625000000e-1
0,2,2400,10,warm_start_balanced_kmeans,stale_reuse,2,2.438960785007e-5,5.008219459393e-4,5.019150726603e-4,2.750919117647e-1,7.135617615148e-4,9.188108440839e-4,3.593750000000e-1
0,2,2400,25,balanced_kmeans,fresh,2,2.645552190469e-5,5.241026714929e-4,5.217061696928e-4,2.599724264706e-1,5.227551737619e-4,8.318983262541e-4,4.218750000000e-1
0,2,2400,25,balanced_kmeans,stale_reuse,2,2.646674386081e-5,5.240968639089e-4,5.169787541366e-4,2.754595588235e-1,4.418300301978e-4,7.006105620917e-4,3.437500000000e-1
0,2,2400,25,hash_placebo_00,placebo_component,2,3.505103261209e-5,6.033342249824e-4,5.929853553639e-4,3.142922794118e-1,5.493501637588e-4,7.678586097626e-4,3.125000000000e-1
0,2,2400,25,hash_placebo_01,placebo_component,2,3.524582114040e-5,6.049521327046e-4,6.030124223009e-4,3.178308823529e-1,6.411384108986e-4,9.094949175648e-4,4.375000000000e-1
0,2,2400,25,hash_placebo_02,placebo_component,2,3.509605729140e-5,6.034625419989e-4,5.946797170839e-4,3.175091911765e-1,5.284271714032e-4,7.862477590947e-4,3.671875000000e-1
0,2,2400,25,hash_placebo_03,placebo_component,2,3.481734905353e-5,6.011566059810e-4,5.913796355408e-4,2.990349264706e-1,6.181461884722e-4,8.704694837149e-4,3.515625000000e-1
0,2,2400,25,hash_placebo_04,placebo_component,2,3.471294251437e-5,6.002159909310e-4,5.968607333849e-4,3.110294117647e-1,6.343689064110e-4,8.383444189803e-4,3.437500000000e-1
0,2,2400,25,hash_placebo_05,placebo_component,2,3.508259388899e-5,6.034956460438e-4,6.144799525770e-4,3.216452205882e-1,5.548873857819e-4,8.043725444224e-4,3.593750000000e-1
0,2,2400,25,hash_placebo_06,placebo_component,2,3.499452641475e-5,6.027964211719e-4,6.207727341696e-4,3.350183823529e-1,6.412792419042e-4,9.208919107948e-4,4.218750000000e-1
0,2,2400,25,hash_placebo_07,placebo_component,2,3.417905295264e-5,5.956399847527e-4,5.968930946636e-4,3.076746323529e-1,5.321736357118e-4,7.186774298589e-4,3.125000000000e-1
0,2,2400,25,hash_placebo_mean,fixed_placebos,2,3.489742198352e-5,6.018816935708e-4,6.013829556356e-4,3.155043658088e-1,5.874713880427e-4,8.270446342742e-4,3.632812500000e-1
0,2,2400,25,nearest_centroid_quota_repair,fresh,2,2.695167066524e-5,5.289124766079e-4,5.270169455120e-4,2.721507352941e-1,5.226520074970e-4,7.974638565145e-4,3.828125000000e-1
0,2,2400,25,nearest_centroid_quota_repair,stale_reuse,2,2.725478042464e-5,5.319650351740e-4,5.351394561997e-4,2.705422794118e-1,4.862392107654e-4,7.143301412498e-4,3.281250000000e-1
0,2,2400,25,projected_order_1d,fresh,2,3.168430071454e-5,5.730667158926e-4,5.614036139994e-4,2.892463235294e-1,5.277469820300e-4,8.158170457619e-4,3.671875000000e-1
0,2,2400,25,projected_order_1d,stale_reuse,2,3.145614607304e-5,5.712356450037e-4,5.609314421502e-4,2.873621323529e-1,5.421003739272e-4,8.016285058119e-4,3.906250000000e-1
0,2,2400,25,warm_start_balanced_kmeans,fresh,2,2.623991324270e-5,5.220722812977e-4,5.169373141539e-4,2.681066176471e-1,5.101342403506e-4,7.035907778743e-4,2.968750000000e-1
0,2,2400,25,warm_start_balanced_kmeans,stale_reuse,2,2.621325202059e-5,5.217006045832e-4,5.116962046056e-4,2.692555147059e-1,4.981107935933e-4,7.006040859920e-4,3.203125000000e-1
0,2,2400,50,balanced_kmeans,fresh,2,2.453687029645e-5,5.031768493487e-4,5.111743788805e-4,2.735294117647e-1,7.868175353138e-4,9.842800966737e-4,3.828125000000e-1
0,2,2400,50,balanced_kmeans,stale_reuse,2,2.439817948599e-5,5.018177478511e-4,4.974212209027e-4,2.760110294118e-1,7.303520090218e-4,9.073685539249e-4,3.359375000000e-1
0,2,2400,50,hash_placebo_00,placebo_component,2,3.322489743030e-5,5.865314559558e-4,5.779125309053e-4,3.186580882353e-1,7.174631933466e-4,8.954079103773e-4,3.359375000000e-1
0,2,2400,50,hash_placebo_01,placebo_component,2,3.350043684535e-5,5.889276494190e-4,5.981585051966e-4,3.108915441176e-1,6.888043043034e-4,8.326790319870e-4,2.656250000000e-1
0,2,2400,50,hash_placebo_02,placebo_component,2,3.336579169966e-5,5.875697922259e-4,5.870136492291e-4,3.143382352941e-1,7.309878501047e-4,8.883599345069e-4,3.359375000000e-1
0,2,2400,50,hash_placebo_03,placebo_component,2,3.322995477914e-5,5.863050769343e-4,5.967832458281e-4,3.298713235294e-1,7.047602770811e-4,9.024642467637e-4,3.671875000000e-1
0,2,2400,50,hash_placebo_04,placebo_component,2,3.271239581376e-5,5.817979006769e-4,5.686374602023e-4,3.080422794118e-1,7.315868455180e-4,9.222422499704e-4,3.359375000000e-1
0,2,2400,50,hash_placebo_05,placebo_component,2,3.343550417608e-5,5.882773537556e-4,5.948460043959e-4,3.271599264706e-1,7.416540070011e-4,9.516918912169e-4,3.984375000000e-1
0,2,2400,50,hash_placebo_06,placebo_component,2,3.319625076497e-5,5.863144631638e-4,5.702905373143e-4,3.156709558824e-1,7.354689233878e-4,9.014558304017e-4,2.968750000000e-1
0,2,2400,50,hash_placebo_07,placebo_component,2,3.263234754080e-5,5.807878378608e-4,5.695123291402e-4,3.142003676471e-1,7.539107247041e-4,9.682284900236e-4,3.671875000000e-1
0,2,2400,50,hash_placebo_mean,fixed_placebos,2,3.316219738126e-5,5.858139412490e-4,5.828942827765e-4,3.173540900735e-1,7.255795156809e-4,9.078161981559e-4,3.378906250000e-1
0,2,2400,50,nearest_centroid_quota_repair,fresh,2,2.530215264605e-5,5.109592253409e-4,5.212362981317e-4,2.854779411765e-1,7.443970169803e-4,9.392511928752e-4,3.515625000000e-1
0,2,2400,50,nearest_centroid_quota_repair,stale_reuse,2,2.532248446763e-5,5.112051320869e-4,5.191579515312e-4,2.845128676471e-1,7.546116623658e-4,9.246115987764e-4,3.281250000000e-1
0,2,2400,50,projected_order_1d,fresh,2,2.857133220220e-5,5.422542599922e-4,5.433212126065e-4,3.134650735294e-1,7.827497937996e-4,9.475383686777e-4,3.203125000000e-1
0,2,2400,50,projected_order_1d,stale_reuse,2,2.955622148634e-5,5.515890432521e-4,5.361905674576e-4,3.073529411765e-1,7.640988087871e-4,9.066785328287e-4,3.125000000000e-1
0,2,2400,50,warm_start_balanced_kmeans,fresh,2,2.448086076013e-5,5.026941041561e-4,4.998411447255e-4,2.840992647059e-1,7.838437048591e-4,9.877573299946e-4,4.140625000000e-1
0,2,2400,50,warm_start_balanced_kmeans,stale_reuse,2,2.430895565768e-5,5.009579634956e-4,4.964323850476e-4,2.846966911765e-1,7.478120959092e-4,9.447544799173e-4,3.593750000000e-1
0,2,2400,100,balanced_kmeans,fresh,2,2.888479280389e-5,5.454303216973e-4,5.420178218052e-4,2.808363970588e-1,8.204882993255e-4,8.547793296430e-4,1.796875000000e-1
0,2,2400,100,balanced_kmeans,stale_reuse,2,2.862058700560e-5,5.429029049045e-4,5.466214223720e-4,2.711397058824e-1,8.050913997124e-4,8.481966560936e-4,1.796875000000e-1
0,2,2400,100,hash_placebo_00,placebo_component,2,3.815454276247e-5,6.280474986636e-4,6.334736162146e-4,3.155790441176e-1,8.355101793427e-4,9.171498095100e-4,2.187500000000e-1
0,2,2400,100,hash_placebo_01,placebo_component,2,3.820208984746e-5,6.285509063570e-4,6.204347341316e-4,2.922794117647e-1,8.184518270866e-4,8.626922920030e-4,1.562500000000e-1
0,2,2400,100,hash_placebo_02,placebo_component,2,3.817591072384e-5,6.281188526451e-4,6.224239075672e-4,3.226562500000e-1,8.076032728468e-4,8.483091993270e-4,1.484375000000e-1
0,2,2400,100,hash_placebo_03,placebo_component,2,3.801129737693e-5,6.266977506096e-4,6.345633065980e-4,3.184742647059e-1,7.799092453240e-4,8.404013436589e-4,1.718750000000e-1
0,2,2400,100,hash_placebo_04,placebo_component,2,3.747829969760e-5,6.223627733164e-4,6.332559746912e-4,3.043658088235e-1,8.295767758000e-4,8.627876121068e-4,1.406250000000e-1
0,2,2400,100,hash_placebo_05,placebo_component,2,3.821057430505e-5,6.286105219098e-4,6.310929604241e-4,3.199448529412e-1,8.170840666253e-4,8.917634822865e-4,2.187500000000e-1
0,2,2400,100,hash_placebo_06,placebo_component,2,3.785529630746e-5,6.257519552992e-4,6.422224143042e-4,3.143841911765e-1,7.974091179221e-4,8.448153332665e-4,1.875000000000e-1
0,2,2400,100,hash_placebo_07,placebo_component,2,3.744806229688e-5,6.218605414215e-4,6.324800294410e-4,3.127757352941e-1,7.885797616325e-4,8.560632070385e-4,1.953125000000e-1
0,2,2400,100,hash_placebo_mean,fixed_placebos,2,3.794200916471e-5,6.262501000278e-4,6.312433679215e-4,3.125574448529e-1,8.092655308225e-4,8.654977848996e-4,1.796875000000e-1
0,2,2400,100,nearest_centroid_quota_repair,fresh,2,2.946141971228e-5,5.508088749621e-4,5.422029622340e-4,2.806525735294e-1,8.170516956625e-4,8.760705329962e-4,2.421875000000e-1
0,2,2400,100,nearest_centroid_quota_repair,stale_reuse,2,2.991161709167e-5,5.555603758501e-4,5.559611626229e-4,2.789062500000e-1,7.618649878793e-4,8.013039376920e-4,1.328125000000e-1
0,2,2400,100,projected_order_1d,fresh,2,3.369851915249e-5,5.889122565027e-4,5.925419686978e-4,3.007352941176e-1,7.530365992636e-4,8.051053068812e-4,1.640625000000e-1
0,2,2400,100,projected_order_1d,stale_reuse,2,3.415837260538e-5,5.930630198685e-4,5.794970329438e-4,2.894761029412e-1,8.045556158720e-4,8.710701213204e-4,1.953125000000e-1
0,2,2400,100,warm_start_balanced_kmeans,fresh,2,2.860481616190e-5,5.430219140717e-4,5.336816496996e-4,2.764705882353e-1,7.841767993284e-4,8.407194480924e-4,2.265625000000e-1
0,2,2400,100,warm_start_balanced_kmeans,stale_reuse,2,2.845445779628e-5,5.414632556848e-4,5.416692396252e-4,2.834099264706e-1,7.259373359432e-4,7.646061300903e-4,1.484375000000e-1
1,0,600,0,balanced_kmeans,fresh,2,6.043371285479e-6,2.507879233233e-4,2.531828369061e-4,2.395215149669e-1,3.071070900660e-4,3.308910362705e-4,8.593750000000e-2
1,0,600,0,balanced_kmeans,stale_reuse,2,6.043371285479e-6,2.507879233233e-4,2.531828369061e-4,2.395215149669e-1,3.071070900660e-4,3.308910362705e-4,8.593750000000e-2
