dataset_index,initialization_index,stream_seed,state_step,anchor_step,age,method,feature_dimensions,feature_payload_bytes,feature_acquisition_median_ns,partition_build_median_ns,iterations,within_sse,measurement_repetitions
0,2,a303ea0000000005,601,600,1,balanced_kmeans,27,20736,9400,1412200,3,1.226083472418e1,3
0,2,a303ea0000000005,601,600,1,warm_start_balanced_kmeans,27,20736,9400,605000,2,1.226015102672e1,3
0,2,a303ea0000000005,601,600,1,projected_order_1d,27,20736,9400,9900,1,1.626616542329e1,3
0,2,a303ea0000000005,601,600,1,nearest_centroid_quota_repair,27,20736,9400,35900,1,1.346156550006e1,3
0,2,a303ea0000000005,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,610,600,10,balanced_kmeans,27,20736,9500,1686200,4,1.321184279026e1,3
0,2,a303ea0000000005,610,600,10,warm_start_balanced_kmeans,27,20736,9500,1007800,3,1.317307404984e1,3
0,2,a303ea0000000005,610,600,10,projected_order_1d,27,20736,9500,9800,1,1.812824772644e1,3
0,2,a303ea0000000005,610,600,10,nearest_centroid_quota_repair,27,20736,9500,33900,1,1.484748289032e1,3
0,2,a303ea0000000005,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,625,600,25,balanced_kmeans,27,20736,9500,2081600,5,1.282920221620e1,3
0,2,a303ea0000000005,625,600,25,warm_start_balanced_kmeans,27,20736,9500,658700,2,1.283169142705e1,3
0,2,a303ea0000000005,625,600,25,projected_order_1d,27,20736,9500,9800,1,1.786129053526e1,3
0,2,a303ea0000000005,625,600,25,nearest_centroid_quota_repair,27,20736,9500,34400,1,1.467626558754e1,3
0,2,a303ea0000000005,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,650,600,50,balanced_kmeans,27,20736,9400,2558400,6,1.447326238053e1,3
0,2,a303ea0000000005,650,600,50,warm_start_balanced_kmeans,27,20736,9400,617800,2,1.444540593238e1,3
0,2,a303ea0000000005,650,600,50,projected_order_1d,27,20736,9400,10000,1,1.869012192624e1,3
0,2,a303ea0000000005,650,600,50,nearest_centroid_quota_repair,27,20736,9400,34600,1,1.762881995405e1,3
0,2,a303ea0000000005,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,700,600,100,balanced_kmeans,27,20736,10900,1965500,4,1.539459349798e1,3
0,2,a303ea0000000005,700,600,100,warm_start_balanced_kmeans,27,20736,10900,631100,2,1.539050106536e1,3
0,2,a303ea0000000005,700,600,100,projected_order_1d,27,20736,10900,9700,1,2.075055590334e1,3
0,2,a303ea0000000005,700,600,100,nearest_centroid_quota_repair,27,20736,10900,36600,1,1.915170990803e1,3
0,2,a303ea0000000005,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2400,2400,0,balanced_kmeans,27,20736,9500,2055100,5,3.628214100281e1,3
0,2,a303ea0000000005,2400,2400,0,warm_start_balanced_kmeans,27,20736,9500,1885100,6,3.627634320725e1,3
0,2,a303ea0000000005,2400,2400,0,projected_order_1d,27,20736,9500,12500,1,7.691036173409e1,3
0,2,a303ea0000000005,2400,2400,0,nearest_centroid_quota_repair,27,20736,9500,55800,1,4.780826045421e1,3
0,2,a303ea0000000005,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2401,2400,1,balanced_kmeans,27,20736,9400,2019200,5,3.529665503488e1,3
0,2,a303ea0000000005,2401,2400,1,warm_start_balanced_kmeans,27,20736,9400,574500,2,3.529701450615e1,3
0,2,a303ea0000000005,2401,2400,1,projected_order_1d,27,20736,9400,10500,1,7.632933398382e1,3
0,2,a303ea0000000005,2401,2400,1,nearest_centroid_quota_repair,27,20736,9400,39900,1,4.784673723454e1,3
0,2,a303ea0000000005,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2410,2400,10,balanced_kmeans,27,20736,9200,1683400,4,3.311094170163e1,3
0,2,a303ea0000000005,2410,2400,10,warm_start_balanced_kmeans,27,20736,9200,597500,2,3.301259685099e1,3
0,2,a303ea0000000005,2410,2400,10,projected_order_1d,27,20736,9200,10000,1,7.313181258426e1,3
0,2,a303ea0000000005,2410,2400,10,nearest_centroid_quota_repair,27,20736,9200,37900,1,4.448346069361e1,3
0,2,a303ea0000000005,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2425,2400,25,balanced_kmeans,27,20736,9300,2512600,6,3.399009495520e1,3
0,2,a303ea0000000005,2425,2400,25,warm_start_balanced_kmeans,27,20736,9300,1460100,5,3.404440951947e1,3
0,2,a303ea0000000005,2425,2400,25,projected_order_1d,27,20736,9300,10400,1,7.202290198224e1,3
0,2,a303ea0000000005,2425,2400,25,nearest_centroid_quota_repair,27,20736,9300,40100,1,4.548044250202e1,3
0,2,a303ea0000000005,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2450,2400,50,balanced_kmeans,27,20736,9200,1975900,4,3.339656889713e1,3
0,2,a303ea0000000005,2450,2400,50,warm_start_balanced_kmeans,27,20736,9200,600500,2,3.341111269482e1,3
0,2,a303ea0000000005,2450,2400,50,projected_order_1d,27,20736,9200,10000,1,6.887948920685e1,3
0,2,a303ea0000000005,2450,2400,50,nearest_centroid_quota_repair,27,20736,9200,35300,1,4.485733859832e1,3
0,2,a303ea0000000005,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000005,2500,2400,100,balanced_kmeans,27,20736,9200,2497200,5,3.324517755500e1,3
0,2,a303ea0000000005,2500,2400,100,warm_start_balanced_kmeans,27,20736,9200,1095900,3,3.285385430241e1,3
0,2,a303ea0000000005,2500,2400,100,projected_order_1d,27,20736,9200,10100,1,7.453304958184e1,3
0,2,a303ea0000000005,2500,2400,100,nearest_centroid_quota_repair,27,20736,9200,41300,1,4.486300847468e1,3
0,2,a303ea0000000005,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,600,600,0,balanced_kmeans,27,20736,9600,1626000,5,1.032200511547e1,3
0,2,a303ea0000000006,600,600,0,warm_start_balanced_kmeans,27,20736,9600,1636500,5,1.032200511547e1,3
0,2,a303ea0000000006,600,600,0,projected_order_1d,27,20736,9600,9800,1,3.247049071740e1,3
0,2,a303ea0000000006,600,600,0,nearest_centroid_quota_repair,27,20736,9600,1734800,5,1.032200511547e1,3
0,2,a303ea0000000006,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,601,600,1,balanced_kmeans,27,20736,9200,3117400,8,1.162968845091e1,3
0,2,a303ea0000000006,601,600,1,warm_start_balanced_kmeans,27,20736,9200,574900,2,1.030944756203e1,3
0,2,a303ea0000000006,601,600,1,projected_order_1d,27,20736,9200,9800,1,3.260861093205e1,3
0,2,a303ea0000000006,601,600,1,nearest_centroid_quota_repair,27,20736,9200,35000,1,1.178485115948e1,3
0,2,a303ea0000000006,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,610,600,10,balanced_kmeans,27,20736,9400,1885800,4,1.036053556497e1,3
0,2,a303ea0000000006,610,600,10,warm_start_balanced_kmeans,27,20736,9400,560900,2,1.084612886344e1,3
0,2,a303ea0000000006,610,600,10,projected_order_1d,27,20736,9400,9900,1,3.099651811401e1,3
0,2,a303ea0000000006,610,600,10,nearest_centroid_quota_repair,27,20736,9400,33500,1,1.291697346717e1,3
0,2,a303ea0000000006,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,625,600,25,balanced_kmeans,27,20736,9500,1475900,4,1.071130172449e1,3
0,2,a303ea0000000006,625,600,25,warm_start_balanced_kmeans,27,20736,9500,648600,2,1.069138356680e1,3
0,2,a303ea0000000006,625,600,25,projected_order_1d,27,20736,9500,9700,1,3.053777535887e1,3
0,2,a303ea0000000006,625,600,25,nearest_centroid_quota_repair,27,20736,9500,32500,1,1.434344757218e1,3
0,2,a303ea0000000006,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,650,600,50,balanced_kmeans,27,20736,9300,1790600,4,1.350262284793e1,3
0,2,a303ea0000000006,650,600,50,warm_start_balanced_kmeans,27,20736,9300,565600,2,1.128261226279e1,3
0,2,a303ea0000000006,650,600,50,projected_order_1d,27,20736,9300,9800,1,2.188347150851e1,3
0,2,a303ea0000000006,650,600,50,nearest_centroid_quota_repair,27,20736,9300,36500,1,1.379704314616e1,3
0,2,a303ea0000000006,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,700,600,100,balanced_kmeans,27,20736,9300,2280700,6,1.207392279740e1,3
0,2,a303ea0000000006,700,600,100,warm_start_balanced_kmeans,27,20736,9300,623900,2,1.194666386833e1,3
0,2,a303ea0000000006,700,600,100,projected_order_1d,27,20736,9300,9900,1,1.890380611016e1,3
0,2,a303ea0000000006,700,600,100,nearest_centroid_quota_repair,27,20736,9300,65000,1,1.280061231932e1,3
0,2,a303ea0000000006,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2400,2400,0,balanced_kmeans,27,20736,9400,1980300,4,1.896089790003e1,3
0,2,a303ea0000000006,2400,2400,0,warm_start_balanced_kmeans,27,20736,9400,2555900,7,1.899105654783e1,3
0,2,a303ea0000000006,2400,2400,0,projected_order_1d,27,20736,9400,10400,1,5.073425329251e1,3
0,2,a303ea0000000006,2400,2400,0,nearest_centroid_quota_repair,27,20736,9400,53300,1,2.703077618536e1,3
0,2,a303ea0000000006,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2401,2400,1,balanced_kmeans,27,20736,9400,1797800,4,1.941992519925e1,3
0,2,a303ea0000000006,2401,2400,1,warm_start_balanced_kmeans,27,20736,9400,582300,2,1.921104082127e1,3
0,2,a303ea0000000006,2401,2400,1,projected_order_1d,27,20736,9400,10000,1,5.057623921712e1,3
0,2,a303ea0000000006,2401,2400,1,nearest_centroid_quota_repair,27,20736,9400,40400,1,2.150189846878e1,3
0,2,a303ea0000000006,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2410,2400,10,balanced_kmeans,27,20736,9100,1757400,4,1.882790068534e1,3
0,2,a303ea0000000006,2410,2400,10,warm_start_balanced_kmeans,27,20736,9100,650200,2,1.828053675876e1,3
0,2,a303ea0000000006,2410,2400,10,projected_order_1d,27,20736,9100,10400,1,5.173485532004e1,3
0,2,a303ea0000000006,2410,2400,10,nearest_centroid_quota_repair,27,20736,9100,55300,1,2.277609849541e1,3
0,2,a303ea0000000006,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2425,2400,25,balanced_kmeans,27,20736,9200,2073100,5,1.773044623688e1,3
0,2,a303ea0000000006,2425,2400,25,warm_start_balanced_kmeans,27,20736,9200,1630300,4,1.707886320409e1,3
0,2,a303ea0000000006,2425,2400,25,projected_order_1d,27,20736,9200,10900,1,5.112179838635e1,3
0,2,a303ea0000000006,2425,2400,25,nearest_centroid_quota_repair,27,20736,9200,43700,1,2.245896959534e1,3
0,2,a303ea0000000006,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2450,2400,50,balanced_kmeans,27,20736,12900,1680700,4,1.700858120827e1,3
0,2,a303ea0000000006,2450,2400,50,warm_start_balanced_kmeans,27,20736,12900,986800,3,1.653025050767e1,3
0,2,a303ea0000000006,2450,2400,50,projected_order_1d,27,20736,12900,16000,1,5.172766445653e1,3
0,2,a303ea0000000006,2450,2400,50,nearest_centroid_quota_repair,27,20736,12900,47200,1,2.130570726846e1,3
0,2,a303ea0000000006,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
0,2,a303ea0000000006,2500,2400,100,balanced_kmeans,27,20736,10000,1720600,4,1.822457002076e1,3
0,2,a303ea0000000006,2500,2400,100,warm_start_balanced_kmeans,27,20736,10000,643900,2,1.742396882506e1,3
0,2,a303ea0000000006,2500,2400,100,projected_order_1d,27,20736,10000,10500,1,5.157539381447e1,3
0,2,a303ea0000000006,2500,2400,100,nearest_centroid_quota_repair,27,20736,10000,37500,1,2.213992551683e1,3
0,2,a303ea0000000006,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,600,600,0,balanced_kmeans,27,20736,12300,2003200,4,1.191440083809e1,3
1,0,a303ea0000000007,600,600,0,warm_start_balanced_kmeans,27,20736,12300,1974700,4,1.191440083809e1,3
1,0,a303ea0000000007,600,600,0,projected_order_1d,27,20736,12300,9700,1,3.513678372463e1,3
1,0,a303ea0000000007,600,600,0,nearest_centroid_quota_repair,27,20736,12300,2516100,4,1.191440083809e1,3
1,0,a303ea0000000007,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,601,600,1,balanced_kmeans,27,20736,13500,2078100,5,1.202122743953e1,3
1,0,a303ea0000000007,601,600,1,warm_start_balanced_kmeans,27,20736,13500,980200,2,1.210349903619e1,3
1,0,a303ea0000000007,601,600,1,projected_order_1d,27,20736,13500,9800,1,4.028747107859e1,3
1,0,a303ea0000000007,601,600,1,nearest_centroid_quota_repair,27,20736,13500,31500,1,1.237951984562e1,3
1,0,a303ea0000000007,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,610,600,10,balanced_kmeans,27,20736,9500,1731800,4,1.201709892253e1,3
1,0,a303ea0000000007,610,600,10,warm_start_balanced_kmeans,27,20736,9500,1014900,3,1.201689799042e1,3
1,0,a303ea0000000007,610,600,10,projected_order_1d,27,20736,9500,9800,1,3.926429654596e1,3
1,0,a303ea0000000007,610,600,10,nearest_centroid_quota_repair,27,20736,9500,42000,1,1.254519928781e1,3
1,0,a303ea0000000007,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,625,600,25,balanced_kmeans,27,20736,9500,2019600,5,1.229706904245e1,3
1,0,a303ea0000000007,625,600,25,warm_start_balanced_kmeans,27,20736,9500,624900,2,1.247728377901e1,3
1,0,a303ea0000000007,625,600,25,projected_order_1d,27,20736,9500,10400,1,4.787729731894e1,3
1,0,a303ea0000000007,625,600,25,nearest_centroid_quota_repair,27,20736,9500,37700,1,1.346105313168e1,3
1,0,a303ea0000000007,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,650,600,50,balanced_kmeans,27,20736,9300,1533200,4,1.272758281567e1,3
1,0,a303ea0000000007,650,600,50,warm_start_balanced_kmeans,27,20736,9300,607000,2,1.273770326766e1,3
1,0,a303ea0000000007,650,600,50,projected_order_1d,27,20736,9300,10000,1,4.493393027757e1,3
1,0,a303ea0000000007,650,600,50,nearest_centroid_quota_repair,27,20736,9300,33000,1,1.425410762447e1,3
1,0,a303ea0000000007,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,700,600,100,balanced_kmeans,27,20736,9300,1597900,4,1.207229509645e1,3
1,0,a303ea0000000007,700,600,100,warm_start_balanced_kmeans,27,20736,9300,904600,3,1.215605562428e1,3
1,0,a303ea0000000007,700,600,100,projected_order_1d,27,20736,9300,15600,1,4.364361457436e1,3
1,0,a303ea0000000007,700,600,100,nearest_centroid_quota_repair,27,20736,9300,36600,1,1.293137750446e1,3
1,0,a303ea0000000007,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2400,2400,0,balanced_kmeans,27,20736,10500,2076200,4,1.800599098898e1,3
1,0,a303ea0000000007,2400,2400,0,warm_start_balanced_kmeans,27,20736,10500,2550900,6,1.941647306041e1,3
1,0,a303ea0000000007,2400,2400,0,projected_order_1d,27,20736,10500,10100,1,5.184389326355e1,3
1,0,a303ea0000000007,2400,2400,0,nearest_centroid_quota_repair,27,20736,10500,54200,1,3.396736544216e1,3
1,0,a303ea0000000007,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2401,2400,1,balanced_kmeans,27,20736,9300,2462400,5,1.774779561790e1,3
1,0,a303ea0000000007,2401,2400,1,warm_start_balanced_kmeans,27,20736,9300,1682300,4,1.772366331639e1,3
1,0,a303ea0000000007,2401,2400,1,projected_order_1d,27,20736,9300,10100,1,5.237388371341e1,3
1,0,a303ea0000000007,2401,2400,1,nearest_centroid_quota_repair,27,20736,9300,40000,1,3.060363475105e1,3
1,0,a303ea0000000007,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2410,2400,10,balanced_kmeans,27,20736,10200,2260600,4,1.798430891272e1,3
1,0,a303ea0000000007,2410,2400,10,warm_start_balanced_kmeans,27,20736,10200,954700,2,1.796541267151e1,3
1,0,a303ea0000000007,2410,2400,10,projected_order_1d,27,20736,10200,10300,1,5.360550230834e1,3
1,0,a303ea0000000007,2410,2400,10,nearest_centroid_quota_repair,27,20736,10200,37900,1,2.843980641195e1,3
1,0,a303ea0000000007,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2425,2400,25,balanced_kmeans,27,20736,13200,3039900,6,1.902534764952e1,3
1,0,a303ea0000000007,2425,2400,25,warm_start_balanced_kmeans,27,20736,13200,884100,2,1.853782121802e1,3
1,0,a303ea0000000007,2425,2400,25,projected_order_1d,27,20736,13200,9900,1,5.833773506969e1,3
1,0,a303ea0000000007,2425,2400,25,nearest_centroid_quota_repair,27,20736,13200,44000,1,2.732751078478e1,3
1,0,a303ea0000000007,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2450,2400,50,balanced_kmeans,27,20736,9100,3234700,5,1.960686323778e1,3
1,0,a303ea0000000007,2450,2400,50,warm_start_balanced_kmeans,27,20736,9100,1307900,2,1.822717305742e1,3
1,0,a303ea0000000007,2450,2400,50,projected_order_1d,27,20736,9100,10000,1,5.296726460973e1,3
1,0,a303ea0000000007,2450,2400,50,nearest_centroid_quota_repair,27,20736,9100,32800,1,2.673117526144e1,3
1,0,a303ea0000000007,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000007,2500,2400,100,balanced_kmeans,27,20736,9100,2747100,6,1.726404594425e1,3
1,0,a303ea0000000007,2500,2400,100,warm_start_balanced_kmeans,27,20736,9100,1173100,2,1.680065083200e1,3
1,0,a303ea0000000007,2500,2400,100,projected_order_1d,27,20736,9100,10600,1,5.059818081938e1,3
1,0,a303ea0000000007,2500,2400,100,nearest_centroid_quota_repair,27,20736,9100,76800,1,2.421128877384e1,3
1,0,a303ea0000000007,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,600,600,0,balanced_kmeans,27,20736,9700,1819300,5,1.334240192842e1,3
1,0,a303ea0000000008,600,600,0,warm_start_balanced_kmeans,27,20736,9700,1743900,5,1.334240192842e1,3
1,0,a303ea0000000008,600,600,0,projected_order_1d,27,20736,9700,10900,1,4.551469986855e1,3
1,0,a303ea0000000008,600,600,0,nearest_centroid_quota_repair,27,20736,9700,2413900,5,1.334240192842e1,3
1,0,a303ea0000000008,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,601,600,1,balanced_kmeans,27,20736,14600,2030000,5,1.338318589083e1,3
1,0,a303ea0000000008,601,600,1,warm_start_balanced_kmeans,27,20736,14600,872200,2,1.338318589083e1,3
1,0,a303ea0000000008,601,600,1,projected_order_1d,27,20736,14600,15200,1,4.551192303814e1,3
1,0,a303ea0000000008,601,600,1,nearest_centroid_quota_repair,27,20736,14600,65400,1,1.756727565313e1,3
1,0,a303ea0000000008,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,610,600,10,balanced_kmeans,27,20736,9400,2145600,5,1.368522014069e1,3
1,0,a303ea0000000008,610,600,10,warm_start_balanced_kmeans,27,20736,9400,569400,2,1.353669277406e1,3
1,0,a303ea0000000008,610,600,10,projected_order_1d,27,20736,9400,15800,1,4.561781086434e1,3
1,0,a303ea0000000008,610,600,10,nearest_centroid_quota_repair,27,20736,9400,59500,1,1.779128985923e1,3
1,0,a303ea0000000008,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,625,600,25,balanced_kmeans,27,20736,9400,1904800,5,1.372832262849e1,3
1,0,a303ea0000000008,625,600,25,warm_start_balanced_kmeans,27,20736,9400,591800,2,1.373052126372e1,3
1,0,a303ea0000000008,625,600,25,projected_order_1d,27,20736,9400,10200,1,4.633036257344e1,3
1,0,a303ea0000000008,625,600,25,nearest_centroid_quota_repair,27,20736,9400,35800,1,1.899821681408e1,3
1,0,a303ea0000000008,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,650,600,50,balanced_kmeans,27,20736,12500,3419100,6,1.494569748847e1,3
1,0,a303ea0000000008,650,600,50,warm_start_balanced_kmeans,27,20736,12500,2129300,5,1.387091946816e1,3
1,0,a303ea0000000008,650,600,50,projected_order_1d,27,20736,12500,14000,1,3.391864217547e1,3
1,0,a303ea0000000008,650,600,50,nearest_centroid_quota_repair,27,20736,12500,56900,1,1.932534871320e1,3
1,0,a303ea0000000008,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,700,600,100,balanced_kmeans,27,20736,9300,2585800,5,1.495729811029e1,3
1,0,a303ea0000000008,700,600,100,warm_start_balanced_kmeans,27,20736,9300,1488100,3,1.464616877695e1,3
1,0,a303ea0000000008,700,600,100,projected_order_1d,27,20736,9300,15900,1,4.587393504997e1,3
1,0,a303ea0000000008,700,600,100,nearest_centroid_quota_repair,27,20736,9300,64800,1,1.876507869249e1,3
1,0,a303ea0000000008,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2400,2400,0,balanced_kmeans,27,20736,12500,4193900,8,1.856492511098e1,3
1,0,a303ea0000000008,2400,2400,0,warm_start_balanced_kmeans,27,20736,12500,2820000,5,1.718472678519e1,3
1,0,a303ea0000000008,2400,2400,0,projected_order_1d,27,20736,12500,18100,1,7.221133661465e1,3
1,0,a303ea0000000008,2400,2400,0,nearest_centroid_quota_repair,27,20736,12500,112300,1,2.326574455447e1,3
1,0,a303ea0000000008,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2401,2400,1,balanced_kmeans,27,20736,13600,3656900,7,1.940435348530e1,3
1,0,a303ea0000000008,2401,2400,1,warm_start_balanced_kmeans,27,20736,13600,777100,2,1.733417187808e1,3
1,0,a303ea0000000008,2401,2400,1,projected_order_1d,27,20736,13600,10100,1,7.129699514861e1,3
1,0,a303ea0000000008,2401,2400,1,nearest_centroid_quota_repair,27,20736,13600,41900,1,1.824513600807e1,3
1,0,a303ea0000000008,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2410,2400,10,balanced_kmeans,27,20736,12100,5441300,10,1.689057036748e1,3
1,0,a303ea0000000008,2410,2400,10,warm_start_balanced_kmeans,27,20736,12100,1026100,2,1.733190700331e1,3
1,0,a303ea0000000008,2410,2400,10,projected_order_1d,27,20736,12100,15900,1,7.068246377037e1,3
1,0,a303ea0000000008,2410,2400,10,nearest_centroid_quota_repair,27,20736,12100,74700,1,1.831632517166e1,3
1,0,a303ea0000000008,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2425,2400,25,balanced_kmeans,27,20736,9200,3762900,8,1.785997105742e1,3
1,0,a303ea0000000008,2425,2400,25,warm_start_balanced_kmeans,27,20736,9200,1157200,4,1.799541786653e1,3
1,0,a303ea0000000008,2425,2400,25,projected_order_1d,27,20736,9200,10800,1,7.472940076510e1,3
1,0,a303ea0000000008,2425,2400,25,nearest_centroid_quota_repair,27,20736,9200,51200,1,1.916774271133e1,3
1,0,a303ea0000000008,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2450,2400,50,balanced_kmeans,27,20736,12800,4726200,9,1.868174801573e1,3
1,0,a303ea0000000008,2450,2400,50,warm_start_balanced_kmeans,27,20736,12800,1760300,4,1.793105321316e1,3
1,0,a303ea0000000008,2450,2400,50,projected_order_1d,27,20736,12800,15300,1,7.144928588578e1,3
1,0,a303ea0000000008,2450,2400,50,nearest_centroid_quota_repair,27,20736,12800,72000,1,1.974814840704e1,3
1,0,a303ea0000000008,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,0,a303ea0000000008,2500,2400,100,balanced_kmeans,27,20736,12600,3308200,5,2.245562052162e1,3
1,0,a303ea0000000008,2500,2400,100,warm_start_balanced_kmeans,27,20736,12600,890100,2,1.974355771057e1,3
1,0,a303ea0000000008,2500,2400,100,projected_order_1d,27,20736,12600,15800,1,7.429763783227e1,3
1,0,a303ea0000000008,2500,2400,100,nearest_centroid_quota_repair,27,20736,12600,66000,1,2.125079574864e1,3
1,0,a303ea0000000008,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,600,600,0,balanced_kmeans,27,20736,13100,2093800,4,1.720792158187e1,3
1,1,a303ea0000000009,600,600,0,warm_start_balanced_kmeans,27,20736,13100,2025800,4,1.720792158187e1,3
1,1,a303ea0000000009,600,600,0,projected_order_1d,27,20736,13100,9900,1,3.290777365881e1,3
1,1,a303ea0000000009,600,600,0,nearest_centroid_quota_repair,27,20736,13100,1576900,4,1.720792158187e1,3
1,1,a303ea0000000009,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,601,600,1,balanced_kmeans,27,20736,14200,2120800,4,1.722932174573e1,3
1,1,a303ea0000000009,601,600,1,warm_start_balanced_kmeans,27,20736,14200,741100,2,1.722932174573e1,3
1,1,a303ea0000000009,601,600,1,projected_order_1d,27,20736,14200,15400,1,3.296195347797e1,3
1,1,a303ea0000000009,601,600,1,nearest_centroid_quota_repair,27,20736,14200,71300,1,1.437076956032e1,3
1,1,a303ea0000000009,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,610,600,10,balanced_kmeans,27,20736,12500,1873900,4,1.387020288181e1,3
1,1,a303ea0000000009,610,600,10,warm_start_balanced_kmeans,27,20736,12500,1165400,2,1.736047933840e1,3
1,1,a303ea0000000009,610,600,10,projected_order_1d,27,20736,12500,16500,1,3.566292200411e1,3
1,1,a303ea0000000009,610,600,10,nearest_centroid_quota_repair,27,20736,12500,72700,1,1.426778161065e1,3
1,1,a303ea0000000009,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,625,600,25,balanced_kmeans,27,20736,12900,2257000,4,1.445440517608e1,3
1,1,a303ea0000000009,625,600,25,warm_start_balanced_kmeans,27,20736,12900,1047300,2,1.789102749019e1,3
1,1,a303ea0000000009,625,600,25,projected_order_1d,27,20736,12900,13500,1,3.806332658736e1,3
