cell_id,dataset_id,initialization_id,arm,step,train_loss,final_loss,final_accuracy,population_loss,population_accuracy,operational_loss,operational_gap,verifier_size,support_size,panel_id
6,1,1,sentinel_fresh,4200,0.685877740,0.816203415,0.614583313,0.806820750,0.629638672,0.768022835,-0.048180580,128,134400,1049
7,1,2,sentinel_k1,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,128,0
7,1,2,sentinel_k1,600,0.918609440,0.852455854,0.635416687,0.947061062,0.520263672,0.750151217,-0.102304637,128,128,0
7,1,2,sentinel_k1,2400,1.880646706,1.837038994,0.593750000,1.922894001,0.595947266,0.153470770,-1.683568239,128,128,0
7,1,2,sentinel_k1,4200,3.638106108,3.148994207,0.562500000,3.455195427,0.592041016,0.025995867,-3.122998238,128,128,0
7,1,2,sentinel_k4_cyclic,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,512,0
7,1,2,sentinel_k4_cyclic,600,0.971353471,0.946742773,0.552083313,1.000655174,0.477539062,0.971060336,0.024317563,128,512,1
7,1,2,sentinel_k4_cyclic,2400,0.790548563,0.831854880,0.614583313,0.901026011,0.593017578,0.779000938,-0.052853942,128,512,3
7,1,2,sentinel_k4_cyclic,4200,0.660943449,0.767694652,0.687500000,0.779416621,0.663330078,0.748304486,-0.019390166,128,512,1
7,1,2,sentinel_k16_cyclic,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,2048,0
7,1,2,sentinel_k16_cyclic,600,0.944962263,0.917865455,0.583333313,0.999606311,0.489013672,0.942406356,0.024540901,128,2048,5
7,1,2,sentinel_k16_cyclic,2400,0.715669930,0.834033728,0.541666687,0.875851929,0.555908203,0.727025032,-0.107008696,128,2048,7
7,1,2,sentinel_k16_cyclic,4200,0.656061769,0.778787613,0.572916687,0.796839118,0.607421875,0.807578683,0.028791070,128,2048,9
7,1,2,sentinel_k16_blocked,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,2048,0
7,1,2,sentinel_k16_blocked,600,0.962141514,0.911995590,0.562500000,0.959691703,0.522705078,0.875176370,-0.036819220,128,2048,2
7,1,2,sentinel_k16_blocked,2400,0.654803872,0.822890460,0.666666687,0.785229862,0.686767578,0.717651129,-0.105239332,128,2048,9
7,1,2,sentinel_k16_blocked,4200,0.659712732,1.001300097,0.656250000,0.910260797,0.680175781,0.265116513,-0.736183584,128,2048,15
7,1,2,sentinel_k16_pooled,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.102135181,0.009429097,2048,2048,0
7,1,2,sentinel_k16_pooled,600,0.840735734,0.818628609,0.625000000,0.879807234,0.547607422,0.851926863,0.033298254,2048,2048,0
7,1,2,sentinel_k16_pooled,2400,0.403105825,0.530860364,0.770833313,0.453701645,0.819824219,0.376056969,-0.154803395,2048,2048,0
7,1,2,sentinel_k16_pooled,4200,0.411484689,0.481766582,0.812500000,0.472449243,0.818847656,0.337358087,-0.144408494,2048,2048,0
7,1,2,sentinel_k64_cyclic,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,8192,0
7,1,2,sentinel_k64_cyclic,600,0.945236981,0.919719279,0.552083313,0.986814857,0.511474609,0.976640522,0.056921244,128,8192,21
7,1,2,sentinel_k64_cyclic,2400,0.631918848,0.770178378,0.656250000,0.786814630,0.657714844,0.865305245,0.095126867,128,8192,23
7,1,2,sentinel_k64_cyclic,4200,0.505749345,0.752526224,0.729166687,0.699355066,0.707763672,0.671991706,-0.080534518,128,8192,25
7,1,2,sentinel_fresh,0,1.116266608,1.092706084,0.322916657,1.104484439,0.292236328,1.097983241,0.005277157,128,128,0
7,1,2,sentinel_fresh,600,0.959481955,0.937043726,0.614583313,0.994927347,0.513427734,1.018156409,0.081112683,128,19200,149
7,1,2,sentinel_fresh,2400,0.613355756,0.738549054,0.677083313,0.739026546,0.688720703,0.702413201,-0.036135852,128,76800,599
7,1,2,sentinel_fresh,4200,0.527841628,0.690124512,0.718750000,0.670857310,0.723632812,0.554882467,-0.135242045,128,134400,1049
8,1,3,sentinel_k1,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,128,0
8,1,3,sentinel_k1,600,0.874419212,1.014358163,0.541666687,0.973932147,0.520751953,0.761913657,-0.252444506,128,128,0
8,1,3,sentinel_k1,2400,0.993915379,1.436373830,0.479166657,1.422576189,0.557128906,0.248971060,-1.187402725,128,128,0
8,1,3,sentinel_k1,4200,1.714013100,2.007503748,0.572916687,2.245833874,0.575927734,0.080838643,-1.926665068,128,128,0
8,1,3,sentinel_k4_cyclic,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,512,0
8,1,3,sentinel_k4_cyclic,600,0.933228970,1.089376926,0.416666657,1.037410975,0.446289062,1.008846045,-0.080530882,128,512,1
8,1,3,sentinel_k4_cyclic,2400,0.809985936,1.015548110,0.447916657,0.933729589,0.524902344,0.916631758,-0.098916352,128,512,3
8,1,3,sentinel_k4_cyclic,4200,0.655856550,0.932613552,0.510416687,0.863796413,0.600830078,0.769394994,-0.163218558,128,512,1
8,1,3,sentinel_k16_cyclic,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,2048,0
8,1,3,sentinel_k16_cyclic,600,0.925347149,1.043541670,0.500000000,1.022812843,0.468261719,1.033354759,-0.010186911,128,2048,5
8,1,3,sentinel_k16_cyclic,2400,0.771392286,0.944206297,0.500000000,0.924718738,0.559570312,0.833311737,-0.110894561,128,2048,7
8,1,3,sentinel_k16_cyclic,4200,0.618283689,0.919102192,0.562500000,0.852016985,0.600585938,0.759589076,-0.159513116,128,2048,9
8,1,3,sentinel_k16_blocked,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,2048,0
8,1,3,sentinel_k16_blocked,600,0.855157793,0.962108552,0.531250000,0.974297762,0.512451172,0.933217764,-0.028890789,128,2048,2
8,1,3,sentinel_k16_blocked,2400,0.856750250,1.174226522,0.520833313,1.010172129,0.550292969,0.867592454,-0.306634068,128,2048,9
8,1,3,sentinel_k16_blocked,4200,0.804485857,1.010154366,0.666666687,0.994154036,0.570068359,0.484098315,-0.526056051,128,2048,15
8,1,3,sentinel_k16_pooled,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.100155950,-0.004650831,2048,2048,0
8,1,3,sentinel_k16_pooled,600,0.845107853,0.870783985,0.552083313,0.884689033,0.527832031,0.874301612,0.003517628,2048,2048,0
8,1,3,sentinel_k16_pooled,2400,0.633477807,0.704483986,0.708333313,0.662071109,0.709472656,0.547714055,-0.156769931,2048,2048,0
8,1,3,sentinel_k16_pooled,4200,0.600939870,0.711663306,0.677083313,0.665450692,0.711425781,0.532458246,-0.179205060,2048,2048,0
8,1,3,sentinel_k64_cyclic,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,8192,0
8,1,3,sentinel_k64_cyclic,600,0.968868494,1.027690053,0.468750000,1.031245232,0.458251953,1.061173558,0.033483505,128,8192,21
8,1,3,sentinel_k64_cyclic,2400,0.732773066,0.925297320,0.531250000,0.862008691,0.563476562,0.845393002,-0.079904318,128,8192,23
8,1,3,sentinel_k64_cyclic,4200,0.661023915,0.896763265,0.593750000,0.843266964,0.598632812,0.751422226,-0.145341039,128,8192,25
8,1,3,sentinel_fresh,0,1.105058074,1.104806781,0.291666657,1.101390719,0.347900391,1.103217840,-0.001588941,128,128,0
8,1,3,sentinel_fresh,600,0.939810574,1.029912353,0.489583343,1.030128479,0.442871094,1.014085293,-0.015827060,128,19200,149
8,1,3,sentinel_fresh,2400,0.808407307,0.970479965,0.500000000,0.922577441,0.548583984,0.895606816,-0.074873149,128,76800,599
8,1,3,sentinel_fresh,4200,0.736535728,0.905546427,0.583333313,0.861600101,0.575683594,0.839109898,-0.066436529,128,134400,1049
9,1,4,sentinel_k1,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,128,0
9,1,4,sentinel_k1,600,1.069066763,1.020385623,0.479166657,1.060745597,0.441406250,0.774646521,-0.245739102,128,128,0
9,1,4,sentinel_k1,2400,1.705376625,1.731461167,0.552083313,1.753384352,0.563476562,0.210444704,-1.521016479,128,128,0
9,1,4,sentinel_k1,4200,2.319529772,2.695680857,0.531250000,2.574374437,0.586181641,0.037853885,-2.657826900,128,128,0
9,1,4,sentinel_k4_cyclic,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,512,0
9,1,4,sentinel_k4_cyclic,600,0.961345375,0.956318319,0.520833313,0.997900903,0.486083984,0.978020847,0.021702528,128,512,1
9,1,4,sentinel_k4_cyclic,2400,0.835128009,0.813306510,0.552083313,0.864266276,0.567626953,0.662098706,-0.151207805,128,512,3
9,1,4,sentinel_k4_cyclic,4200,0.657055557,0.786718607,0.635416687,0.789505899,0.646484375,0.650529325,-0.136189282,128,512,1
9,1,4,sentinel_k16_cyclic,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,2048,0
9,1,4,sentinel_k16_cyclic,600,0.947405875,0.923987687,0.593750000,0.982824385,0.486572266,0.948891103,0.024903417,128,2048,5
9,1,4,sentinel_k16_cyclic,2400,0.766668618,0.838340044,0.583333313,0.847358942,0.576416016,0.843381345,0.005041301,128,2048,7
9,1,4,sentinel_k16_cyclic,4200,0.642752886,0.793367147,0.645833313,0.758396149,0.645996094,0.732771218,-0.060595930,128,2048,9
9,1,4,sentinel_k16_blocked,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,2048,0
9,1,4,sentinel_k16_blocked,600,1.053854465,0.967039645,0.572916687,0.976638496,0.480468750,0.895405114,-0.071634531,128,2048,2
9,1,4,sentinel_k16_blocked,2400,0.741009474,0.863987029,0.541666687,0.835927725,0.604736328,0.730339110,-0.133647919,128,2048,9
9,1,4,sentinel_k16_blocked,4200,0.723531663,0.992563784,0.572916687,0.910608530,0.624755859,0.427761823,-0.564801931,128,2048,15
9,1,4,sentinel_k16_pooled,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.099668384,0.002156019,2048,2048,0
9,1,4,sentinel_k16_pooled,600,0.950220406,0.815387726,0.625000000,0.893968105,0.555908203,0.859648824,0.044261098,2048,2048,0
9,1,4,sentinel_k16_pooled,2400,0.652299285,0.729792774,0.687500000,0.598872006,0.753417969,0.480972767,-0.248820007,2048,2048,0
9,1,4,sentinel_k16_pooled,4200,0.664693415,0.731908798,0.718750000,0.570830047,0.759521484,0.428475678,-0.303433120,2048,2048,0
9,1,4,sentinel_k64_cyclic,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,8192,0
9,1,4,sentinel_k64_cyclic,600,0.987479627,0.961918056,0.447916657,1.009937525,0.449462891,1.031139135,0.069221079,128,8192,21
9,1,4,sentinel_k64_cyclic,2400,0.807367980,0.888120174,0.468750000,0.889200747,0.534179688,0.848829865,-0.039290309,128,8192,23
9,1,4,sentinel_k64_cyclic,4200,0.710730851,0.839306533,0.593750000,0.838856518,0.596923828,0.805175781,-0.034130752,128,8192,25
9,1,4,sentinel_fresh,0,1.080872059,1.097512364,0.427083343,1.096557021,0.342285156,1.092584491,-0.004927874,128,128,0
9,1,4,sentinel_fresh,600,0.970662415,0.950293243,0.552083313,1.010986447,0.461425781,1.039000511,0.088707268,128,19200,149
9,1,4,sentinel_fresh,2400,0.770233870,0.915858805,0.520833313,0.891083717,0.544433594,0.843876958,-0.071981847,128,76800,599
9,1,4,sentinel_fresh,4200,0.705970526,0.846608222,0.572916687,0.835725904,0.603759766,0.879103899,0.032495677,128,134400,1049
10,2,0,sentinel_k1,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,128,0
10,2,0,sentinel_k1,600,0.954801321,1.128294587,0.427083343,1.064169288,0.471435547,0.842782974,-0.285511613,128,128,0
10,2,0,sentinel_k1,2400,1.492342114,1.728157163,0.500000000,1.736041307,0.513671875,0.338919401,-1.389237761,128,128,0
10,2,0,sentinel_k1,4200,1.919133067,2.505164385,0.468750000,2.280563831,0.509033203,0.145758539,-2.359405756,128,128,0
10,2,0,sentinel_k4_cyclic,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,512,0
10,2,0,sentinel_k4_cyclic,600,0.928663552,1.058847070,0.447916657,1.023006916,0.486572266,1.001044154,-0.057802916,128,512,1
10,2,0,sentinel_k4_cyclic,2400,0.800678909,0.991028130,0.531250000,0.947087049,0.552246094,0.913073421,-0.077954710,128,512,3
10,2,0,sentinel_k4_cyclic,4200,0.736879349,0.931327641,0.562500000,0.886573911,0.591796875,0.784797132,-0.146530509,128,512,1
10,2,0,sentinel_k16_cyclic,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,2048,0
10,2,0,sentinel_k16_cyclic,600,0.936407983,1.028084040,0.447916657,1.008356094,0.469726562,1.013524890,-0.014559150,128,2048,5
10,2,0,sentinel_k16_cyclic,2400,0.809802949,0.917597353,0.604166687,0.917749405,0.544189453,0.801520705,-0.116076648,128,2048,7
10,2,0,sentinel_k16_cyclic,4200,0.647491157,0.810344517,0.635416687,0.753952682,0.668212891,0.762480319,-0.047864199,128,2048,9
10,2,0,sentinel_k16_blocked,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,2048,0
10,2,0,sentinel_k16_blocked,600,0.920620382,1.103760123,0.416666657,1.021244049,0.456542969,0.879737675,-0.224022448,128,2048,2
10,2,0,sentinel_k16_blocked,2400,0.786209643,0.886832714,0.614583313,0.842020988,0.600341797,0.740693212,-0.146139503,128,2048,9
10,2,0,sentinel_k16_blocked,4200,0.730279267,1.014141798,0.583333313,0.784129560,0.683105469,0.391334087,-0.622807741,128,2048,15
10,2,0,sentinel_k16_pooled,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096777916,-0.002787113,2048,2048,0
10,2,0,sentinel_k16_pooled,600,0.839776993,0.950562298,0.489583343,0.887229443,0.549316406,0.891125739,-0.059436560,2048,2048,0
10,2,0,sentinel_k16_pooled,2400,0.511375606,0.544125140,0.781250000,0.591303229,0.748779297,0.524233401,-0.019891739,2048,2048,0
10,2,0,sentinel_k16_pooled,4200,0.407227188,0.465761572,0.802083313,0.486310512,0.798583984,0.406467944,-0.059293628,2048,2048,0
10,2,0,sentinel_k64_cyclic,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,8192,0
10,2,0,sentinel_k64_cyclic,600,0.953774750,1.019910693,0.468750000,1.016122460,0.457519531,0.992942572,-0.026968122,128,8192,21
10,2,0,sentinel_k64_cyclic,2400,0.568658650,0.709529638,0.697916687,0.757835150,0.676025391,0.763550043,0.054020405,128,8192,23
10,2,0,sentinel_k64_cyclic,4200,0.469566673,0.604598999,0.781250000,0.621309161,0.747558594,0.598562896,-0.006036103,128,8192,25
10,2,0,sentinel_fresh,0,1.091280103,1.099565029,0.385416657,1.100494146,0.326904297,1.096013069,-0.003551960,128,128,0
10,2,0,sentinel_fresh,600,0.968031824,1.028870344,0.416666657,1.020870566,0.483886719,1.056669235,0.027798891,128,19200,149
10,2,0,sentinel_fresh,2400,0.637734711,0.753819644,0.697916687,0.800669670,0.660644531,0.782285333,0.028465688,128,76800,599
10,2,0,sentinel_fresh,4200,0.498004347,0.616195023,0.760416687,0.669150174,0.716064453,0.667433143,0.051238120,128,134400,1049
11,2,1,sentinel_k1,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,128,0
11,2,1,sentinel_k1,600,0.931492507,1.008819699,0.489583343,1.048396826,0.469238281,0.746576548,-0.262243152,128,128,0
11,2,1,sentinel_k1,2400,1.585358262,1.669869304,0.593750000,1.750403285,0.588623047,0.096301302,-1.573567986,128,128,0
11,2,1,sentinel_k1,4200,3.064537287,3.778862715,0.562500000,3.562388659,0.604248047,0.003978908,-3.774883747,128,128,0
11,2,1,sentinel_k4_cyclic,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,512,0
11,2,1,sentinel_k4_cyclic,600,0.956415415,1.020474076,0.427083343,1.028501391,0.448242188,0.935325861,-0.085148215,128,512,1
11,2,1,sentinel_k4_cyclic,2400,0.802277744,0.885616481,0.593750000,0.853651941,0.604003906,0.704513907,-0.181102574,128,512,3
11,2,1,sentinel_k4_cyclic,4200,0.736571252,0.811847210,0.645833313,0.811298549,0.641113281,0.666433930,-0.145413280,128,512,1
11,2,1,sentinel_k16_cyclic,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,2048,0
11,2,1,sentinel_k16_cyclic,600,0.948504448,0.999668539,0.427083343,0.982040465,0.489257812,0.909424126,-0.090244412,128,2048,5
11,2,1,sentinel_k16_cyclic,2400,0.831228316,0.880309343,0.552083313,0.873552918,0.535156250,0.854306936,-0.026002407,128,2048,7
11,2,1,sentinel_k16_cyclic,4200,0.837402344,0.875199020,0.562500000,0.862072408,0.580566406,0.750389099,-0.124809921,128,2048,9
11,2,1,sentinel_k16_blocked,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,2048,0
11,2,1,sentinel_k16_blocked,600,0.997872770,1.029141784,0.531250000,1.028291583,0.490234375,0.887191594,-0.141950190,128,2048,2
11,2,1,sentinel_k16_blocked,2400,0.937543809,0.971003830,0.583333313,0.892585039,0.602050781,0.803414941,-0.167588890,128,2048,9
11,2,1,sentinel_k16_blocked,4200,0.939174235,1.041357994,0.656250000,0.944458544,0.627197266,0.455946863,-0.585411131,128,2048,15
11,2,1,sentinel_k16_pooled,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.104235291,-0.018825054,2048,2048,0
11,2,1,sentinel_k16_pooled,600,0.899346888,0.907671452,0.614583313,0.880713284,0.563232422,0.859609902,-0.048061550,2048,2048,0
11,2,1,sentinel_k16_pooled,2400,0.450697511,0.545017898,0.802083313,0.504058719,0.789062500,0.445409507,-0.099608392,2048,2048,0
11,2,1,sentinel_k16_pooled,4200,0.458937019,0.442272991,0.812500000,0.484300137,0.801757812,0.394974113,-0.047298878,2048,2048,0
11,2,1,sentinel_k64_cyclic,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,8192,0
11,2,1,sentinel_k64_cyclic,600,0.948193312,0.994195879,0.489583343,0.993717670,0.459228516,1.002932549,0.008736670,128,8192,21
11,2,1,sentinel_k64_cyclic,2400,0.829917848,0.918602407,0.614583313,0.873723567,0.550781250,0.819621980,-0.098980427,128,8192,23
11,2,1,sentinel_k64_cyclic,4200,0.687223196,0.812907755,0.645833313,0.776056409,0.656250000,0.801103115,-0.011804640,128,8192,25
11,2,1,sentinel_fresh,0,1.089484334,1.123060346,0.302083343,1.105313659,0.353027344,1.099968791,-0.023091555,128,128,0
11,2,1,sentinel_fresh,600,0.953227997,1.011671782,0.531250000,0.973000109,0.494873047,1.021419764,0.009747982,128,19200,149
11,2,1,sentinel_fresh,2400,0.775858462,0.881110847,0.635416687,0.845814705,0.601806641,0.787758589,-0.093352258,128,76800,599
11,2,1,sentinel_fresh,4200,0.649293959,0.769442081,0.593750000,0.744550526,0.660156250,0.749539614,-0.019902468,128,134400,1049
12,2,2,sentinel_k1,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,128,0
12,2,2,sentinel_k1,600,0.820309937,1.004244447,0.552083313,0.966763854,0.558593750,0.674095809,-0.330148637,128,128,0
12,2,2,sentinel_k1,2400,1.714887500,2.475504160,0.666666687,2.358316422,0.643798828,0.010934894,-2.464569330,128,128,0
12,2,2,sentinel_k1,4200,3.427263260,4.835417271,0.635416687,4.634873390,0.633789062,0.000041606,-4.835375786,128,128,0
12,2,2,sentinel_k4_cyclic,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,512,0
12,2,2,sentinel_k4_cyclic,600,0.970151424,1.041933060,0.458333343,1.022393346,0.444824219,0.994849384,-0.047083676,128,512,1
12,2,2,sentinel_k4_cyclic,2400,0.717777491,0.879348457,0.635416687,0.874933839,0.604492188,0.700016320,-0.179332137,128,512,3
12,2,2,sentinel_k4_cyclic,4200,0.581652462,0.787680387,0.718750000,0.751221418,0.687744141,0.658422828,-0.129257560,128,512,1
12,2,2,sentinel_k16_cyclic,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,2048,0
12,2,2,sentinel_k16_cyclic,600,0.942562878,1.015439034,0.500000000,0.995949268,0.500976562,1.010040522,-0.005398512,128,2048,5
12,2,2,sentinel_k16_cyclic,2400,0.848563015,0.828597367,0.562500000,0.912682593,0.579589844,0.826628268,-0.001969099,128,2048,7
12,2,2,sentinel_k16_cyclic,4200,0.677000701,0.738695204,0.697916687,0.748661995,0.677978516,0.701620102,-0.037075102,128,2048,9
12,2,2,sentinel_k16_blocked,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,2048,0
12,2,2,sentinel_k16_blocked,600,0.898650646,1.031511903,0.468750000,0.987960219,0.486328125,0.919153750,-0.112358153,128,2048,2
12,2,2,sentinel_k16_blocked,2400,0.635400176,0.760590315,0.687500000,0.654556274,0.726562500,0.522767723,-0.237822592,128,2048,9
12,2,2,sentinel_k16_blocked,4200,0.636057675,0.829495251,0.760416687,0.687879384,0.736816406,0.232277304,-0.597217917,128,2048,15
12,2,2,sentinel_k16_pooled,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.104481220,0.007963896,2048,2048,0
12,2,2,sentinel_k16_pooled,600,0.816749394,0.845224082,0.604166687,0.844374776,0.607910156,0.808777988,-0.036446095,2048,2048,0
12,2,2,sentinel_k16_pooled,2400,0.464094251,0.705933154,0.739583313,0.545395613,0.771484375,0.464887798,-0.241045356,2048,2048,0
12,2,2,sentinel_k16_pooled,4200,0.497892708,0.687011063,0.729166687,0.559649706,0.769287109,0.444324046,-0.242687017,2048,2048,0
12,2,2,sentinel_k64_cyclic,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,8192,0
12,2,2,sentinel_k64_cyclic,600,0.942941666,1.037658572,0.447916657,1.009361029,0.478759766,1.104693413,0.067034841,128,8192,21
12,2,2,sentinel_k64_cyclic,2400,0.664578497,0.782110691,0.666666687,0.793387830,0.652587891,0.814906538,0.032795846,128,8192,23
12,2,2,sentinel_k64_cyclic,4200,0.435689926,0.673915684,0.750000000,0.617934406,0.746826172,0.622859299,-0.051056385,128,8192,25
12,2,2,sentinel_fresh,0,1.108245969,1.096517324,0.312500000,1.103633285,0.306884766,1.115623713,0.019106388,128,128,0
12,2,2,sentinel_fresh,600,0.932798386,1.030876040,0.458333343,1.009107709,0.472900391,0.968924046,-0.061951995,128,19200,149
12,2,2,sentinel_fresh,2400,0.769890964,0.845620692,0.562500000,0.845121622,0.575195312,0.816967368,-0.028653324,128,76800,599
12,2,2,sentinel_fresh,4200,0.675201714,0.786763191,0.593750000,0.796258450,0.604492188,0.729356945,-0.057406247,128,134400,1049
13,2,3,sentinel_k1,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,128,0
13,2,3,sentinel_k1,600,0.916147947,1.055078864,0.500000000,1.050700784,0.479003906,0.868114352,-0.186964512,128,128,0
13,2,3,sentinel_k1,2400,1.882744908,1.679828286,0.562500000,1.896846414,0.557128906,0.215932608,-1.463895679,128,128,0
13,2,3,sentinel_k1,4200,2.730960131,2.473939657,0.635416687,2.926375628,0.556396484,0.061920356,-2.412019253,128,128,0
13,2,3,sentinel_k4_cyclic,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,512,0
13,2,3,sentinel_k4_cyclic,600,0.937386036,1.019229054,0.562500000,1.001094699,0.465332031,0.975767910,-0.043461144,128,512,1
13,2,3,sentinel_k4_cyclic,2400,0.856825113,0.949847460,0.510416687,0.914613724,0.510742188,0.909534514,-0.040312946,128,512,3
13,2,3,sentinel_k4_cyclic,4200,0.839581251,0.933037579,0.562500000,0.891368866,0.542724609,0.821218848,-0.111818731,128,512,1
13,2,3,sentinel_k16_cyclic,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,2048,0
13,2,3,sentinel_k16_cyclic,600,0.979604483,1.045686960,0.489583343,1.021989346,0.452880859,1.015931726,-0.029755235,128,2048,5
13,2,3,sentinel_k16_cyclic,2400,0.825306177,0.954335392,0.500000000,0.903979480,0.532958984,0.850345016,-0.103990376,128,2048,7
13,2,3,sentinel_k16_cyclic,4200,0.749219596,0.935628891,0.593750000,0.857339203,0.573730469,0.858969510,-0.076659381,128,2048,9
13,2,3,sentinel_k16_blocked,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,2048,0
13,2,3,sentinel_k16_blocked,600,0.964677632,1.047872066,0.416666657,0.998138130,0.469726562,0.934760213,-0.113111854,128,2048,2
13,2,3,sentinel_k16_blocked,2400,0.914210379,1.078302503,0.479166657,0.927208722,0.554687500,0.911361516,-0.166940987,128,2048,9
13,2,3,sentinel_k16_blocked,4200,0.887757957,1.232099414,0.541666687,1.080876589,0.552734375,0.556891501,-0.675207913,128,2048,15
13,2,3,sentinel_k16_pooled,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.102324605,-0.001310229,2048,2048,0
13,2,3,sentinel_k16_pooled,600,0.846941292,0.932229459,0.531250000,0.879098594,0.521728516,0.863639474,-0.068589985,2048,2048,0
13,2,3,sentinel_k16_pooled,2400,0.361520678,0.517698228,0.770833313,0.552203834,0.767089844,0.446560889,-0.071137339,2048,2048,0
13,2,3,sentinel_k16_pooled,4200,0.384685606,0.578262031,0.739583313,0.498455286,0.794677734,0.372392267,-0.205869764,2048,2048,0
13,2,3,sentinel_k64_cyclic,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,8192,0
13,2,3,sentinel_k64_cyclic,600,0.963969409,1.042913079,0.375000000,1.024589896,0.417480469,1.014644742,-0.028268337,128,8192,21
13,2,3,sentinel_k64_cyclic,2400,0.824499071,0.989704847,0.479166657,0.906551957,0.532958984,0.877649724,-0.112055123,128,8192,23
13,2,3,sentinel_k64_cyclic,4200,0.744799137,0.959517300,0.572916687,0.858388066,0.571289062,0.817015409,-0.142501891,128,8192,25
13,2,3,sentinel_fresh,0,1.102314591,1.103634834,0.333333343,1.100615740,0.356689453,1.099465847,-0.004168987,128,128,0
13,2,3,sentinel_fresh,600,0.942443430,1.043571711,0.416666657,1.023665309,0.425781250,0.940699279,-0.102872431,128,19200,149
13,2,3,sentinel_fresh,2400,0.814581335,0.953703403,0.593750000,0.896852732,0.589111328,0.825620532,-0.128082871,128,76800,599
13,2,3,sentinel_fresh,4200,0.733179867,0.906394958,0.552083313,0.838162839,0.583740234,0.794314563,-0.112080395,128,134400,1049
14,2,4,sentinel_k1,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,128,0
14,2,4,sentinel_k1,600,1.022156239,1.197337031,0.479166657,1.121473312,0.483642578,0.721507132,-0.475829899,128,128,0
14,2,4,sentinel_k1,2400,2.133077860,2.264159679,0.562500000,2.162065983,0.598632812,0.093552195,-2.170607567,128,128,0
