seed,snapshot,domain,slot,pair_kind,horizon,program_a_ordinal,program_b_ordinal,complete_horizon,delta_a,delta_ancestor,delta_b,source_interaction,identity_residual,path_divergent,differing_commits,first_difference,cumulative_action_l1,net_displacement_l1,invalid_path_a,invalid_path_ancestor,invalid_path_b
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,1,7,13,true,5.364418029785e-7,5.364418029785e-7,5.364418029785e-7,0.000000000000e0,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,2,7,13,true,1.788139343262e-7,1.788139343262e-7,1.788139343262e-7,0.000000000000e0,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,4,7,13,true,0.000000000000e0,-5.960464477539e-8,0.000000000000e0,0.000000000000e0,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,8,7,13,true,-8.344650268555e-7,-1.072883605957e-6,-8.344650268555e-7,0.000000000000e0,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,16,7,13,true,-2.384185791016e-7,-4.768371582031e-7,-2.384185791016e-7,0.000000000000e0,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,32,7,13,true,-1.001358032227e-5,-1.001358032227e-5,-9.596347808838e-6,-4.172325134277e-7,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,600,D2_MAGNITUDE_ONLY,1,G_C1,64,7,13,true,-7.510185241699e-6,-1.370906829834e-6,-2.324581146240e-6,-5.185604095459e-6,0.000000000000e0,true,19,26,1.219999972730875,0.5399999879300594,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,1,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,2,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,4,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,8,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,16,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,32,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,G_C1,64,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,1,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,2,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,4,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,8,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,16,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,32,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D1_EXACT_VECTOR,0,C1_C2,64,30,16,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,1,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,2,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,4,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,8,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,16,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,32,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,G_C1,64,2,30,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,1,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,2,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,4,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,8,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,16,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,32,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,0,C1_C2,64,30,44,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,1,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,2,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,4,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,8,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,16,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,32,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,G_C1,64,2,9,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,1,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,2,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,4,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,8,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,16,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,32,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
c3a5c85c97cb3127,2400,D2_MAGNITUDE_ONLY,1,C1_C2,64,9,37,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,1,30,44,true,7.152557373047e-6,7.152557373047e-6,7.152557373047e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,2,30,44,true,6.556510925293e-6,6.556510925293e-6,6.556510925293e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,4,30,44,true,1.052021980286e-5,1.066923141479e-5,1.052021980286e-5,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,8,30,44,true,4.768371582031e-6,9.417533874512e-6,4.768371582031e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,16,30,44,true,3.397464752197e-6,7.778406143188e-6,3.397464752197e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,32,30,44,true,7.867813110352e-6,8.046627044678e-6,7.867813110352e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,G_C1,64,30,44,true,7.241964340210e-6,1.063942909241e-5,1.025199890137e-5,-3.010034561157e-6,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,1,44,2,true,6.616115570068e-6,6.616115570068e-6,6.616115570068e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,2,44,2,true,5.930662155151e-6,5.930662155151e-6,5.930662155151e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,4,44,2,true,9.030103683472e-6,8.910894393921e-6,9.030103683472e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,8,44,2,true,5.006790161133e-6,9.208917617798e-6,5.006790161133e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,16,44,2,true,3.665685653687e-6,7.480382919312e-6,3.665685653687e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,32,44,2,true,8.434057235718e-6,7.987022399902e-6,8.434057235718e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,0,C1_C2,64,44,2,true,1.117587089539e-5,9.834766387939e-6,1.150369644165e-5,-3.278255462646e-7,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,1,30,2,true,1.376867294312e-5,1.376867294312e-5,1.376867294312e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,2,30,2,true,1.248717308044e-5,1.248717308044e-5,1.248717308044e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,4,30,2,true,1.955032348633e-5,1.958012580872e-5,1.955032348633e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,8,30,2,true,9.775161743164e-6,1.862645149231e-5,9.775161743164e-6,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,16,30,2,true,7.063150405884e-6,1.525878906250e-5,7.063150405884e-6,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,32,30,2,true,1.630187034607e-5,1.603364944458e-5,1.630187034607e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,G_C1,64,30,2,true,1.353025436401e-5,2.047419548035e-5,2.324581146240e-5,-9.715557098389e-6,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,1,2,23,true,1.436471939087e-5,1.436471939087e-5,1.436471939087e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,2,2,23,true,1.287460327148e-5,1.287460327148e-5,1.287460327148e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,4,2,23,true,1.841783523560e-5,1.832842826843e-5,1.841783523560e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,8,2,23,true,6.824731826782e-6,1.755356788635e-5,6.824731826782e-6,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,16,2,23,true,3.576278686523e-6,1.406669616699e-5,3.576278686523e-6,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,32,2,23,true,1.415610313416e-5,1.585483551025e-5,1.415610313416e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D1_EXACT_VECTOR,1,C1_C2,64,2,23,true,2.259016036987e-5,1.779198646545e-5,2.181529998779e-5,7.748603820801e-7,0.000000000000e0,true,4,35,0.15499999653548002,0.1149999974295497,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,1,30,44,true,7.152557373047e-6,7.152557373047e-6,7.152557373047e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,2,30,44,true,6.556510925293e-6,6.556510925293e-6,6.556510925293e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,4,30,44,true,1.052021980286e-5,1.066923141479e-5,1.052021980286e-5,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,8,30,44,true,4.768371582031e-6,9.417533874512e-6,4.768371582031e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,16,30,44,true,3.397464752197e-6,7.778406143188e-6,3.397464752197e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,32,30,44,true,7.867813110352e-6,8.046627044678e-6,7.867813110352e-6,0.000000000000e0,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,G_C1,64,30,44,true,7.241964340210e-6,1.063942909241e-5,1.025199890137e-5,-3.010034561157e-6,0.000000000000e0,true,1,41,0.004999999888241291,0.004999999888241291,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,1,44,37,true,1.344084739685e-5,1.344084739685e-5,1.344084739685e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,2,44,37,true,1.189112663269e-5,1.189112663269e-5,1.189112663269e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,4,44,37,true,1.788139343262e-5,1.770257949829e-5,1.788139343262e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,8,44,37,true,7.867813110352e-6,1.779198646545e-5,7.867813110352e-6,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,16,44,37,true,4.291534423828e-6,1.463294029236e-5,4.291534423828e-6,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,32,44,37,true,1.472234725952e-5,1.597404479980e-5,1.472234725952e-5,0.000000000000e0,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,0,C1_C2,64,44,37,true,1.966953277588e-5,1.889467239380e-5,1.955032348633e-5,1.192092895508e-7,0.000000000000e0,true,4,35,0.1599999964237213,0.11999999731779099,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,1,30,2,true,1.376867294312e-5,1.376867294312e-5,1.376867294312e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,2,30,2,true,1.248717308044e-5,1.248717308044e-5,1.248717308044e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,4,30,2,true,1.955032348633e-5,1.958012580872e-5,1.955032348633e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,8,30,2,true,9.775161743164e-6,1.862645149231e-5,9.775161743164e-6,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,16,30,2,true,7.063150405884e-6,1.525878906250e-5,7.063150405884e-6,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,32,30,2,true,1.630187034607e-5,1.603364944458e-5,1.630187034607e-5,0.000000000000e0,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,G_C1,64,30,2,true,1.353025436401e-5,2.047419548035e-5,2.324581146240e-5,-9.715557098389e-6,0.000000000000e0,true,2,40,0.014999999664723873,0.014999999664723873,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,1,2,44,true,-6.616115570068e-6,-6.616115570068e-6,-6.616115570068e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,2,2,44,true,-5.930662155151e-6,-5.930662155151e-6,-5.930662155151e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,4,2,44,true,-9.030103683472e-6,-8.910894393921e-6,-9.030103683472e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,8,2,44,true,-5.006790161133e-6,-9.208917617798e-6,-5.006790161133e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,16,2,44,true,-3.665685653687e-6,-7.480382919312e-6,-3.665685653687e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,32,2,44,true,-8.434057235718e-6,-7.987022399902e-6,-8.434057235718e-6,0.000000000000e0,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,2400,D2_MAGNITUDE_ONLY,1,C1_C2,64,2,44,true,-1.150369644165e-5,-9.834766387939e-6,-1.117587089539e-5,-3.278255462646e-7,0.000000000000e0,true,1,40,0.009999999776482582,0.009999999776482582,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,1,1,29,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,2,1,29,true,0.000000000000e0,-3.874301910400e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,4,1,29,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,8,1,29,true,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,16,1,29,true,-1.788139343262e-7,-1.490116119385e-7,-1.788139343262e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,32,1,29,true,-1.192092895508e-7,-1.192092895508e-7,-1.192092895508e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,G_C1,64,1,29,true,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,1,29,15,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,2,29,15,true,0.000000000000e0,-4.172325134277e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,4,29,15,true,0.000000000000e0,-3.874301910400e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,8,29,15,true,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,16,29,15,true,-1.490116119385e-7,-1.788139343262e-7,-1.490116119385e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,32,29,15,true,-1.490116119385e-7,-1.490116119385e-7,-1.490116119385e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
