seed,snapshot_step,control_slot,horizon,pg_valid,pc_valid,delta_pg,delta_pc,source_interaction,cumulative_j_pg,cumulative_j_pc,distance_pg,distance_pc,pg_invalid_step,pc_invalid_step
a54ff53a5f1d36f1,2400,1,1,true,true,5.424022674561e-6,5.424022674561e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,2,true,true,7.808208465576e-6,7.808208465576e-6,0.000000000000e0,2.384185791016e-6,2.384185791016e-6,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,4,true,true,1.388788223267e-5,1.388788223267e-5,0.000000000000e0,8.463859558105e-6,8.463859558105e-6,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,8,true,true,8.702278137207e-6,8.702278137207e-6,0.000000000000e0,3.278255462646e-6,3.278255462646e-6,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,16,true,true,2.020597457886e-5,2.020597457886e-5,0.000000000000e0,1.478195190430e-5,1.478195190430e-5,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,32,true,true,5.364418029785e-5,5.364418029785e-5,0.000000000000e0,4.822015762329e-5,4.822015762329e-5,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,2400,1,64,true,true,6.735324859619e-6,6.735324859619e-6,0.000000000000e0,1.311302185059e-6,1.311302185059e-6,9.999997913837e-3,9.999997913837e-3,0,0
a54ff53a5f1d36f1,4200,0,1,true,true,1.609325408936e-6,1.609325408936e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,2,true,true,2.920627593994e-6,2.920627593994e-6,0.000000000000e0,1.311302185059e-6,1.311302185059e-6,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,4,true,true,3.278255462646e-6,3.278255462646e-6,0.000000000000e0,1.668930053711e-6,1.668930053711e-6,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,8,true,true,2.384185791016e-7,2.384185791016e-7,0.000000000000e0,-1.370906829834e-6,-1.370906829834e-6,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,16,true,true,-1.847743988037e-6,-1.847743988037e-6,0.000000000000e0,-3.457069396973e-6,-3.457069396973e-6,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,32,true,true,6.735324859619e-6,6.735324859619e-6,0.000000000000e0,5.125999450684e-6,5.125999450684e-6,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,0,64,true,true,1.668930053711e-6,1.728534698486e-6,-5.960464477539e-8,5.960464477539e-8,1.192092895508e-7,5.000010132790e-3,5.000010132790e-3,0,0
a54ff53a5f1d36f1,4200,1,1,true,true,3.039836883545e-6,3.039836883545e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,2,true,true,6.020069122314e-6,6.020069122314e-6,0.000000000000e0,2.980232238770e-6,2.980232238770e-6,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,4,true,true,6.437301635742e-6,6.437301635742e-6,0.000000000000e0,3.397464752197e-6,3.397464752197e-6,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,8,true,true,2.980232238770e-7,2.980232238770e-7,0.000000000000e0,-2.741813659668e-6,-2.741813659668e-6,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,16,true,true,-3.457069396973e-6,-3.576278686523e-6,1.192092895508e-7,-6.496906280518e-6,-6.616115570068e-6,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,32,true,true,1.323223114014e-5,1.317262649536e-5,5.960464477539e-8,1.019239425659e-5,1.013278961182e-5,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,64,true,true,3.099441528320e-6,2.980232238770e-6,1.192092895508e-7,5.960464477539e-8,-5.960464477539e-8,1.000000536442e-2,1.000000536442e-2,0,0
510e527fade682d1,600,0,1,true,true,2.312660217285e-5,2.312660217285e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,2,true,true,2.336502075195e-5,2.336502075195e-5,0.000000000000e0,2.384185791016e-7,2.384185791016e-7,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,4,true,true,2.276897430420e-5,2.276897430420e-5,0.000000000000e0,-3.576278686523e-7,-3.576278686523e-7,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,8,true,true,-1.192092895508e-5,-1.192092895508e-5,0.000000000000e0,-3.504753112793e-5,-3.504753112793e-5,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,16,true,true,6.079673767090e-6,6.079673767090e-6,0.000000000000e0,-1.704692840576e-5,-1.704692840576e-5,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,32,true,true,-2.467632293701e-5,-1.549720764160e-5,-9.179115295410e-6,-4.780292510986e-5,-3.862380981445e-5,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,0,64,true,true,-1.095533370972e-4,-9.012222290039e-5,-1.943111419678e-5,-1.326799392700e-4,-1.132488250732e-4,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,600,1,1,true,true,-2.396106719971e-5,-2.396106719971e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,2,true,true,-2.229213714600e-5,1.156330108643e-5,-3.385543823242e-5,1.668930053711e-6,3.552436828613e-5,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,4,true,true,-2.872943878174e-5,5.125999450684e-6,-3.385543823242e-5,-4.768371582031e-6,2.908706665039e-5,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,8,true,true,-1.680850982666e-4,-1.338720321655e-4,-3.421306610107e-5,-1.441240310669e-4,-1.099109649658e-4,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,16,true,true,-9.071826934814e-5,-5.257129669189e-5,-3.814697265625e-5,-6.675720214844e-5,-2.861022949219e-5,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,32,true,true,-2.287626266479e-4,-1.399517059326e-4,-8.881092071533e-5,-2.048015594482e-4,-1.159906387329e-4,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,600,1,64,true,true,-5.669593811035e-4,-4.339218139648e-4,-1.330375671387e-4,-5.429983139038e-4,-4.099607467651e-4,4.123101755977e-2,4.123101755977e-2,0,0
510e527fade682d1,2400,0,1,true,true,4.351139068604e-6,4.351139068604e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,2,true,true,3.540515899658e-5,8.982419967651e-4,-8.628368377686e-4,3.105401992798e-5,8.938908576965e-4,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,4,true,true,8.141994476318e-5,9.369850158691e-4,-8.555650711060e-4,7.706880569458e-5,9.326338768005e-4,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,8,true,true,-3.249645233154e-4,5.937218666077e-4,-9.186863899231e-4,-3.293156623840e-4,5.893707275391e-4,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,16,true,true,1.867771148682e-3,2.477884292603e-3,-6.101131439209e-4,1.863420009613e-3,2.473533153534e-3,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,32,true,true,-8.748173713684e-4,-1.270771026611e-4,-7.477402687073e-4,-8.791685104370e-4,-1.314282417297e-4,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,0,64,true,true,-5.183219909668e-4,1.212358474731e-4,-6.395578384399e-4,-5.226731300354e-4,1.168847084045e-4,4.123104736209e-2,4.123104736209e-2,0,0
510e527fade682d1,2400,1,1,true,true,5.960464477539e-6,5.960464477539e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,2,true,true,7.510185241699e-6,7.510185241699e-6,0.000000000000e0,1.549720764160e-6,1.549720764160e-6,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,4,true,true,1.031160354614e-5,1.031160354614e-5,0.000000000000e0,4.351139068604e-6,4.351139068604e-6,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,8,true,true,2.747774124146e-5,2.747774124146e-5,0.000000000000e0,2.151727676392e-5,2.151727676392e-5,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,16,true,true,1.168251037598e-5,1.168251037598e-5,0.000000000000e0,5.722045898438e-6,5.722045898438e-6,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,32,true,true,3.004074096680e-5,3.004074096680e-5,0.000000000000e0,2.408027648926e-5,2.408027648926e-5,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,1,64,true,true,5.602836608887e-6,5.602836608887e-6,0.000000000000e0,-3.576278686523e-7,-3.576278686523e-7,9.999990463257e-3,9.999990463257e-3,0,0
1f83d9abfb41bd6b,600,0,1,true,true,-1.192092895508e-7,-1.192092895508e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,2,true,true,1.347064971924e-5,1.347064971924e-5,0.000000000000e0,1.358985900879e-5,1.358985900879e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,4,true,true,2.264976501465e-5,2.264976501465e-5,0.000000000000e0,2.276897430420e-5,2.276897430420e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,8,true,true,2.682209014893e-5,2.682209014893e-5,0.000000000000e0,2.694129943848e-5,2.694129943848e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,16,true,true,1.132488250732e-5,1.132488250732e-5,0.000000000000e0,1.144409179688e-5,1.144409179688e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,32,true,true,2.014636993408e-5,1.549720764160e-5,4.649162292480e-6,2.026557922363e-5,1.561641693115e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,0,64,true,true,-5.388259887695e-5,-5.137920379639e-5,-2.503395080566e-6,-5.376338958740e-5,-5.125999450684e-5,3.905124589801e-2,3.905124589801e-2,0,0
1f83d9abfb41bd6b,600,1,1,true,true,8.344650268555e-7,8.344650268555e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,2,true,true,1.168251037598e-5,1.168251037598e-5,0.000000000000e0,1.084804534912e-5,1.084804534912e-5,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,4,true,true,1.955032348633e-5,1.955032348633e-5,0.000000000000e0,1.871585845947e-5,1.871585845947e-5,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,8,true,true,2.276897430420e-5,2.276897430420e-5,0.000000000000e0,2.193450927734e-5,2.193450927734e-5,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,16,true,true,1.037120819092e-5,1.037120819092e-5,0.000000000000e0,9.536743164062e-6,9.536743164062e-6,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,32,true,true,1.716613769531e-5,1.370906829834e-5,3.457069396973e-6,1.633167266846e-5,1.287460327148e-5,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,600,1,64,true,true,-4.208087921143e-5,-4.005432128906e-5,-2.026557922363e-6,-4.291534423828e-5,-4.088878631592e-5,3.201562166214e-2,3.201562166214e-2,0,0
1f83d9abfb41bd6b,2400,0,1,true,true,4.768371582031e-7,4.768371582031e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,2,true,true,2.443790435791e-6,2.443790435791e-6,0.000000000000e0,1.966953277588e-6,1.966953277588e-6,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,4,true,true,1.364946365356e-5,1.364946365356e-5,0.000000000000e0,1.317262649536e-5,1.317262649536e-5,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,8,true,true,2.372264862061e-5,2.372264862061e-5,0.000000000000e0,2.324581146240e-5,2.324581146240e-5,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,16,true,true,2.694129943848e-5,2.694129943848e-5,0.000000000000e0,2.646446228027e-5,2.646446228027e-5,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,32,true,true,1.728534698486e-5,1.728534698486e-5,0.000000000000e0,1.680850982666e-5,1.680850982666e-5,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,0,64,true,true,-7.778406143188e-5,-7.146596908569e-5,-6.318092346191e-6,-7.826089859009e-5,-7.194280624390e-5,5.000010132790e-3,5.000010132790e-3,0,0
1f83d9abfb41bd6b,2400,1,1,true,true,-1.192092895508e-6,-1.192092895508e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,2,true,true,2.682209014893e-6,2.682209014893e-6,0.000000000000e0,3.874301910400e-6,3.874301910400e-6,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,4,true,true,2.503395080566e-5,2.503395080566e-5,0.000000000000e0,2.622604370117e-5,2.622604370117e-5,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,8,true,true,4.523992538452e-5,4.523992538452e-5,0.000000000000e0,4.643201828003e-5,4.643201828003e-5,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,16,true,true,5.185604095459e-5,5.698204040527e-5,-5.125999450684e-6,5.304813385010e-5,5.817413330078e-5,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,32,true,true,3.206729888916e-5,3.701448440552e-5,-4.947185516357e-6,3.325939178467e-5,3.820657730103e-5,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,2400,1,64,true,true,-1.575350761414e-4,-1.400709152222e-4,-1.746416091919e-5,-1.563429832458e-4,-1.388788223267e-4,1.000000536442e-2,1.000000536442e-2,0,0
1f83d9abfb41bd6b,4200,0,1,true,true,-1.341104507446e-5,-1.341104507446e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,2,true,true,2.336502075195e-5,2.336502075195e-5,0.000000000000e0,3.677606582642e-5,3.677606582642e-5,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,4,true,true,5.149841308594e-5,5.149841308594e-5,0.000000000000e0,6.490945816040e-5,6.490945816040e-5,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,8,true,true,9.715557098389e-6,9.715557098389e-6,0.000000000000e0,2.312660217285e-5,2.312660217285e-5,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,16,true,true,-1.852512359619e-4,-1.852512359619e-4,0.000000000000e0,-1.718401908875e-4,-1.718401908875e-4,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,32,true,true,-1.860260963440e-4,-2.067089080811e-4,2.068281173706e-5,-1.726150512695e-4,-1.932978630066e-4,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,0,64,true,true,-7.081031799316e-5,-6.705522537231e-5,-3.755092620850e-6,-5.739927291870e-5,-5.364418029785e-5,1.000002026558e-2,1.000002026558e-2,0,0
1f83d9abfb41bd6b,4200,1,1,true,true,-2.151727676392e-5,-2.151727676392e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,2,true,true,3.349781036377e-5,3.349781036377e-5,0.000000000000e0,5.501508712769e-5,5.501508712769e-5,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,4,true,true,7.534027099609e-5,7.534027099609e-5,0.000000000000e0,9.685754776001e-5,9.685754776001e-5,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,8,true,true,1.275539398193e-5,1.275539398193e-5,0.000000000000e0,3.427267074585e-5,3.427267074585e-5,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,16,true,true,-2.794265747070e-4,-2.794265747070e-4,0.000000000000e0,-2.579092979431e-4,-2.579092979431e-4,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,32,true,true,-2.809166908264e-4,-3.115534782410e-4,3.063678741455e-5,-2.593994140625e-4,-2.900362014771e-4,1.500001549721e-2,1.500001549721e-2,0,0
1f83d9abfb41bd6b,4200,1,64,true,true,-1.080036163330e-4,-1.022815704346e-4,-5.722045898438e-6,-8.648633956909e-5,-8.076429367065e-5,1.500001549721e-2,1.500001549721e-2,0,0
