seed,snapshot_step,control_slot,horizon,pg_valid,pc_valid,delta_pg,delta_pc,source_interaction,cumulative_j_pg,cumulative_j_pc,distance_pg,distance_pc,pg_invalid_step,pc_invalid_step
bb67ae8584caa73b,2400,1,1,true,true,-1.731514930725e-5,-1.731514930725e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,2,true,true,2.898275852203e-4,2.898275852203e-4,0.000000000000e0,3.071427345276e-4,3.071427345276e-4,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,4,true,true,8.469223976135e-4,8.469223976135e-4,0.000000000000e0,8.642375469208e-4,8.642375469208e-4,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,8,true,true,3.367960453033e-4,4.360675811768e-4,-9.927153587341e-5,3.541111946106e-4,4.533827304840e-4,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,16,true,true,6.694793701172e-4,5.846619606018e-4,8.481740951538e-5,6.867945194244e-4,6.019771099091e-4,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,32,true,true,-1.692771911621e-5,-1.068115234375e-4,8.988380432129e-5,3.874301910400e-7,-8.949637413025e-5,1.999998092651e-2,1.999998092651e-2,0,0
bb67ae8584caa73b,2400,1,64,true,true,-9.664297103882e-4,-7.108747959137e-4,-2.555549144745e-4,-9.491145610809e-4,-6.935596466064e-4,1.999998092651e-2,1.999998092651e-2,0,0
3c6ef372fe94f82b,600,0,1,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,2,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,4,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,8,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,16,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,32,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,0,64,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
3c6ef372fe94f82b,600,1,1,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,2,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,4,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,8,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,16,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,32,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,600,1,64,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
3c6ef372fe94f82b,2400,0,1,true,true,-1.755356788635e-5,-1.755356788635e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,2,true,true,-4.756450653076e-5,-4.756450653076e-5,0.000000000000e0,-3.001093864441e-5,-3.001093864441e-5,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,4,true,true,6.324052810669e-5,6.324052810669e-5,0.000000000000e0,8.079409599304e-5,8.079409599304e-5,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,8,true,true,1.515150070190e-4,1.730322837830e-4,-2.151727676392e-5,1.690685749054e-4,1.905858516693e-4,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,16,true,true,2.285838127136e-5,4.386901855469e-5,-2.101063728333e-5,4.041194915771e-5,6.142258644104e-5,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,32,true,true,1.045167446136e-4,1.190602779388e-4,-1.454353332520e-5,1.220703125000e-4,1.366138458252e-4,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,0,64,true,true,8.907914161682e-5,9.065866470337e-5,-1.579523086548e-6,1.066327095032e-4,1.082122325897e-4,9.999990463257e-3,9.999990463257e-3,0,0
3c6ef372fe94f82b,2400,1,1,true,true,-3.835558891296e-5,-3.835558891296e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,2,true,true,-8.347630500793e-5,-8.347630500793e-5,0.000000000000e0,-4.512071609497e-5,-4.512071609497e-5,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,4,true,true,8.320808410645e-5,8.320808410645e-5,0.000000000000e0,1.215636730194e-4,1.215636730194e-4,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,8,true,true,2.160668373108e-4,2.639293670654e-4,-4.786252975464e-5,2.544224262238e-4,3.022849559784e-4,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,16,true,true,2.256035804749e-5,6.982684135437e-5,-4.726648330688e-5,6.091594696045e-5,1.081824302673e-4,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,32,true,true,1.451969146729e-4,1.828670501709e-4,-3.767013549805e-5,1.835525035858e-4,2.212226390839e-4,1.500000059605e-2,1.500000059605e-2,0,0
3c6ef372fe94f82b,2400,1,64,true,true,1.208782196045e-4,1.393854618073e-4,-1.850724220276e-5,1.592338085175e-4,1.777410507202e-4,1.500000059605e-2,1.500000059605e-2,0,0
a54ff53a5f1d36f1,4200,0,1,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,2,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,4,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,8,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,16,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,32,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,0,64,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,1.000000536442e-2,1.000000536442e-2,0,0
a54ff53a5f1d36f1,4200,1,1,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,2,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,4,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,8,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,16,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,32,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
a54ff53a5f1d36f1,4200,1,64,true,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,4.999995231628e-3,4.999995231628e-3,0,0
510e527fade682d1,600,0,1,true,true,-2.443790435791e-5,-2.443790435791e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,2,true,true,3.961324691772e-4,3.961324691772e-4,0.000000000000e0,4.205703735352e-4,4.205703735352e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,4,true,true,7.954835891724e-4,7.954835891724e-4,0.000000000000e0,8.199214935303e-4,8.199214935303e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,8,true,true,3.856420516968e-4,3.856420516968e-4,0.000000000000e0,4.100799560547e-4,4.100799560547e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,16,true,true,-9.614229202271e-5,1.965761184692e-4,-2.927184104919e-4,-7.170438766479e-5,2.210140228271e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,32,true,true,-2.622604370117e-4,9.298324584961e-5,-3.552436828613e-4,-2.378225326538e-4,1.174211502075e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,0,64,true,true,-5.578994750977e-5,5.021691322327e-4,-5.579590797424e-4,-3.135204315186e-5,5.266070365906e-4,2.499997615814e-2,2.499997615814e-2,0,0
510e527fade682d1,600,1,1,true,true,3.510713577271e-5,3.510713577271e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,2,true,true,6.139278411865e-4,6.139278411865e-4,0.000000000000e0,5.788207054138e-4,5.788207054138e-4,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,4,true,true,1.081109046936e-3,1.081109046936e-3,0.000000000000e0,1.046001911163e-3,1.046001911163e-3,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,8,true,true,6.455779075623e-4,6.455779075623e-4,0.000000000000e0,6.104707717896e-4,6.104707717896e-4,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,16,true,true,2.974271774292e-5,3.679394721985e-4,-3.381967544556e-4,-5.364418029785e-6,3.328323364258e-4,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,32,true,true,-1.949071884155e-4,2.501606941223e-4,-4.450678825378e-4,-2.300143241882e-4,2.150535583496e-4,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,600,1,64,true,true,1.231431961060e-4,3.126859664917e-4,-1.895427703857e-4,8.803606033325e-5,2.775788307190e-4,3.162274509668e-2,3.162274509668e-2,0,0
510e527fade682d1,2400,0,1,true,true,-3.540515899658e-5,-3.540515899658e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,2,true,true,1.995861530304e-4,1.995861530304e-4,0.000000000000e0,2.349913120270e-4,2.349913120270e-4,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,4,true,true,6.296336650848e-4,6.296336650848e-4,0.000000000000e0,6.650388240814e-4,6.650388240814e-4,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,8,true,true,1.223683357239e-4,1.223683357239e-4,0.000000000000e0,1.577734947205e-4,1.577734947205e-4,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,16,true,true,2.786219120026e-4,2.786219120026e-4,0.000000000000e0,3.140270709991e-4,3.140270709991e-4,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,32,true,true,-1.029610633850e-3,-1.039803028107e-3,1.019239425659e-5,-9.942054748535e-4,-1.004397869110e-3,9.999990463257e-3,9.999990463257e-3,0,0
510e527fade682d1,2400,0,64,true,true,-3.516077995300e-4,-3.948211669922e-4,4.321336746216e-5,-3.162026405334e-4,-3.594160079956e-4,9.999990463257e-3,9.999990463257e-3,0,0
1f83d9abfb41bd6b,600,0,1,true,true,-7.450580596924e-6,-7.450580596924e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,2,true,true,2.110004425049e-5,2.110004425049e-5,0.000000000000e0,2.855062484741e-5,2.855062484741e-5,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,4,true,true,1.375079154968e-4,1.375079154968e-4,0.000000000000e0,1.449584960938e-4,1.449584960938e-4,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,8,true,true,2.102255821228e-4,2.161860466003e-4,-5.960464477539e-6,2.176761627197e-4,2.236366271973e-4,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,16,true,true,3.252625465393e-4,3.824234008789e-4,-5.716085433960e-5,3.327131271362e-4,3.898739814758e-4,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,32,true,true,1.349449157715e-4,2.351403236389e-4,-1.001954078674e-4,1.423954963684e-4,2.425909042358e-4,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,0,64,true,true,-4.521608352661e-4,9.655952453613e-6,-4.618167877197e-4,-4.447102546692e-4,1.710653305054e-5,3.162276744843e-2,3.162276744843e-2,0,0
1f83d9abfb41bd6b,600,1,1,true,true,-3.790855407715e-5,-3.790855407715e-5,0.000000000000e0,0.000000000000e0,0.000000000000e0,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,2,true,true,-1.543760299683e-5,-1.543760299683e-5,0.000000000000e0,2.247095108032e-5,2.247095108032e-5,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,4,true,true,1.000761985779e-4,1.000761985779e-4,0.000000000000e0,1.379847526550e-4,1.379847526550e-4,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,8,true,true,1.549720764160e-4,1.549720764160e-4,0.000000000000e0,1.928806304932e-4,1.928806304932e-4,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,16,true,true,2.710223197937e-4,2.710223197937e-4,0.000000000000e0,3.089308738708e-4,3.089308738708e-4,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,32,true,true,1.090168952942e-4,1.583099365234e-4,-4.929304122925e-5,1.469254493713e-4,1.962184906006e-4,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,600,1,64,true,true,-4.601478576660e-4,-1.429915428162e-4,-3.171563148499e-4,-4.222393035889e-4,-1.050829887390e-4,2.692581899464e-2,2.692581899464e-2,0,0
1f83d9abfb41bd6b,2400,0,1,true,true,2.503395080566e-6,2.503395080566e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,2,true,true,6.662905216217e-4,6.662905216217e-4,0.000000000000e0,6.637871265411e-4,6.637871265411e-4,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,4,true,true,1.001566648483e-3,1.485735177994e-3,-4.841685295105e-4,9.990632534027e-4,1.483231782913e-3,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,8,true,true,7.123351097107e-4,1.061886548996e-3,-3.495514392853e-4,7.098317146301e-4,1.059383153915e-3,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,16,true,true,-1.412928104401e-3,-4.264116287231e-4,-9.865164756775e-4,-1.415431499481e-3,-4.289150238037e-4,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,32,true,true,-3.761947154999e-4,-1.021325588226e-4,-2.740621566772e-4,-3.786981105804e-4,-1.046359539032e-4,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,0,64,true,true,-1.479089260101e-3,-5.488395690918e-4,-9.302496910095e-4,-1.481592655182e-3,-5.513429641724e-4,2.236067317426e-2,2.236067317426e-2,0,0
1f83d9abfb41bd6b,2400,1,1,true,true,-4.708766937256e-6,-4.708766937256e-6,0.000000000000e0,0.000000000000e0,0.000000000000e0,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,2,true,true,6.574392318726e-4,6.574392318726e-4,0.000000000000e0,6.621479988098e-4,6.621479988098e-4,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,4,true,true,9.920895099640e-4,1.478344202042e-3,-4.862546920776e-4,9.967982769012e-4,1.483052968979e-3,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,8,true,true,6.991624832153e-4,1.050651073456e-3,-3.514885902405e-4,7.038712501526e-4,1.055359840393e-3,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,16,true,true,-1.427054405212e-3,-4.363656044006e-4,-9.906888008118e-4,-1.422345638275e-3,-4.316568374634e-4,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,32,true,true,-4.074275493622e-4,-1.254081726074e-4,-2.820193767548e-4,-4.027187824249e-4,-1.206994056702e-4,2.692581340671e-2,2.692581340671e-2,0,0
1f83d9abfb41bd6b,2400,1,64,true,true,-1.490414142609e-3,-5.560517311096e-4,-9.343624114990e-4,-1.485705375671e-3,-5.513429641724e-4,2.692581340671e-2,2.692581340671e-2,0,0
