cell_id,arm,stage,action_id,operational_utility,final_utility
2,sentinel_fixed128,4200,2,-2.641230821609e-6,4.374027252197e-3
2,sentinel_fixed128,4200,3,1.419335603714e-6,3.734350204468e-3
2,sentinel_fixed128,4200,4,-9.893998503685e-5,-1.407933235168e-2
2,sentinel_fixed128,4200,5,-7.492117583752e-5,-9.393692016602e-3
2,sentinel_fixed128,4200,6,-1.255236566067e-4,1.621341705322e-2
2,sentinel_fixed128,4200,7,-1.191049814224e-4,3.871679306030e-3
2,sentinel_fixed128,4200,8,-1.137498766184e-4,3.077030181885e-3
2,sentinel_fixed128,4200,9,-3.949552774429e-5,1.561880111694e-3
2,sentinel_fixed128,4200,10,-2.069212496281e-5,-6.146907806396e-3
2,sentinel_fixed128,4200,11,-7.547438144684e-6,-2.414703369141e-3
2,sentinel_fixed128,4200,12,-5.518272519112e-5,1.489305496216e-2
2,sentinel_fixed128,4200,13,-7.431767880917e-5,6.906270980835e-3
2,sentinel_fixed128,4200,14,-5.997717380524e-7,-4.162788391113e-4
2,sentinel_fixed128,4200,15,-1.225620508194e-6,-2.262592315674e-4
2,sentinel_fixed128,4200,16,-2.141296863556e-5,-1.739025115967e-3
2,sentinel_fixed128,4200,17,-6.008893251419e-6,-9.093284606934e-4
2,sentinel_fixed128,4200,18,-2.780370414257e-5,3.622055053711e-3
2,sentinel_fixed128,4200,19,-1.077912747860e-5,1.821279525757e-3
2,sentinel_fixed128,4200,20,-5.338340997696e-6,1.095533370972e-3
2,sentinel_fixed128,4200,21,0.000000000000e0,0.000000000000e0
2,sentinel_fixed128,4200,22,-3.631226718426e-5,-4.711151123047e-4
2,sentinel_fixed128,4200,23,-1.192092895508e-5,-7.336139678955e-4
2,sentinel_fixed128,4200,24,-1.044888049364e-4,3.752708435059e-4
2,sentinel_fixed128,4200,25,-3.649480640888e-5,1.921653747559e-4
2,sentinel_fixed128,4200,26,2.216547727585e-7,5.235671997070e-4
2,sentinel_fixed128,4200,27,0.000000000000e0,0.000000000000e0
2,sentinel_fixed128,4200,28,1.171045005322e-5,-1.209735870361e-3
2,sentinel_fixed128,4200,29,1.121498644352e-5,-2.442598342896e-3
2,sentinel_fixed128,4200,30,-3.844499588013e-6,1.668930053711e-5
2,sentinel_fixed128,4200,31,-7.845461368561e-6,2.861022949219e-5
2,sentinel_fixed128,4200,32,-8.279830217361e-5,7.696628570557e-3
2,sentinel_fixed128,4200,33,-4.872679710388e-5,9.166717529297e-3
2,sentinel_fixed128,4200,34,2.365559339523e-6,5.736351013184e-4
2,sentinel_fixed128,4200,35,-4.695728421211e-6,4.556179046631e-4
2,sentinel_fixed128,4200,36,-1.072138547897e-4,-1.216340065002e-2
2,sentinel_fixed128,4200,37,-5.165487527847e-5,-6.412029266357e-3
2,sentinel_fixed128,4200,38,-7.038936018944e-5,1.319122314453e-2
2,sentinel_fixed128,4200,39,-2.178922295570e-5,6.588459014893e-3
2,sentinel_fixed128,4200,40,-7.968582212925e-5,-2.403497695923e-3
2,sentinel_fixed128,4200,41,-7.516704499722e-5,-3.344774246216e-3
2,sentinel_fixed128,4200,42,2.164393663406e-6,4.327297210693e-4
2,sentinel_fixed128,4200,43,-7.247552275658e-6,9.741783142090e-4
2,sentinel_fixed128,4200,44,-3.515928983688e-5,7.065773010254e-3
2,sentinel_fixed128,4200,45,4.786998033524e-7,3.552913665771e-3
2,sentinel_fixed128,4200,46,-1.056361943483e-4,1.782178878784e-3
2,sentinel_fixed128,4200,47,-5.204230546951e-6,9.078979492188e-4
2,sentinel_fixed128,4200,48,-6.665103137493e-5,1.220798492432e-2
2,sentinel_fixed128,4200,49,-1.613739877939e-4,2.181625366211e-2
2,sentinel_fixed128,4200,50,-4.828348755836e-5,-1.292181015015e-2
2,sentinel_fixed128,4200,51,-2.256222069263e-5,-7.659912109375e-3
2,sentinel_fixed128,4200,52,-2.026744186878e-5,5.230903625488e-4
2,sentinel_fixed128,4200,53,-6.330944597721e-5,1.668930053711e-3
2,sentinel_fixed128,4200,54,-2.420321106911e-5,7.411003112793e-3
2,sentinel_fixed128,4200,55,-9.869970381260e-5,1.716780662537e-2
2,sentinel_fixed128,4200,56,-4.417635500431e-5,3.662586212158e-3
2,sentinel_fixed128,4200,57,-3.965385258198e-5,1.035380363464e-2
2,sentinel_fixed128,4200,58,-7.564388215542e-5,-2.787113189697e-3
2,sentinel_fixed128,4200,59,-2.187620848417e-4,-8.615493774414e-3
2,sentinel_fixed128,4200,60,0.000000000000e0,0.000000000000e0
2,sentinel_fixed128,4200,61,-5.252659320831e-5,-2.609252929688e-3
2,sentinel_fixed128,4200,62,-1.604855060577e-5,1.088619232178e-3
2,sentinel_fixed128,4200,63,-1.039281487465e-4,4.000663757324e-4
2,sentinel_fixed128,4200,64,-8.855201303959e-5,-3.643274307251e-3
2,sentinel_fixed128,4200,65,-1.269131898880e-4,-4.421234130859e-3
2,sentinel_fixed128,4200,66,-1.325551420450e-4,8.906126022339e-3
2,sentinel_fixed128,4200,67,-3.233179450035e-5,4.475355148315e-3
2,sentinel_fixed128,4200,68,-4.971213638783e-5,5.810260772705e-3
2,sentinel_fixed128,4200,69,-6.886199116707e-6,2.461910247803e-3
2,sentinel_fixed128,4200,70,-6.613880395889e-5,-4.522323608398e-3
2,sentinel_fixed128,4200,71,-5.942210555077e-5,-5.491256713867e-3
2,sentinel_fixed128,4200,72,-5.527399480343e-5,4.914283752441e-3
2,sentinel_fixed128,4200,73,-1.503787934780e-4,6.101608276367e-3
2,sentinel_fixed128,4200,74,-9.696558117867e-5,1.222133636475e-3
2,sentinel_fixed128,4200,75,-1.788139343262e-5,6.084442138672e-4
2,sentinel_fixed128,4200,76,-9.786896407604e-5,1.024127006531e-2
2,sentinel_fixed128,4200,77,-1.272037625313e-4,1.070761680603e-2
2,sentinel_fixed128,4200,78,-4.672817885876e-5,5.402088165283e-3
2,sentinel_fixed128,4200,79,-1.699961721897e-4,1.060438156128e-2
2,sentinel_fixed128,4200,80,-4.290603101254e-5,3.051757812500e-3
2,sentinel_fixed128,4200,81,-1.489650458097e-4,3.386259078979e-3
2,sentinel_fixed128,4200,82,-1.213252544403e-4,1.287531852722e-2
2,sentinel_fixed128,4200,83,-1.568421721458e-4,1.887226104736e-2
2,sentinel_fixed128,4200,84,-4.254467785358e-5,2.009868621826e-4
2,sentinel_fixed128,4200,85,-1.053214073181e-4,2.362251281738e-3
2,sentinel_fixed128,4200,86,-1.708231866360e-4,2.374053001404e-2
2,sentinel_fixed128,4200,87,-4.970841109753e-5,1.194906234741e-2
2,sentinel_fixed128,4200,88,-2.922862768173e-5,2.811908721924e-3
2,sentinel_fixed128,4200,89,-1.268368214369e-4,5.464076995850e-3
2,sentinel_fixed128,4200,90,-5.930848419666e-5,-3.019332885742e-3
2,sentinel_fixed128,4200,91,-1.029185950756e-4,-4.564285278320e-3
2,sentinel_fixed128,4200,92,-4.952028393745e-5,6.841421127319e-3
2,sentinel_fixed128,4200,93,-1.621209084988e-4,1.147317886353e-2
2,sentinel_fixed128,4200,94,-7.938221096992e-5,-4.443168640137e-3
2,sentinel_fixed128,4200,95,-2.861022949219e-5,-1.965999603271e-3
2,sentinel_fixed128,4200,96,-1.440607011318e-4,-9.457111358643e-3
2,sentinel_fixed128,4200,97,-5.894340574741e-5,-4.602432250977e-3
2,sentinel_fixed128,4200,98,-4.728138446808e-5,8.078336715698e-3
2,sentinel_fixed128,4200,99,-1.273490488529e-5,4.025936126709e-3
2,sentinel_fixed128,4200,100,-9.783357381821e-5,6.508827209473e-3
2,sentinel_fixed128,4200,101,-1.771189272404e-5,3.499507904053e-3
2,sentinel_fixed128,4200,102,-1.053661108017e-4,-4.651546478271e-3
2,sentinel_fixed128,4200,103,-3.098882734776e-5,-2.296447753906e-3
2,sentinel_fixed128,4200,104,-2.973154187202e-5,5.060672760010e-3
2,sentinel_fixed128,4200,105,-8.340924978256e-5,1.008391380310e-2
2,sentinel_fixed128,4200,106,-8.523836731911e-5,8.049011230469e-4
2,sentinel_fixed128,4200,107,-3.073737025261e-5,2.322196960449e-4
2,sentinel_fixed128,4200,108,-4.618242383003e-5,7.016897201538e-3
2,sentinel_fixed128,4200,109,-1.003593206406e-4,1.367831230164e-2
2,sentinel_fixed128,4200,110,-1.119226217270e-4,-3.139972686768e-4
2,sentinel_fixed128,4200,111,-3.490410745144e-5,-3.972053527832e-4
2,sentinel_fixed128,4200,112,-8.863396942616e-5,2.126693725586e-4
2,sentinel_fixed128,4200,113,-8.317641913891e-5,4.193782806396e-3
2,sentinel_fixed128,4200,114,-1.171417534351e-5,-2.184152603149e-3
2,sentinel_fixed128,4200,115,-3.101304173470e-6,-1.388549804688e-3
2,sentinel_fixed128,4200,116,-6.220489740372e-5,1.133918762207e-3
2,sentinel_fixed128,4200,117,-2.460740506649e-5,6.060600280762e-4
2,sentinel_fixed128,4200,118,-1.270826905966e-4,2.002239227295e-2
2,sentinel_fixed128,4200,119,-5.276873707771e-5,1.010608673096e-2
2,sentinel_fixed128,4200,120,-3.808178007603e-5,-7.992029190063e-3
2,sentinel_fixed128,4200,121,-1.114048063755e-5,-3.970146179199e-3
2,sentinel_fixed128,4200,122,-5.294010043144e-5,-2.238512039185e-3
2,sentinel_fixed128,4200,123,-5.418062210083e-5,-2.599716186523e-3
2,sentinel_fixed128,4200,124,-1.985207200050e-5,2.446174621582e-4
2,sentinel_fixed128,4200,125,-4.011020064354e-5,7.817745208740e-4
2,sentinel_fixed128,4200,126,-8.864328265190e-6,6.303787231445e-3
2,sentinel_fixed128,4200,127,-6.560236215591e-5,1.160788536072e-2
2,sentinel_fixed128,4200,128,-2.228952944279e-4,1.145935058594e-2
2,sentinel_fixed128,4200,129,-8.983910083771e-5,5.742788314819e-3
2,sentinel_fixed128,4200,130,-9.652599692345e-5,1.953959465027e-2
2,sentinel_fixed128,4200,131,-1.966953277588e-5,9.712934494019e-3
2,sentinel_fixed128,4200,132,-1.976825296879e-5,4.010677337646e-3
2,sentinel_fixed128,4200,133,1.988001167774e-5,2.037048339844e-3
2,sentinel_fixed128,4200,134,-1.025442034006e-4,1.179575920105e-2
2,sentinel_fixed128,4200,135,-8.912384510040e-5,1.450061798096e-2
2,sentinel_fixed128,4200,136,-2.350285649300e-5,2.456665039062e-3
2,sentinel_fixed128,4200,137,-1.091863960028e-4,4.749059677124e-3
2,sentinel_fixed128,4200,138,-1.147743314505e-4,4.780530929565e-3
2,sentinel_fixed128,4200,139,-4.016794264317e-5,2.370595932007e-3
2,sentinel_fixed128,4200,140,-2.046860754490e-5,2.957344055176e-3
2,sentinel_fixed128,4200,141,1.292675733566e-5,1.535177230835e-3
2,sentinel_fixed128,4200,142,-2.626776695251e-4,4.847288131714e-3
2,sentinel_fixed128,4200,143,-8.155219256878e-5,2.633094787598e-3
2,sentinel_fixed128,4200,144,-7.200799882412e-5,5.450963973999e-3
2,sentinel_fixed128,4200,145,-2.433937042952e-4,1.140165328979e-2
2,sentinel_fixed128,4200,146,-1.696739345789e-4,-1.820087432861e-2
2,sentinel_fixed128,4200,147,-5.126185715199e-5,-9.040355682373e-3
2,sentinel_fixed128,4200,148,-1.179892569780e-4,-1.264381408691e-2
2,sentinel_fixed128,4200,149,-2.709962427616e-5,-6.092309951782e-3
2,sentinel_fixed128,4200,150,-3.559216856956e-4,1.094794273376e-2
2,sentinel_fixed128,4200,151,-1.102834939957e-4,5.684375762939e-3
2,sentinel_fixed128,4200,152,-2.396795898676e-4,1.187300682068e-2
2,sentinel_fixed128,4200,153,-4.397146403790e-5,6.113529205322e-3
2,sentinel_fixed128,4200,154,-3.836341202259e-4,-1.075506210327e-2
2,sentinel_fixed128,4200,155,-1.254528760910e-4,-5.284786224365e-3
2,sentinel_fixed128,4200,156,-1.784656196833e-4,7.674694061279e-4
2,sentinel_fixed128,4200,157,-4.861503839493e-5,4.899501800537e-4
2,sentinel_fixed128,4200,158,-1.839958131313e-4,-4.815101623535e-3
2,sentinel_fixed128,4200,159,-4.845745861530e-4,-2.459526062012e-3
2,sentinel_fixed128,4200,160,-2.169683575630e-4,2.182102203369e-2
2,sentinel_fixed128,4200,161,-1.590345054865e-4,1.129055023193e-2
2,sentinel_fixed128,4200,162,-8.041355758905e-4,1.607036590576e-2
2,sentinel_fixed128,4200,163,-2.008881419897e-4,8.347511291504e-3
2,sentinel_fixed128,4200,164,-3.878753632307e-4,1.224040985107e-3
2,sentinel_fixed128,4200,165,-3.533847630024e-4,-2.723932266235e-3
2,sentinel_fixed128,4200,166,-2.900287508965e-4,-4.345417022705e-3
2,sentinel_fixed128,4200,167,-1.142956316471e-4,-1.937150955200e-3
2,sentinel_fixed128,4200,168,-5.196519196033e-4,1.523590087891e-2
2,sentinel_fixed128,4200,169,-1.372098922729e-4,7.931232452393e-3
2,sentinel_rotating128,0,0,-3.407001495361e-4,-4.696846008301e-5
2,sentinel_rotating128,0,1,-8.139610290527e-4,1.823902130127e-5
2,sentinel_rotating128,0,2,-8.375644683838e-4,-3.015995025635e-4
2,sentinel_rotating128,0,3,-1.812934875488e-3,-6.922483444214e-4
2,sentinel_rotating128,0,4,-5.257129669189e-5,-2.670288085938e-5
2,sentinel_rotating128,0,5,-2.706050872803e-5,-1.478195190430e-5
2,sentinel_rotating128,0,6,6.997585296631e-5,-8.106231689453e-6
2,sentinel_rotating128,0,7,3.862380981445e-5,-1.192092895508e-6
2,sentinel_rotating128,0,8,1.090764999390e-4,1.089572906494e-4
2,sentinel_rotating128,0,9,5.233287811279e-5,5.400180816650e-5
2,sentinel_rotating128,0,10,-5.078315734863e-5,-4.518032073975e-5
2,sentinel_rotating128,0,11,-2.515316009521e-5,-1.704692840576e-5
2,sentinel_rotating128,0,12,-1.424551010132e-4,-3.051757812500e-5
2,sentinel_rotating128,0,13,-6.937980651855e-5,-1.764297485352e-5
2,sentinel_rotating128,0,14,-2.324581146240e-5,1.137256622314e-4
2,sentinel_rotating128,0,15,-1.966953277588e-5,1.207590103149e-4
2,sentinel_rotating128,0,16,8.201599121094e-5,5.733966827393e-5
2,sentinel_rotating128,0,17,4.124641418457e-5,2.956390380859e-5
2,sentinel_rotating128,0,18,1.214742660522e-4,1.332759857178e-4
2,sentinel_rotating128,0,19,6.091594696045e-5,6.592273712158e-5
2,sentinel_rotating128,0,20,-1.120567321777e-5,1.072883605957e-5
2,sentinel_rotating128,0,21,-1.072883605957e-6,-6.198883056641e-6
2,sentinel_rotating128,0,22,3.874301910400e-5,4.673004150391e-5
2,sentinel_rotating128,0,23,3.862380981445e-5,6.282329559326e-5
2,sentinel_rotating128,0,24,-1.447200775146e-4,8.821487426758e-6
2,sentinel_rotating128,0,25,-7.176399230957e-5,5.245208740234e-6
2,sentinel_rotating128,0,26,-5.006790161133e-6,-1.573562622070e-5
2,sentinel_rotating128,0,27,-1.144409179688e-5,-3.123283386230e-5
2,sentinel_rotating128,0,28,-1.747608184814e-4,-8.642673492432e-5
2,sentinel_rotating128,0,29,-8.606910705566e-5,-4.231929779053e-5
2,sentinel_rotating128,0,30,1.084804534912e-5,1.907348632812e-5
2,sentinel_rotating128,0,31,-2.527236938477e-5,-2.646446228027e-5
2,sentinel_rotating128,0,32,-7.307529449463e-5,-1.064538955688e-4
2,sentinel_rotating128,0,33,-3.683567047119e-5,-5.376338958740e-5
2,sentinel_rotating128,0,34,2.455711364746e-5,2.253055572510e-4
2,sentinel_rotating128,0,35,1.204013824463e-5,1.121759414673e-4
2,sentinel_rotating128,0,36,-1.430511474609e-5,1.465082168579e-4
2,sentinel_rotating128,0,37,3.457069396973e-6,9.250640869141e-5
2,sentinel_rotating128,0,38,8.940696716309e-6,7.033348083496e-6
2,sentinel_rotating128,0,39,9.512901306152e-5,8.392333984375e-5
2,sentinel_rotating128,0,40,-3.516674041748e-5,1.155138015747e-4
2,sentinel_rotating128,0,41,-2.083778381348e-4,-9.536743164062e-6
2,sentinel_rotating128,0,42,1.105070114136e-4,1.096725463867e-5
2,sentinel_rotating128,0,43,5.662441253662e-5,5.364418029785e-6
2,sentinel_rotating128,0,44,-1.263618469238e-5,-6.866455078125e-5
2,sentinel_rotating128,0,45,-1.205205917358e-4,-8.368492126465e-5
2,sentinel_rotating128,0,46,-6.484985351562e-5,4.673004150391e-5
2,sentinel_rotating128,0,47,-3.230571746826e-5,2.217292785645e-5
2,sentinel_rotating128,0,48,-7.796287536621e-5,-4.041194915771e-5
2,sentinel_rotating128,0,49,-1.871585845947e-5,9.536743164062e-7
2,sentinel_rotating128,0,50,-3.218650817871e-5,7.176399230957e-5
2,sentinel_rotating128,0,51,-1.113414764404e-4,1.121759414673e-4
2,sentinel_rotating128,0,52,2.110004425049e-5,2.086162567139e-5
2,sentinel_rotating128,0,53,2.992153167725e-5,4.994869232178e-5
2,sentinel_rotating128,0,54,9.071826934814e-5,-1.001358032227e-5
2,sentinel_rotating128,0,55,1.857280731201e-4,-2.646446228027e-5
2,sentinel_rotating128,0,56,7.021427154541e-5,6.186962127686e-5
2,sentinel_rotating128,0,57,8.857250213623e-5,4.887580871582e-5
2,sentinel_rotating128,0,58,5.245208740234e-6,2.944469451904e-5
2,sentinel_rotating128,0,59,2.622604370117e-6,1.454353332520e-5
2,sentinel_rotating128,0,60,-1.792907714844e-4,-1.382827758789e-5
2,sentinel_rotating128,0,61,-8.571147918701e-5,-2.062320709229e-5
2,sentinel_rotating128,0,62,-3.094673156738e-4,-3.695487976074e-5
2,sentinel_rotating128,0,63,-1.345872879028e-4,-1.430511474609e-5
2,sentinel_rotating128,0,64,3.778934478760e-5,3.290176391602e-5
2,sentinel_rotating128,0,65,4.160404205322e-5,3.218650817871e-5
2,sentinel_rotating128,0,66,-3.004074096680e-5,2.021789550781e-4
2,sentinel_rotating128,0,67,-1.025199890137e-5,1.003742218018e-4
2,sentinel_rotating128,0,68,-1.966953277588e-5,-1.454353332520e-5
2,sentinel_rotating128,0,69,-1.084804534912e-5,-7.867813110352e-6
2,sentinel_rotating128,0,70,2.670288085938e-5,-3.576278686523e-6
2,sentinel_rotating128,0,71,1.358985900879e-5,-2.145767211914e-6
2,sentinel_rotating128,0,72,-1.204013824463e-5,2.801418304443e-5
2,sentinel_rotating128,0,73,-1.215934753418e-5,7.510185241699e-6
2,sentinel_rotating128,0,74,-2.622604370117e-5,4.529953002930e-6
2,sentinel_rotating128,0,75,-1.037120819092e-5,2.861022949219e-6
2,sentinel_rotating128,0,76,-2.384185791016e-5,4.422664642334e-5
2,sentinel_rotating128,0,77,-7.390975952148e-6,2.872943878174e-5
2,sentinel_rotating128,0,78,1.907348632812e-5,8.344650268555e-6
2,sentinel_rotating128,0,79,9.417533874512e-6,1.668930053711e-6
2,sentinel_rotating128,0,80,3.242492675781e-5,1.788139343262e-5
2,sentinel_rotating128,0,81,1.657009124756e-5,7.867813110352e-6
2,sentinel_rotating128,0,82,5.602836608887e-6,8.511543273926e-5
2,sentinel_rotating128,0,83,5.722045898438e-6,5.853176116943e-5
2,sentinel_rotating128,0,84,8.118152618408e-5,2.201795578003e-4
2,sentinel_rotating128,0,85,3.516674041748e-5,1.319646835327e-4
2,sentinel_rotating128,0,86,7.700920104980e-5,3.576278686523e-5
2,sentinel_rotating128,0,87,6.318092346191e-5,2.193450927734e-5
2,sentinel_rotating128,0,88,-7.045269012451e-5,2.090930938721e-4
2,sentinel_rotating128,0,89,-8.368492126465e-5,1.323223114014e-4
2,sentinel_rotating128,0,90,8.773803710938e-5,1.106262207031e-4
2,sentinel_rotating128,0,91,3.218650817871e-5,5.817413330078e-5
2,sentinel_rotating128,0,92,-1.198053359985e-4,-7.605552673340e-5
2,sentinel_rotating128,0,93,-6.949901580811e-5,-3.957748413086e-5
2,sentinel_rotating128,0,94,2.121925354004e-5,1.342296600342e-4
2,sentinel_rotating128,0,95,3.814697265625e-6,5.400180816650e-5
2,sentinel_rotating128,0,96,1.133680343628e-4,1.137256622314e-4
2,sentinel_rotating128,0,97,5.733966827393e-5,5.888938903809e-5
2,sentinel_rotating128,0,98,-1.215934753418e-5,1.041889190674e-4
2,sentinel_rotating128,0,99,-5.602836608887e-6,5.435943603516e-5
2,sentinel_rotating128,0,100,-2.384185791016e-6,1.916885375977e-4
2,sentinel_rotating128,0,101,5.960464477539e-7,9.286403656006e-5
2,sentinel_rotating128,0,102,-2.491474151611e-5,-2.110004425049e-5
2,sentinel_rotating128,0,103,-6.139278411865e-5,-6.580352783203e-5
2,sentinel_rotating128,0,104,5.340576171875e-5,1.022815704346e-4
2,sentinel_rotating128,0,105,5.483627319336e-6,6.818771362305e-5
2,sentinel_rotating128,0,106,1.579523086548e-4,1.966953277588e-5
2,sentinel_rotating128,0,107,8.058547973633e-5,1.025199890137e-5
2,sentinel_rotating128,0,108,-2.765655517578e-5,-9.059906005859e-5
2,sentinel_rotating128,0,109,-4.887580871582e-6,-2.884864807129e-5
2,sentinel_rotating128,0,110,-6.079673767090e-6,2.694129943848e-5
2,sentinel_rotating128,0,111,4.005432128906e-5,4.863739013672e-5
2,sentinel_rotating128,0,112,-8.225440979004e-6,-9.906291961670e-5
2,sentinel_rotating128,0,113,-3.826618194580e-5,-5.066394805908e-5
2,sentinel_rotating128,0,114,1.392364501953e-4,1.794099807739e-4
2,sentinel_rotating128,0,115,6.818771362305e-5,8.332729339600e-5
2,sentinel_rotating128,0,116,-6.675720214844e-6,1.232624053955e-4
2,sentinel_rotating128,0,117,-2.264976501465e-6,5.948543548584e-5
2,sentinel_rotating128,0,118,3.862380981445e-5,4.172325134277e-6
2,sentinel_rotating128,0,119,2.551078796387e-5,-1.907348632812e-6
2,sentinel_rotating128,0,120,-2.777576446533e-5,6.461143493652e-5
2,sentinel_rotating128,0,121,-9.417533874512e-6,2.968311309814e-5
2,sentinel_rotating128,0,122,1.637935638428e-4,7.116794586182e-5
2,sentinel_rotating128,0,123,8.237361907959e-5,3.337860107422e-5
2,sentinel_rotating128,0,124,2.884864807129e-5,-3.254413604736e-5
2,sentinel_rotating128,0,125,1.418590545654e-5,-1.645088195801e-5
2,sentinel_rotating128,0,126,-1.275539398193e-5,5.972385406494e-5
2,sentinel_rotating128,0,127,-6.794929504395e-6,3.099441528320e-5
2,sentinel_rotating128,0,128,7.832050323486e-5,9.918212890625e-5
2,sentinel_rotating128,0,129,4.112720489502e-5,4.744529724121e-5
2,sentinel_rotating128,0,130,-2.384185791016e-6,5.435943603516e-5
2,sentinel_rotating128,0,131,-8.344650268555e-7,2.717971801758e-5
2,sentinel_rotating128,0,132,-3.457069396973e-5,5.424022674561e-5
2,sentinel_rotating128,0,133,-4.065036773682e-5,6.699562072754e-5
2,sentinel_rotating128,0,134,3.409385681152e-5,4.029273986816e-5
2,sentinel_rotating128,0,135,8.046627044678e-5,5.555152893066e-5
2,sentinel_rotating128,0,136,1.621246337891e-5,1.835823059082e-5
2,sentinel_rotating128,0,137,-1.311302185059e-6,6.079673767090e-6
2,sentinel_rotating128,0,138,-1.432895660400e-4,2.157688140869e-5
2,sentinel_rotating128,0,139,-6.926059722900e-5,1.144409179688e-5
2,sentinel_rotating128,0,140,1.227855682373e-5,2.455711364746e-5
2,sentinel_rotating128,0,141,1.418590545654e-5,2.145767211914e-5
2,sentinel_rotating128,0,142,2.121925354004e-5,-6.568431854248e-5
2,sentinel_rotating128,0,143,-1.251697540283e-5,2.861022949219e-6
2,sentinel_rotating128,0,144,2.837181091309e-5,2.410411834717e-4
2,sentinel_rotating128,0,145,1.204013824463e-5,1.183748245239e-4
2,sentinel_rotating128,0,146,-2.503395080566e-6,5.114078521729e-5
2,sentinel_rotating128,0,147,-3.933906555176e-6,2.515316009521e-5
2,sentinel_rotating128,0,148,-1.777410507202e-4,8.583068847656e-5
2,sentinel_rotating128,0,149,-8.869171142578e-5,4.315376281738e-5
2,sentinel_rotating128,0,150,-1.014471054077e-4,-6.294250488281e-5
2,sentinel_rotating128,0,151,-4.649162292480e-5,-2.956390380859e-5
2,sentinel_rotating128,0,152,-5.125999450684e-6,1.952648162842e-4
2,sentinel_rotating128,0,153,-1.192092895508e-7,9.560585021973e-5
2,sentinel_rotating128,0,154,-1.060962677002e-5,8.559226989746e-5
2,sentinel_rotating128,0,155,-1.823902130127e-5,3.397464752197e-5
2,sentinel_rotating128,0,156,-5.090236663818e-5,5.769729614258e-5
2,sentinel_rotating128,0,157,-2.539157867432e-5,2.789497375488e-5
2,sentinel_rotating128,0,158,1.263618469238e-5,-2.801418304443e-5
2,sentinel_rotating128,0,159,4.899501800537e-5,7.331371307373e-5
2,sentinel_rotating128,0,160,-9.357929229736e-5,-2.944469451904e-5
2,sentinel_rotating128,0,161,-1.320838928223e-4,-2.431869506836e-5
2,sentinel_rotating128,0,162,-2.717971801758e-5,3.695487976074e-5
2,sentinel_rotating128,0,163,-8.165836334229e-5,4.839897155762e-5
2,sentinel_rotating128,0,164,9.298324584961e-6,-1.096725463867e-5
2,sentinel_rotating128,0,165,6.079673767090e-6,-6.675720214844e-6
2,sentinel_rotating128,0,166,1.668930053711e-6,7.152557373047e-6
2,sentinel_rotating128,0,167,4.768371582031e-7,3.576278686523e-6
2,sentinel_rotating128,0,168,3.099441528320e-6,3.099441528320e-6
2,sentinel_rotating128,0,169,2.384185791016e-6,3.576278686523e-7
2,sentinel_rotating128,600,0,1.728534698486e-5,3.278255462646e-6
2,sentinel_rotating128,600,1,8.642673492432e-6,4.351139068604e-6
2,sentinel_rotating128,600,2,-4.887580871582e-6,6.198883056641e-5
2,sentinel_rotating128,600,3,5.960464477539e-8,8.279085159302e-5
2,sentinel_rotating128,600,4,-7.045269012451e-5,4.601478576660e-5
2,sentinel_rotating128,600,5,-3.796815872192e-5,2.670288085938e-5
2,sentinel_rotating128,600,6,-1.481175422668e-4,1.358985900879e-5
2,sentinel_rotating128,600,7,-1.060366630554e-4,8.523464202881e-6
2,sentinel_rotating128,600,8,-1.258850097656e-4,6.324052810669e-5
2,sentinel_rotating128,600,9,-8.302927017212e-5,3.814697265625e-6
2,sentinel_rotating128,600,10,3.439188003540e-5,7.152557373047e-7
2,sentinel_rotating128,600,11,2.503395080566e-5,2.920627593994e-6
2,sentinel_rotating128,600,12,2.046227455139e-4,9.965896606445e-5
2,sentinel_rotating128,600,13,2.828836441040e-4,6.437301635742e-6
2,sentinel_rotating128,600,14,2.491474151611e-4,-2.782940864563e-4
2,sentinel_rotating128,600,15,2.014636993408e-5,-9.185075759888e-5
2,sentinel_rotating128,600,16,5.164146423340e-4,-3.156065940857e-4
2,sentinel_rotating128,600,17,1.038908958435e-4,-1.299381256104e-4
2,sentinel_rotating128,600,18,-3.650188446045e-4,1.649916172028e-3
2,sentinel_rotating128,600,19,-4.498958587646e-4,1.810491085052e-3
2,sentinel_rotating128,600,20,5.000829696655e-5,-1.783967018127e-4
2,sentinel_rotating128,600,21,-2.596378326416e-4,-3.576278686523e-6
2,sentinel_rotating128,600,22,-1.020908355713e-3,2.382040023804e-3
2,sentinel_rotating128,600,23,-4.922747612000e-4,1.212298870087e-3
2,sentinel_rotating128,600,24,4.470944404602e-4,9.536743164062e-7
2,sentinel_rotating128,600,25,4.495382308960e-4,-6.365776062012e-5
2,sentinel_rotating128,600,26,-5.461573600769e-4,2.095043659210e-3
2,sentinel_rotating128,600,27,-1.810789108276e-4,2.313375473022e-3
2,sentinel_rotating128,600,28,7.369518280029e-4,3.820657730103e-5
2,sentinel_rotating128,600,29,4.380941390991e-4,1.024603843689e-4
2,sentinel_rotating128,600,30,7.861852645874e-5,1.385807991028e-4
2,sentinel_rotating128,600,31,-4.724860191345e-4,5.481839179993e-4
2,sentinel_rotating128,600,32,3.013610839844e-4,-1.296401023865e-4
2,sentinel_rotating128,600,33,4.081130027771e-4,-2.204775810242e-4
2,sentinel_rotating128,600,34,-4.223585128784e-4,6.760954856873e-4
