dataset_index,initialization_index,stream_seed,state_step,phase,anchor_step,offset_from_anchor,partition_age,method,candidate_count,evidence_examples,samples_per_stratum,within_stratum_utility_variance,predicted_finite_population_rmse
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_00,170,36,3,1.398612115683e-5,4.927622179278e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_00,170,48,4,1.398612115683e-5,3.816919727349e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_00,170,72,6,1.398612115683e-5,2.203699632060e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_00,170,96,8,1.398612115683e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,12,1,1.363700248759e-5,9.971784016515e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,24,2,1.363700248759e-5,6.528065009918e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,36,3,1.363700248759e-5,4.865732374572e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,48,4,1.363700248759e-5,3.768980090764e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,72,6,1.363700248759e-5,2.176021669973e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_04,170,96,8,1.363700248759e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,12,1,1.386458427953e-5,1.005464703698e-3
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,24,2,1.386458427953e-5,6.582311590433e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,36,3,1.386458427953e-5,4.906165388431e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,48,4,1.386458427953e-5,3.800299368626e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,72,6,1.386458427953e-5,2.194103863478e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_05,170,96,8,1.386458427953e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,12,1,9.114066673050e-6,8.152100107191e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,24,2,9.114066673050e-6,5.336802259151e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,36,3,9.114066673050e-6,3.977817544645e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,48,4,9.114066673050e-6,3.081204220933e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,72,6,9.114066673050e-6,1.778934086384e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,rademacher_projection_32,170,96,8,9.114066673050e-6,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,12,1,1.349113122261e-5,9.918307911712e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,24,2,1.349113122261e-5,6.493056681614e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,36,3,1.349113122261e-5,4.839638707283e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,48,4,1.349113122261e-5,3.748768022994e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,72,6,1.349113122261e-5,2.164352227205e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_07,170,96,8,1.349113122261e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,12,1,1.381561250343e-5,1.003687407368e-3
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,24,2,1.381561250343e-5,6.570676454767e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,36,3,1.381561250343e-5,4.897493070339e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,48,4,1.381561250343e-5,3.793581819918e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,72,6,1.381561250343e-5,2.190225484922e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_02,170,96,8,1.381561250343e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,12,1,1.365460892204e-5,9.978219115815e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,24,2,1.365460892204e-5,6.532277771297e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,36,3,1.365460892204e-5,4.868872381510e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,48,4,1.365460892204e-5,3.771412329680e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,72,6,1.365460892204e-5,2.177425923766e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_03,170,96,8,1.365460892204e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,12,1,8.245306796681e-6,7.753839611818e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,24,2,8.245306796681e-6,5.076079563958e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,36,3,8.245306796681e-6,3.783486321402e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,48,4,8.245306796681e-6,2.930675902679e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,72,6,8.245306796681e-6,1.692026521319e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,full_gradient_171,170,96,8,8.245306796681e-6,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,12,1,1.397065652965e-5,1.009303574395e-3
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,24,2,1.397065652965e-5,6.607442898364e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,36,3,1.397065652965e-5,4.924897159397e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,48,4,1.397065652965e-5,3.814808936026e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,72,6,1.397065652965e-5,2.202480966121e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_06,170,96,8,1.397065652965e-5,0.000000000000e0
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,12,1,1.375119628676e-5,1.001325235933e-3
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,24,2,1.375119628676e-5,6.555212412758e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,36,3,1.375119628676e-5,4.885966853959e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,48,4,1.375119628676e-5,3.784653651101e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,72,6,1.375119628676e-5,2.185070804253e-4
0,1,a303ea0000000003,625,freshness_stale,600,25,25,hash_placebo_mean,170,96,8,1.375119628676e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,12,1,1.388797510298e-5,1.006312501790e-3
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,24,2,1.388797510298e-5,6.587861731761e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,36,3,1.388797510298e-5,4.910302219529e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,48,4,1.388797510298e-5,3.803503744216e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,72,6,1.388797510298e-5,2.195953910587e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_00,170,96,8,1.388797510298e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,12,1,1.352421224045e-5,9.930460592875e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,24,2,1.352421224045e-5,6.501012478946e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,36,3,1.352421224045e-5,4.845568608499e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,48,4,1.352421224045e-5,3.753361304725e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,72,6,1.352421224045e-5,2.167004159649e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_01,170,96,8,1.352421224045e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,12,1,1.374613871980e-5,1.001160633957e-3
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,24,2,1.374613871980e-5,6.554134839883e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,36,3,1.374613871980e-5,4.885163678559e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,48,4,1.374613871980e-5,3.784031514111e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,72,6,1.374613871980e-5,2.184711613294e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_02,170,96,8,1.374613871980e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,12,1,1.361929943095e-5,9.965309412356e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,24,2,1.361929943095e-5,6.523826386540e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,36,3,1.361929943095e-5,4.862573091236e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,48,4,1.361929943095e-5,3.766532920415e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,72,6,1.361929943095e-5,2.174608795513e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_03,170,96,8,1.361929943095e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,12,1,1.348540891004e-5,9.916204245362e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,24,2,1.348540891004e-5,6.491679508716e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,36,3,1.348540891004e-5,4.838612223211e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,48,4,1.348540891004e-5,3.747972911850e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,72,6,1.348540891004e-5,2.163893169572e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_04,170,96,8,1.348540891004e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,12,1,1.369139057871e-5,9.991649328470e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,24,2,1.369139057871e-5,6.541069909310e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,36,3,1.369139057871e-5,4.875425654265e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,48,4,1.369139057871e-5,3.776488472928e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,72,6,1.369139057871e-5,2.180356636437e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_05,170,96,8,1.369139057871e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,12,1,1.374952686226e-5,1.001284009180e-3
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,24,2,1.374952686226e-5,6.554942520310e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,36,3,1.374952686226e-5,4.885765688006e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,48,4,1.374952686226e-5,3.784497828623e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,72,6,1.374952686226e-5,2.184980840103e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_06,170,96,8,1.374952686226e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,12,1,1.341920563039e-5,9.891833722230e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,24,2,1.341920563039e-5,6.475725256291e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,36,3,1.341920563039e-5,4.826720625559e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,48,4,1.341920563039e-5,3.738761719917e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,72,6,1.341920563039e-5,2.158575085430e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_07,170,96,8,1.341920563039e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,12,1,7.958660813715e-6,7.617867271531e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,24,2,7.958660813715e-6,4.987064772274e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,36,3,7.958660813715e-6,3.717138613000e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,48,4,7.958660813715e-6,2.879283188739e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,72,6,7.958660813715e-6,1.662354924091e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,full_gradient_171,170,96,8,7.958660813715e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,12,1,7.615809864090e-6,7.451976041672e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,24,2,7.615809864090e-6,4.878463469708e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,36,3,7.615809864090e-6,3.636191981339e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,48,4,7.615809864090e-6,2.816582197468e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,72,6,7.615809864090e-6,1.626154489903e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,output_layer_27,170,96,8,7.615809864090e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,12,1,7.186032091037e-6,7.238656689180e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,24,2,7.186032091037e-6,4.738813172567e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,36,3,7.186032091037e-6,3.532102795510e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,48,4,7.186032091037e-6,2.735955060821e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,72,6,7.186032091037e-6,1.579604390856e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,96,8,7.186032091037e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,12,1,7.816004002686e-6,7.549284459664e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,24,2,7.816004002686e-6,4.942166782737e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,36,3,7.816004002686e-6,3.683673627447e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,48,4,7.816004002686e-6,2.853361322393e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,72,6,7.816004002686e-6,1.647388927579e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,rademacher_projection_32,170,96,8,7.816004002686e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,12,1,8.288599574158e-6,7.774169102112e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,24,2,8.288599574158e-6,5.089388339402e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,36,3,8.288599574158e-6,3.793406096933e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,48,4,8.288599574158e-6,2.938359727764e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,72,6,8.288599574158e-6,1.696462779801e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,sign_gradient_171,170,96,8,8.288599574158e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,12,1,1.364039468445e-5,9.972878593820e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,24,2,1.364039468445e-5,6.528781578970e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,36,3,1.364039468445e-5,4.866266473608e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,48,4,1.364039468445e-5,3.769393802098e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,72,6,1.364039468445e-5,2.176260526323e-4
0,1,a303ea0000000003,650,freshness_fresh,600,50,0,hash_placebo_mean,170,96,8,1.364039468445e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,12,1,1.352421224045e-5,9.930460592875e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,24,2,1.352421224045e-5,6.501012478946e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,36,3,1.352421224045e-5,4.845568608499e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,48,4,1.352421224045e-5,3.753361304725e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,72,6,1.352421224045e-5,2.167004159649e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_01,170,96,8,1.352421224045e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,12,1,7.406191519920e-6,7.348705997164e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,24,2,7.406191519920e-6,4.810857355997e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,36,3,7.406191519920e-6,3.585801359355e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,48,4,7.406191519920e-6,2.777549789518e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,72,6,7.406191519920e-6,1.603619118666e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,output_layer_27,170,96,8,7.406191519920e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,12,1,7.418348359688e-6,7.354734764494e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,24,2,7.418348359688e-6,4.814804110660e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,36,3,7.418348359688e-6,3.588743096594e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,48,4,7.418348359688e-6,2.779828449385e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,72,6,7.418348359688e-6,1.604934703553e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,last_hidden_layer_72,170,96,8,7.418348359688e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,12,1,7.522859890143e-6,7.406361232006e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,24,2,7.522859890143e-6,4.848601567122e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,36,3,7.522859890143e-6,3.613934233299e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,48,4,7.522859890143e-6,2.799341419971e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,72,6,7.522859890143e-6,1.616200522374e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,sign_gradient_171,170,96,8,7.522859890143e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,12,1,1.388797510298e-5,1.006312501790e-3
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,24,2,1.388797510298e-5,6.587861731761e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,36,3,1.388797510298e-5,4.910302219529e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,48,4,1.388797510298e-5,3.803503744216e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,72,6,1.388797510298e-5,2.195953910587e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_00,170,96,8,1.388797510298e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,12,1,1.348540891004e-5,9.916204245362e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,24,2,1.348540891004e-5,6.491679508716e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,36,3,1.348540891004e-5,4.838612223211e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,48,4,1.348540891004e-5,3.747972911850e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,72,6,1.348540891004e-5,2.163893169572e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_04,170,96,8,1.348540891004e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,12,1,1.369139057871e-5,9.991649328470e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,24,2,1.369139057871e-5,6.541069909310e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,36,3,1.369139057871e-5,4.875425654265e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,48,4,1.369139057871e-5,3.776488472928e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,72,6,1.369139057871e-5,2.180356636437e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_05,170,96,8,1.369139057871e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,12,1,7.993268674925e-6,7.634412273034e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,24,2,7.993268674925e-6,4.997896018240e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,36,3,7.993268674925e-6,3.725211747087e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,48,4,7.993268674925e-6,2.885536611513e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,72,6,7.993268674925e-6,1.665965339413e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,rademacher_projection_32,170,96,8,7.993268674925e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,12,1,1.341920563039e-5,9.891833722230e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,24,2,1.341920563039e-5,6.475725256291e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,36,3,1.341920563039e-5,4.826720625559e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,48,4,1.341920563039e-5,3.738761719917e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,72,6,1.341920563039e-5,2.158575085430e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_07,170,96,8,1.341920563039e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,12,1,1.374613871980e-5,1.001160633957e-3
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,24,2,1.374613871980e-5,6.554134839883e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,36,3,1.374613871980e-5,4.885163678559e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,48,4,1.374613871980e-5,3.784031514111e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,72,6,1.374613871980e-5,2.184711613294e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_02,170,96,8,1.374613871980e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,12,1,1.361929943095e-5,9.965309412356e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,24,2,1.361929943095e-5,6.523826386540e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,36,3,1.361929943095e-5,4.862573091236e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,48,4,1.361929943095e-5,3.766532920415e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,72,6,1.361929943095e-5,2.174608795513e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_03,170,96,8,1.361929943095e-5,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,12,1,7.447947140205e-6,7.369392641007e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,24,2,7.447947140205e-6,4.824399943324e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,36,3,7.447947140205e-6,3.595895407973e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,48,4,7.447947140205e-6,2.785368605956e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,72,6,7.447947140205e-6,1.608133314441e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,full_gradient_171,170,96,8,7.447947140205e-6,0.000000000000e0
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_06,170,12,1,1.374952686226e-5,1.001284009180e-3
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_06,170,24,2,1.374952686226e-5,6.554942520310e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_06,170,36,3,1.374952686226e-5,4.885765688006e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_06,170,48,4,1.374952686226e-5,3.784497828623e-4
0,1,a303ea0000000003,650,freshness_stale,600,50,50,hash_placebo_06,170,72,6,1.374952686226e-5,2.184980840103e-4
