dataset_index,initialization_index,stream_seed,state_step,phase,anchor_step,offset_from_anchor,partition_age,method,candidate_count,within_stratum_utility_variance,predicted_rmse_v48,observed_panel_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
0,2,a303ea0000000005,600,freshness_stale,600,0,0,hash_placebo_mean,170,8.394720021162e-6,2.956982276829e-4,3.013983439666e-4,0.297750947,2.611598467368e-4,3.057196911034e-4,0.099609375
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_00,170,8.883060130716e-6,3.041905264166e-4,2.703900628648e-4,0.288132440,2.596895493525e-4,3.186747682093e-4,0.296875000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_01,170,8.734263788806e-6,3.016320846109e-4,3.002293858911e-4,0.282924107,2.497879612520e-4,2.914349801131e-4,0.250000000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_02,170,8.804216197892e-6,3.028375561167e-4,2.971662204521e-4,0.295107887,2.407631169490e-4,2.889233595624e-4,0.250000000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_03,170,8.741279212730e-6,3.017531968336e-4,2.868265782917e-4,0.285714286,2.407119989130e-4,2.809586187595e-4,0.250000000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_04,170,8.538435272814e-6,2.982315108968e-4,2.920666531005e-4,0.299758185,2.156219275093e-4,2.278392013295e-4,0.109375000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_05,170,9.046256118321e-6,3.069720419938e-4,3.139925086983e-4,0.303850446,2.601564137166e-4,3.049700749642e-4,0.234375000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_06,170,8.817090021432e-6,3.030588849106e-4,3.281953887675e-4,0.312779018,2.378923222750e-4,2.814936249251e-4,0.203125000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_07,170,8.545139937576e-6,2.983485785952e-4,2.858296642180e-4,0.295572917,2.167414451577e-4,2.504959809784e-4,0.140625000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,full_gradient_171,170,4.488410803037e-6,2.162273784660e-4,2.172474277766e-4,0.271856399,2.301775964497e-4,2.767705393580e-4,0.171875000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,output_layer_27,170,4.347903971495e-6,2.128160387981e-4,2.200684020130e-4,0.244140625,2.223343099104e-4,2.611393588268e-4,0.187500000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,last_hidden_layer_72,170,4.646091725221e-6,2.199927017071e-4,2.126049420668e-4,0.253162202,2.242192078938e-4,2.551729456854e-4,0.140625000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,rademacher_projection_32,170,5.128606432433e-6,2.311341248522e-4,2.359693239427e-4,0.266741071,2.093683981457e-4,2.554155577172e-4,0.156250000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,sign_gradient_171,170,4.847139540103e-6,2.247021069685e-4,2.265760400728e-4,0.267113095,2.026174240655e-4,2.209257320374e-4,0.093750000
0,2,a303ea0000000005,625,freshness_fresh,600,25,0,hash_placebo_mean,170,8.763717585036e-6,3.021280475468e-4,2.968370577855e-4,0.295479911,2.401705918906e-4,2.805988261052e-4,0.216796875
0,2,a303ea0000000005,625,freshness_stale,600,25,25,last_hidden_layer_72,170,4.864862478956e-6,2.251125292436e-4,2.358284422120e-4,0.256975446,2.127648804162e-4,2.565613921206e-4,0.203125000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_01,170,8.734263788806e-6,3.016320846109e-4,3.002293858911e-4,0.282924107,2.497879612520e-4,2.914349801131e-4,0.250000000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,sign_gradient_171,170,5.091653281630e-6,2.302999240490e-4,2.273065349593e-4,0.260230655,1.852139155289e-4,2.035222235008e-4,0.093750000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,rademacher_projection_32,170,4.707208132614e-6,2.214349070225e-4,2.245935802663e-4,0.263764881,1.836372933894e-4,2.061446633661e-4,0.078125000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_02,170,8.804216197892e-6,3.028375561167e-4,2.971662204521e-4,0.295107887,2.407631169490e-4,2.889233595624e-4,0.250000000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,full_gradient_171,170,4.701810552291e-6,2.213079150257e-4,2.279333865996e-4,0.267578125,2.047955841817e-4,2.308917861455e-4,0.078125000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_04,170,8.538435272814e-6,2.982315108968e-4,2.920666531005e-4,0.299758185,2.156219275093e-4,2.278392013295e-4,0.109375000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_00,170,8.883060130716e-6,3.041905264166e-4,2.703900628648e-4,0.288132440,2.596895493525e-4,3.186747682093e-4,0.296875000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_07,170,8.545139937576e-6,2.983485785952e-4,2.858296642180e-4,0.295572917,2.167414451577e-4,2.504959809784e-4,0.140625000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_06,170,8.817090021432e-6,3.030588849106e-4,3.281953887675e-4,0.312779018,2.378923222750e-4,2.814936249251e-4,0.203125000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_03,170,8.741279212730e-6,3.017531968336e-4,2.868265782917e-4,0.285714286,2.407119989130e-4,2.809586187595e-4,0.250000000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_05,170,9.046256118321e-6,3.069720419938e-4,3.139925086983e-4,0.303850446,2.601564137166e-4,3.049700749642e-4,0.234375000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,output_layer_27,170,4.312323138504e-6,2.119434657939e-4,2.182952549212e-4,0.253069196,2.190918232827e-4,2.519375332213e-4,0.140625000
0,2,a303ea0000000005,625,freshness_stale,600,25,25,hash_placebo_mean,170,8.763717585036e-6,3.021280475468e-4,2.968370577855e-4,0.295479911,2.401705918906e-4,2.805988261052e-4,0.216796875
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_00,170,9.110277432240e-6,3.080563637591e-4,3.171334369806e-4,0.298076923,3.357879079431e-4,4.280590605390e-4,0.328125000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_01,170,9.142999779451e-6,3.086091071825e-4,2.859416814146e-4,0.289940828,3.445113247835e-4,4.287393426807e-4,0.343750000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_02,170,8.925388114005e-6,3.049144025037e-4,3.073797888934e-4,0.281065089,3.920150506929e-4,4.697460063312e-4,0.359375000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_03,170,8.959100786588e-6,3.054897159103e-4,3.035290841702e-4,0.297244822,4.181231273606e-4,4.985823638890e-4,0.406250000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_04,170,8.778151319707e-6,3.023889486191e-4,2.922761015479e-4,0.284023669,3.043276092285e-4,3.777524009934e-4,0.281250000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_05,170,9.150907335642e-6,3.087425325622e-4,3.306534128355e-4,0.294008876,3.691750739563e-4,4.424951598594e-4,0.359375000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_06,170,8.921028922545e-6,3.048399327677e-4,2.923624333170e-4,0.274685651,4.061960084982e-4,5.270418171790e-4,0.421875000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_07,170,8.777986622687e-6,3.023861118719e-4,3.051364611641e-4,0.287074704,4.028517075767e-4,5.236577699179e-4,0.421875000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,full_gradient_171,170,5.368431269427e-6,2.364765507540e-4,2.425626373769e-4,0.245007396,3.366220149701e-4,4.048703423223e-4,0.312500000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,output_layer_27,170,5.218444628793e-6,2.331497334688e-4,2.295162814609e-4,0.231878698,3.965930661707e-4,4.862610368264e-4,0.437500000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,last_hidden_layer_72,170,5.197394729897e-6,2.326790244874e-4,2.296304008674e-4,0.248150888,3.155877848258e-4,3.849529419995e-4,0.328125000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,rademacher_projection_32,170,5.730500060081e-6,2.443209138800e-4,2.443411984847e-4,0.265532544,4.160494322605e-4,4.889917898936e-4,0.437500000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,sign_gradient_171,170,5.466112257275e-6,2.386182502379e-4,2.334791484206e-4,0.241031805,3.920022177226e-4,4.702174808244e-4,0.421875000
0,2,a303ea0000000005,650,freshness_fresh,600,50,0,hash_placebo_mean,170,8.970730039108e-6,3.056783893971e-4,3.043015500404e-4,0.288265070,3.716234762550e-4,4.620092401737e-4,0.365234375
0,2,a303ea0000000005,650,freshness_stale,600,50,50,last_hidden_layer_72,170,5.641304232354e-6,2.424120165208e-4,2.380389457307e-4,0.241863905,3.021664757625e-4,3.495050098081e-4,0.281250000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_01,170,9.142999779451e-6,3.086091071825e-4,2.859416814146e-4,0.289940828,3.445113247835e-4,4.287393426807e-4,0.343750000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,sign_gradient_171,170,5.786283066791e-6,2.455071932668e-4,2.645344342132e-4,0.257858728,3.777107617680e-4,4.399650185860e-4,0.375000000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,rademacher_projection_32,170,5.445374888476e-6,2.381651844588e-4,2.416878962064e-4,0.253235947,4.307664821681e-4,4.859147479124e-4,0.468750000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_02,170,8.925388114005e-6,3.049144025037e-4,3.073797888934e-4,0.281065089,3.920150506929e-4,4.697460063312e-4,0.359375000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,full_gradient_171,170,5.508205291414e-6,2.395352551342e-4,2.327372280900e-4,0.244082840,3.226564931538e-4,3.856691766373e-4,0.265625000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_04,170,8.778151319707e-6,3.023889486191e-4,2.922761015479e-4,0.284023669,3.043276092285e-4,3.777524009934e-4,0.281250000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_00,170,9.110277432240e-6,3.080563637591e-4,3.171334369806e-4,0.298076923,3.357879079431e-4,4.280590605390e-4,0.328125000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_07,170,8.777986622687e-6,3.023861118719e-4,3.051364611641e-4,0.287074704,4.028517075767e-4,5.236577699179e-4,0.421875000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_06,170,8.921028922545e-6,3.048399327677e-4,2.923624333170e-4,0.274685651,4.061960084982e-4,5.270418171790e-4,0.421875000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_03,170,8.959100786588e-6,3.054897159103e-4,3.035290841702e-4,0.297244822,4.181231273606e-4,4.985823638890e-4,0.406250000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_05,170,9.150907335642e-6,3.087425325622e-4,3.306534128355e-4,0.294008876,3.691750739563e-4,4.424951598594e-4,0.359375000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,output_layer_27,170,5.096209503785e-6,2.304029419613e-4,2.302599461052e-4,0.247133876,2.716311161350e-4,3.389951910151e-4,0.265625000
0,2,a303ea0000000005,650,freshness_stale,600,50,50,hash_placebo_mean,170,8.970730039108e-6,3.056783893971e-4,3.043015500404e-4,0.288265070,3.716234762550e-4,4.620092401737e-4,0.365234375
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_00,170,1.034230752570e-5,3.282260959451e-4,3.551513720973e-4,0.332310268,2.576854292755e-4,2.913768668122e-4,0.265625000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_01,170,1.048071866197e-5,3.304151218222e-4,3.394275240393e-4,0.305803571,2.396951679025e-4,2.701977668664e-4,0.250000000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_02,170,1.038966165521e-5,3.289766591140e-4,3.344972873106e-4,0.324311756,2.360570829723e-4,2.657779143647e-4,0.234375000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_03,170,1.024245746498e-5,3.266378197028e-4,3.264155665665e-4,0.313337054,2.477414657669e-4,2.818498544741e-4,0.218750000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_04,170,9.971795404202e-6,3.222931410902e-4,3.124223935726e-4,0.299479167,2.375640594572e-4,2.640699844108e-4,0.234375000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_05,170,1.051588599186e-5,3.309690001826e-4,3.240889470768e-4,0.310546875,2.018303470486e-4,2.435943821695e-4,0.234375000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_06,170,1.028343300391e-5,3.272905342211e-4,3.449678191580e-4,0.305803571,2.427103254590e-4,2.808179295357e-4,0.281250000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_07,170,1.004954340449e-5,3.235471276286e-4,3.329152178001e-4,0.297154018,2.215723688828e-4,2.632054075491e-4,0.218750000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,full_gradient_171,170,5.341954231231e-6,2.358926802072e-4,2.357651352218e-4,0.271670387,2.024539165504e-4,2.264454060992e-4,0.125000000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,output_layer_27,170,5.597818170581e-6,2.414758910193e-4,2.344361738930e-4,0.268880208,2.310032315620e-4,2.667244867212e-4,0.250000000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,last_hidden_layer_72,170,5.663551119472e-6,2.428895307772e-4,2.458672561449e-4,0.269159226,2.273873225889e-4,2.681424537059e-4,0.328125000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,rademacher_projection_32,170,6.003653725340e-6,2.500761076932e-4,2.507465189272e-4,0.287667411,2.048069226852e-4,2.225706100774e-4,0.125000000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,sign_gradient_171,170,6.344521414227e-6,2.570773516503e-4,2.613569759193e-4,0.270740327,1.790192983115e-4,1.971559027254e-4,0.187500000
0,2,a303ea0000000005,700,freshness_fresh,600,100,0,hash_placebo_mean,170,1.028447538904e-5,3.272944374633e-4,3.337357659526e-4,0.311093285,2.356070308456e-4,2.701112632728e-4,0.242187500
0,2,a303ea0000000005,700,freshness_stale,600,100,100,last_hidden_layer_72,170,6.091110719365e-6,2.518909883132e-4,2.371551712392e-4,0.275948661,2.162731527591e-4,2.441103450224e-4,0.171875000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_01,170,1.048071866197e-5,3.304151218222e-4,3.394275240393e-4,0.305803571,2.396951679025e-4,2.701977668664e-4,0.250000000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,sign_gradient_171,170,6.338513588032e-6,2.569556055210e-4,2.685073366482e-4,0.297619048,1.921655959372e-4,2.166379202038e-4,0.171875000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,rademacher_projection_32,170,6.061555752187e-6,2.512791391102e-4,2.469638584044e-4,0.279575893,1.860668682561e-4,2.060013809171e-4,0.125000000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_02,170,1.038966165521e-5,3.289766591140e-4,3.344972873106e-4,0.324311756,2.360570829723e-4,2.657779143647e-4,0.234375000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,full_gradient_171,170,6.051604800406e-6,2.510727982164e-4,2.383315461242e-4,0.282180060,2.118385244430e-4,2.437986526047e-4,0.203125000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_04,170,9.971795404202e-6,3.222931410902e-4,3.124223935726e-4,0.299479167,2.375640594572e-4,2.640699844108e-4,0.234375000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_00,170,1.034230752570e-5,3.282260959451e-4,3.551513720973e-4,0.332310268,2.576854292755e-4,2.913768668122e-4,0.265625000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_07,170,1.004954340449e-5,3.235471276286e-4,3.329152178001e-4,0.297154018,2.215723688828e-4,2.632054075491e-4,0.218750000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_06,170,1.028343300391e-5,3.272905342211e-4,3.449678191580e-4,0.305803571,2.427103254590e-4,2.808179295357e-4,0.281250000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_03,170,1.024245746498e-5,3.266378197028e-4,3.264155665665e-4,0.313337054,2.477414657669e-4,2.818498544741e-4,0.218750000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_05,170,1.051588599186e-5,3.309690001826e-4,3.240889470768e-4,0.310546875,2.018303470486e-4,2.435943821695e-4,0.234375000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,output_layer_27,170,5.614132790515e-6,2.418275209756e-4,2.449411777269e-4,0.270833333,2.389639052893e-4,2.916342900328e-4,0.265625000
0,2,a303ea0000000005,700,freshness_stale,600,100,100,hash_placebo_mean,170,1.028447538904e-5,3.272944374633e-4,3.337357659526e-4,0.311093285,2.356070308456e-4,2.701112632728e-4,0.242187500
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_00,170,2.811029360945e-5,5.411243465524e-4,5.220830995206e-4,0.308180147,5.428770764411e-4,5.505677924305e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_01,170,2.822403624008e-5,5.422180165771e-4,5.471702140448e-4,0.323345588,5.732578945015e-4,5.854200161011e-4,0.062500000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_02,170,2.769311155916e-5,5.370939508825e-4,5.304709866166e-4,0.316084559,5.751854703533e-4,5.993666782516e-4,0.093750000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_03,170,2.764490429752e-5,5.366262694829e-4,5.446515481238e-4,0.306985294,6.111334661227e-4,6.285822889538e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_04,170,2.719066444629e-5,5.321992934815e-4,5.323631701121e-4,0.311580882,5.080528869712e-4,5.292237597132e-4,0.078125000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_05,170,2.791400871499e-5,5.392317907120e-4,5.277204669684e-4,0.309191176,5.289380678164e-4,5.455308888429e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_06,170,2.818273968353e-5,5.418211928642e-4,5.243145005406e-4,0.328400735,5.736508368557e-4,6.022510929924e-4,0.078125000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_07,170,2.711157006586e-5,5.314246778106e-4,5.226881692293e-4,0.313878676,5.259225231669e-4,5.445541352955e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,full_gradient_171,170,2.046957588598e-5,4.617626541984e-4,4.507716951130e-4,0.286397059,4.493073392666e-4,4.655431628819e-4,0.031250000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,output_layer_27,170,2.028142714706e-5,4.596355796880e-4,4.426444203244e-4,0.285569853,4.408502902891e-4,4.519241907914e-4,0.015625000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,last_hidden_layer_72,170,2.018788394706e-5,4.585743754092e-4,4.603438093405e-4,0.283731618,4.829867479827e-4,4.966273928417e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,rademacher_projection_32,170,2.193808757832e-5,4.780394812225e-4,4.746608896362e-4,0.298345588,4.980033848199e-4,5.135050737337e-4,0.031250000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,sign_gradient_171,170,2.189817723575e-5,4.776044523164e-4,4.813681155874e-4,0.287591912,5.272866399082e-4,5.443875750046e-4,0.046875000
0,2,a303ea0000000005,2400,frontier_fresh,,,0,hash_placebo_mean,170,2.775891607711e-5,5.377174422954e-4,5.314327693945e-4,0.314705882,5.548772777786e-4,5.731870815726e-4,0.062500000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_00,170,2.811029360945e-5,5.411243465524e-4,5.220830995206e-4,0.308180147,5.428770764411e-4,5.505677924305e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_01,170,2.822403624008e-5,5.422180165771e-4,5.471702140448e-4,0.323345588,5.732578945015e-4,5.854200161011e-4,0.062500000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_02,170,2.769311155916e-5,5.370939508825e-4,5.304709866166e-4,0.316084559,5.751854703533e-4,5.993666782516e-4,0.093750000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_03,170,2.764490429752e-5,5.366262694829e-4,5.446515481238e-4,0.306985294,6.111334661227e-4,6.285822889538e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_04,170,2.719066444629e-5,5.321992934815e-4,5.323631701121e-4,0.311580882,5.080528869712e-4,5.292237597132e-4,0.078125000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_05,170,2.791400871499e-5,5.392317907120e-4,5.277204669684e-4,0.309191176,5.289380678164e-4,5.455308888429e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_06,170,2.818273968353e-5,5.418211928642e-4,5.243145005406e-4,0.328400735,5.736508368557e-4,6.022510929924e-4,0.078125000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_07,170,2.711157006586e-5,5.314246778106e-4,5.226881692293e-4,0.313878676,5.259225231669e-4,5.445541352955e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,full_gradient_171,170,2.046957588598e-5,4.617626541984e-4,4.507716951130e-4,0.286397059,4.493073392666e-4,4.655431628819e-4,0.031250000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,output_layer_27,170,2.028142714706e-5,4.596355796880e-4,4.426444203244e-4,0.285569853,4.408502902891e-4,4.519241907914e-4,0.015625000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,last_hidden_layer_72,170,2.018788394706e-5,4.585743754092e-4,4.603438093405e-4,0.283731618,4.829867479827e-4,4.966273928417e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,rademacher_projection_32,170,2.193808757832e-5,4.780394812225e-4,4.746608896362e-4,0.298345588,4.980033848199e-4,5.135050737337e-4,0.031250000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,sign_gradient_171,170,2.189817723575e-5,4.776044523164e-4,4.813681155874e-4,0.287591912,5.272866399082e-4,5.443875750046e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_fresh,2400,0,0,hash_placebo_mean,170,2.775891607711e-5,5.377174422954e-4,5.314327693945e-4,0.314705882,5.548772777786e-4,5.731870815726e-4,0.062500000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_00,170,2.811029360945e-5,5.411243465524e-4,5.220830995206e-4,0.308180147,5.428770764411e-4,5.505677924305e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_01,170,2.822403624008e-5,5.422180165771e-4,5.471702140448e-4,0.323345588,5.732578945015e-4,5.854200161011e-4,0.062500000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_02,170,2.769311155916e-5,5.370939508825e-4,5.304709866166e-4,0.316084559,5.751854703533e-4,5.993666782516e-4,0.093750000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_03,170,2.764490429752e-5,5.366262694829e-4,5.446515481238e-4,0.306985294,6.111334661227e-4,6.285822889538e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_04,170,2.719066444629e-5,5.321992934815e-4,5.323631701121e-4,0.311580882,5.080528869712e-4,5.292237597132e-4,0.078125000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_05,170,2.791400871499e-5,5.392317907120e-4,5.277204669684e-4,0.309191176,5.289380678164e-4,5.455308888429e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_06,170,2.818273968353e-5,5.418211928642e-4,5.243145005406e-4,0.328400735,5.736508368557e-4,6.022510929924e-4,0.078125000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_07,170,2.711157006586e-5,5.314246778106e-4,5.226881692293e-4,0.313878676,5.259225231669e-4,5.445541352955e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,full_gradient_171,170,2.046957588598e-5,4.617626541984e-4,4.507716951130e-4,0.286397059,4.493073392666e-4,4.655431628819e-4,0.031250000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,output_layer_27,170,2.028142714706e-5,4.596355796880e-4,4.426444203244e-4,0.285569853,4.408502902891e-4,4.519241907914e-4,0.015625000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,last_hidden_layer_72,170,2.018788394706e-5,4.585743754092e-4,4.603438093405e-4,0.283731618,4.829867479827e-4,4.966273928417e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,rademacher_projection_32,170,2.193808757832e-5,4.780394812225e-4,4.746608896362e-4,0.298345588,4.980033848199e-4,5.135050737337e-4,0.031250000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,sign_gradient_171,170,2.189817723575e-5,4.776044523164e-4,4.813681155874e-4,0.287591912,5.272866399082e-4,5.443875750046e-4,0.046875000
0,2,a303ea0000000005,2400,freshness_stale,2400,0,0,hash_placebo_mean,170,2.775891607711e-5,5.377174422954e-4,5.314327693945e-4,0.314705882,5.548772777786e-4,5.731870815726e-4,0.062500000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_00,170,3.120427370043e-5,5.701267558296e-4,5.582805921171e-4,0.306801471,7.712974477698e-4,8.616365730347e-4,0.203125000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_01,170,3.126117565702e-5,5.706463409392e-4,5.571409703960e-4,0.309742647,8.883876080006e-4,9.886858024117e-4,0.265625000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_02,170,3.073471980507e-5,5.658209357233e-4,5.601494616805e-4,0.299448529,6.904063926640e-4,7.515960819262e-4,0.171875000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_03,170,3.066944798503e-5,5.652197948681e-4,5.727506408936e-4,0.297334559,9.353725766061e-4,1.045245515087e-3,0.296875000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_04,170,3.050400055221e-5,5.636931840569e-4,5.686081595956e-4,0.303860294,9.490070895453e-4,1.072312707009e-3,0.281250000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_05,170,3.100779605575e-5,5.683290205336e-4,5.612674530806e-4,0.306617647,7.754298328990e-4,8.548832238091e-4,0.203125000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_06,170,3.104792917832e-5,5.686966932740e-4,5.753935802212e-4,0.311488971,9.191028061082e-4,9.992938334449e-4,0.250000000
0,2,a303ea0000000005,2425,freshness_fresh,2400,25,0,hash_placebo_07,170,3.014411711010e-5,5.603581175435e-4,5.877981196842e-4,0.305606618,7.483902488872e-4,8.127752475389e-4,0.187500000
