state_id,cell_id,dataset_id,initialization_id,stage,action_id,block_id,left_parameter,right_parameter,left_layer,right_layer,left_delta,right_delta,left_rank,right_rank,u0_train,u0_heldout,taylor_train,taylor_heldout,output_taylor_train,output_taylor_heldout,projected_within_utility_variance,horizon,continuation_count,mean_q,sd_q,mean_delta_q,sd_delta_q,mean_noop_loss,mean_action_loss
8,2,0,2,4200,22,12,107,83,hidden1-hidden2,hidden1-hidden2,0.000000000,0.020000000,0,0,5.435943603516e-4,1.286460707585e-4,5.731695860239e-4,1.693250708286e-4,null,null,3.378839375294e-5,128,8,-3.949718177319e-2,3.476187477024e-2,-6.690621376038e-6,3.451769355094e-4,1.483199745417e0,1.483206436038e0
8,2,0,2,4200,23,12,107,83,hidden1-hidden2,hidden1-hidden2,-0.020000000,0.010000000,1,1,2.813711762428e-4,7.450332244237e-5,2.887953962822e-4,8.466253541428e-5,null,null,8.514912451944e-6,128,8,-3.949184715748e-2,3.481706155482e-2,-1.356005668640e-6,1.694138182002e-4,1.483199745417e0,1.483201101422e0
8,2,0,2,4200,24,13,108,82,hidden1-hidden2,hidden1-hidden2,0.020000000,0.020000000,0,0,1.523643732071e-4,-3.872569650412e-4,1.682724055125e-4,-3.227263529008e-4,null,null,7.456981215626e-6,128,8,-3.996855020523e-2,3.486350115496e-2,-4.780590534210e-4,2.827087572880e-4,1.483199745417e0,1.483677804470e0
8,2,0,2,4200,25,13,108,82,hidden1-hidden2,hidden1-hidden2,0.010000000,0.010000000,1,1,8.016203840574e-5,-1.775510609150e-4,8.413620275623e-5,-1.613631764504e-4,null,null,1.886684544613e-6,128,8,-3.971335291862e-2,3.484940186351e-2,-2.228617668152e-4,1.427871390956e-4,1.483199745417e0,1.483422607183e0
8,2,0,2,4200,26,14,109,81,hidden1-hidden2,hidden1-hidden2,0.000000000,-0.010000000,0,1,1.321236292521e-6,4.733105500539e-4,9.957644162265e-6,4.848885469713e-4,null,null,1.024296999826e-5,128,8,-3.892706334591e-2,3.474886914072e-2,5.634278059006e-4,2.842716200468e-4,1.483199745417e0,1.482636317611e0
8,2,0,2,4200,27,14,109,81,hidden1-hidden2,hidden1-hidden2,-0.020000000,-0.020000000,1,0,-1.515448093414e-5,9.395902355512e-4,1.931699580382e-5,9.889257324242e-4,null,null,4.102669561941e-5,128,8,-3.835828602314e-2,3.465352673204e-2,1.132205128670e-3,5.656640262784e-4,1.483199745417e0,1.482067540288e0
8,2,0,2,4200,28,15,110,80,hidden1-hidden2,hidden1-hidden2,0.020000000,0.010000000,0,1,-1.858534912268e-4,4.542190581560e-4,-1.818524276658e-4,5.357631228075e-4,null,null,2.806422173337e-6,128,8,-3.896529972553e-2,3.489353448352e-2,5.251914262772e-4,1.425989693073e-4,1.483199745417e0,1.482674553990e0
8,2,0,2,4200,29,15,110,80,hidden1-hidden2,hidden1-hidden2,0.010000000,0.020000000,1,0,-3.853812813759e-4,1.051958029469e-3,-3.690385464807e-4,1.157916239042e-3,null,null,1.131628377882e-5,128,8,-3.827017545700e-2,3.492850942907e-2,1.220315694809e-3,2.629420611808e-4,1.483199745417e0,1.481979429722e0
8,2,0,2,4200,30,16,111,79,hidden1-hidden2,hidden1-hidden2,0.020000000,-0.020000000,0,1,-3.000597159068e-5,-3.950608273347e-4,-4.135710160350e-5,-3.455858033690e-4,null,null,2.804935861356e-7,128,8,-3.991113603115e-2,3.485310110198e-2,-4.206448793411e-4,5.375490936963e-5,1.483199745417e0,1.483620390296e0
8,2,0,2,4200,31,16,111,79,hidden1-hidden2,hidden1-hidden2,0.010000000,0.000000000,1,0,-1.508742570877e-5,-1.998792092005e-4,-2.060897295072e-5,-1.782123871597e-4,null,null,6.989404085130e-8,128,8,-3.971046209335e-2,3.484331851784e-2,-2.199709415436e-4,2.781879922878e-5,1.483199745417e0,1.483419716358e0
8,2,0,2,4200,32,17,112,78,hidden1-hidden2,hidden1-hidden2,0.020000000,0.010000000,0,1,-1.134226719538e-5,1.959676543872e-4,-1.061381831491e-5,1.976508125418e-4,null,null,3.604099783801e-7,128,8,-3.933459520340e-2,3.486723329824e-2,1.558959484100e-4,7.810304421775e-5,1.483199745417e0,1.483043849468e0
8,2,0,2,4200,33,17,112,78,hidden1-hidden2,hidden1-hidden2,0.010000000,0.020000000,1,0,-7.618218660355e-6,1.051152745883e-4,-7.374609377682e-6,1.059818990046e-4,null,null,1.153328525461e-7,128,8,-3.941914439201e-2,3.484507106267e-2,7.134675979614e-5,4.417467699415e-5,1.483199745417e0,1.483128398657e0
8,2,0,2,4200,34,18,113,77,hidden1-hidden2,hidden1-hidden2,0.020000000,0.020000000,0,0,6.344169378281e-5,9.802480538686e-6,6.370426844845e-5,9.969973434091e-6,null,null,2.320858802548e-7,128,8,-3.950163722038e-2,3.483346547641e-2,-1.114606857300e-5,1.306509573615e-5,1.483199745417e0,1.483210891485e0
8,2,0,2,4200,35,18,113,77,hidden1-hidden2,hidden1-hidden2,0.010000000,0.010000000,1,1,3.178666035334e-5,4.932905236880e-6,3.185213422422e-5,4.984986717046e-6,null,null,5.803654827089e-8,128,8,-3.949582576752e-2,3.483369627146e-2,-5.334615707397e-6,6.620678316384e-6,1.483199745417e0,1.483205080032e0
8,2,0,2,4200,36,19,114,76,hidden1-hidden2,hidden1-hidden2,0.020000000,-0.020000000,0,1,2.765034635862e-5,-3.275281439225e-4,2.807569037344e-5,-3.258311205000e-4,null,null,1.814222062764e-7,128,8,-3.982710838318e-2,3.486442961870e-2,-3.366172313690e-4,6.562143080381e-5,1.483199745417e0,1.483536362648e0
8,2,0,2,4200,37,19,114,76,hidden1-hidden2,hidden1-hidden2,0.010000000,0.000000000,1,0,1.383076111476e-5,-1.611039042473e-4,1.392270840602e-5,-1.606811597477e-4,null,null,4.568996192500e-8,128,8,-3.965657949448e-2,3.484909488992e-2,-1.660883426666e-4,3.320662744023e-5,1.483199745417e0,1.483365833759e0
8,2,0,2,4200,38,20,115,75,hidden1-hidden2,hidden1-hidden2,0.020000000,0.020000000,0,0,1.295159260432e-4,2.737461278836e-4,1.303697839319e-4,2.747839068509e-4,null,null,1.397317248390e-6,128,8,-3.924971818924e-2,3.482890283000e-2,2.407729625702e-4,4.656399824173e-5,1.483199745417e0,1.482958972454e0
8,2,0,2,4200,39,20,115,75,hidden1-hidden2,hidden1-hidden2,0.010000000,0.010000000,1,1,6.496285398801e-5,1.371384908756e-4,6.518489196594e-5,1.373919534255e-4,null,null,3.496128861783e-7,128,8,-3.936940431595e-2,3.483093709338e-2,1.210868358612e-4,2.310576627433e-5,1.483199745417e0,1.483078658581e0
8,2,0,2,4200,40,21,116,74,hidden1-hidden2,hidden1-hidden2,0.020000000,-0.020000000,0,1,1.350666085879e-5,6.792818506559e-5,1.361158334934e-5,6.813644846981e-5,null,null,5.525658266133e-8,128,8,-3.942891955376e-2,3.483865176769e-2,6.157159805298e-5,2.438072499980e-5,1.483199745417e0,1.483138173819e0
8,2,0,2,4200,41,21,116,74,hidden1-hidden2,hidden1-hidden2,0.010000000,0.000000000,1,0,6.601214408875e-6,2.564365665118e-5,6.622007124868e-6,2.568268604042e-5,null,null,1.390301448042e-8,128,8,-3.947119414806e-2,3.483193787353e-2,1.929700374603e-5,1.050461960750e-5,1.483199745417e0,1.483180448413e0
8,2,0,2,4200,42,22,117,73,hidden1-hidden2,hidden1-hidden2,0.020000000,0.010000000,0,1,1.171641051769e-4,-1.075367132823e-4,1.175510021726e-4,-1.070530532961e-4,null,null,3.175028334135e-7,128,8,-3.962081670761e-2,3.483935581745e-2,-1.303255558014e-4,2.298101671664e-5,1.483199745417e0,1.483330070972e0
8,2,0,2,4200,43,22,117,73,hidden1-hidden2,hidden1-hidden2,0.010000000,0.020000000,1,0,5.790467063586e-5,-5.195538202922e-5,5.801403170628e-5,-5.183728666817e-5,null,null,8.319231642462e-8,128,8,-3.955546021461e-2,3.483724398190e-2,-6.496906280518e-5,1.201828304398e-5,1.483199745417e0,1.483264714479e0
8,2,0,2,4200,44,23,118,72,hidden1-hidden2,hidden1-hidden2,0.020000000,0.010000000,0,1,4.654129346212e-6,2.016201615334e-4,6.150835165345e-6,2.028424895523e-4,null,null,1.327073925750e-6,128,8,-3.933306038380e-2,3.486441892406e-2,1.574307680130e-4,5.183021318368e-5,1.483199745417e0,1.483042314649e0
8,2,0,2,4200,45,23,118,72,hidden1-hidden2,hidden1-hidden2,0.010000000,0.020000000,1,0,7.773439089457e-7,1.049426694711e-4,1.195272694302e-6,1.052866033220e-4,null,null,3.508248906196e-7,128,8,-3.941130638123e-2,3.484721504943e-2,7.918477058411e-5,2.583529619902e-5,1.483199745417e0,1.483120560646e0
8,2,0,2,4200,46,24,119,71,hidden1-hidden2,hidden1-bias,-0.020000000,-0.020000000,0,0,-1.617148518562e-4,6.560976927479e-3,-8.042849532330e-5,6.641955932385e-3,null,null,7.262009843456e-5,128,8,-3.260888159275e-2,3.434526553800e-2,6.881609559059e-3,6.888345600160e-4,1.483199745417e0,1.476318135858e0
8,2,0,2,4200,47,24,119,71,hidden1-hidden2,hidden1-bias,-0.010000000,-0.010000000,1,1,-6.265627841155e-5,3.299505760272e-3,-4.021424766165e-5,3.320977966193e-3,null,null,1.813736616262e-5,128,8,-3.603303432465e-2,3.457754277187e-2,3.457456827164e-3,3.580748441351e-4,1.483199745417e0,1.479742288589e0
8,2,0,2,4200,48,25,120,70,hidden1-hidden2,hidden1-bias,0.020000000,-0.010000000,0,1,-3.167086591323e-4,1.902474711339e-3,-2.959032700574e-4,1.915459856562e-3,null,null,1.968755642663e-5,128,8,-3.761684894562e-2,3.480724098230e-2,1.873642206192e-3,1.634432800305e-4,1.483199745417e0,1.481326103210e0
8,2,0,2,4200,49,25,120,70,hidden1-hidden2,hidden1-bias,0.010000000,-0.020000000,1,0,-5.231921871503e-4,5.308574686448e-3,-4.667187809465e-4,5.346255042165e-3,null,null,7.215998568118e-5,128,8,-3.405623137951e-2,3.461431659726e-2,5.434259772301e-3,4.293870925520e-4,1.483199745417e0,1.477765485644e0
8,2,0,2,4200,50,26,121,69,hidden1-hidden2,hidden1-bias,-0.020000000,-0.020000000,0,0,-1.728509863218e-4,-1.096320028106e-3,-7.990441601654e-5,-1.044175786788e-3,null,null,9.294130680318e-5,128,8,-4.045583307743e-2,3.479320182514e-2,-9.653419256210e-4,9.106848209657e-4,1.483199745417e0,1.484165087342e0
8,2,0,2,4200,51,26,121,69,hidden1-hidden2,hidden1-bias,-0.010000000,-0.010000000,1,1,-6.328212718169e-5,-5.623300870260e-4,-3.995220800827e-5,-5.220878933940e-4,null,null,2.318982488216e-5,128,8,-3.996093571186e-2,3.481336387394e-2,-4.704445600510e-4,4.460012700924e-4,1.483199745417e0,1.483670189977e0
8,2,0,2,4200,52,27,122,68,hidden1-hidden2,hidden1-bias,-0.020000000,-0.005000000,0,1,1.120828092098e-4,3.780213495096e-3,1.452741983492e-4,3.848405244829e-3,null,null,2.456865738611e-5,128,8,-3.540341556072e-2,3.453615038767e-2,4.087075591087e-3,4.310085463635e-4,1.483199745417e0,1.479112669826e0
8,2,0,2,4200,53,27,122,68,hidden1-hidden2,hidden1-bias,-0.010000000,0.000000000,1,0,7.122009992599e-5,1.858705033859e-3,7.859125530629e-5,1.871484924427e-3,null,null,6.220450970133e-6,128,8,-3.748264908791e-2,3.468988858259e-2,2.007842063904e-3,2.100817142673e-4,1.483199745417e0,1.481191903353e0
8,2,0,2,4200,54,28,123,67,hidden1-hidden2,hidden1-bias,-0.020000000,0.010000000,0,1,-6.677210330963e-5,-6.574857980013e-4,1.122646293084e-4,-6.850765610314e-4,null,null,4.354510685389e-5,128,8,-4.033033549786e-2,3.477572032879e-2,-8.398443460464e-4,1.557566416804e-4,1.483199745417e0,1.484039589763e0
8,2,0,2,4200,55,28,123,67,hidden1-hidden2,hidden1-bias,-0.010000000,0.020000000,1,0,-2.185646444559e-4,9.053088724613e-4,1.847436196082e-4,8.042010926677e-4,null,null,5.964298094860e-5,128,8,-3.894482553005e-2,3.491896539833e-2,5.456656217575e-4,2.749161908977e-4,1.483199745417e0,1.482654079795e0
8,2,0,2,4200,56,29,124,66,hidden1-hidden2,hidden1-bias,0.020000000,0.010000000,0,1,1.245488723119e-4,2.367421363791e-3,1.357941962586e-4,2.386200382394e-3,null,null,5.629202258735e-6,128,8,-3.709734976292e-2,3.481773507433e-2,2.393141388893e-3,1.130673459778e-4,1.483199745417e0,1.480806604028e0
8,2,0,2,4200,57,29,124,66,hidden1-hidden2,hidden1-bias,0.010000000,0.020000000,1,0,-4.172076781591e-5,3.982257718841e-3,1.313829727678e-5,4.057801599847e-3,null,null,1.609968261111e-5,128,8,-3.534156084061e-2,3.472334680134e-2,4.148930311203e-3,1.792537270620e-4,1.483199745417e0,1.479050815105e0
8,2,0,2,4200,58,30,125,65,hidden1-hidden2,hidden1-bias,0.020000000,0.010000000,0,1,2.008999387423e-4,-2.181928604841e-3,2.724476507107e-4,-2.153804873922e-3,null,null,1.981542880399e-5,128,8,-4.099035263062e-2,3.477854364672e-2,-1.499861478806e-3,7.049331899443e-4,1.483199745417e0,1.484699606895e0
8,2,0,2,4200,59,30,125,65,hidden1-hidden2,hidden1-bias,0.010000000,0.020000000,1,0,-4.736147820950e-5,-1.462381953994e-3,1.393814697697e-4,-1.407518432480e-3,null,null,1.227464751233e-5,128,8,-4.078447818756e-2,3.475581017528e-2,-1.293987035751e-3,4.562213657536e-4,1.483199745417e0,1.484493732452e0
8,2,0,2,4200,60,31,126,64,hidden1-hidden2,hidden1-bias,0.020000000,-0.010000000,0,1,1.204380144676e-4,-4.106891651948e-3,2.015931920785e-4,-4.047898515790e-3,null,null,7.361833493306e-5,128,8,-4.403592646122e-2,3.496171651336e-2,-4.545435309410e-3,3.289908680424e-4,1.483199745417e0,1.487745180726e0
8,2,0,2,4200,61,31,126,64,hidden1-hidden2,hidden1-bias,0.010000000,-0.020000000,1,0,6.354165573915e-5,-2.669262389342e-3,1.571648968669e-4,-2.582893341719e-3,null,null,8.947693639408e-5,128,8,-4.258841276169e-2,3.481166167902e-2,-3.097921609879e-3,3.034827150711e-4,1.483199745417e0,1.486297667027e0
8,2,0,2,4200,62,32,127,63,hidden1-hidden2,input-hidden1,0.020000000,-0.010000000,0,1,-2.676869432131e-4,-1.351545006037e-2,-1.276784375458e-4,-1.328311011804e-2,null,null,1.491614041684e-4,128,8,-5.345347523689e-2,3.559592908982e-2,-1.396298408508e-2,1.066090172257e-3,1.483199745417e0,1.497162729502e0
8,2,0,2,4200,63,32,127,63,hidden1-hidden2,input-hidden1,0.010000000,-0.020000000,1,0,-3.661482284466e-4,-9.415415426095e-3,-2.914050519204e-4,-9.269037680977e-3,null,null,9.027175022969e-5,128,8,-4.934601485729e-2,3.525536244050e-2,-9.855523705482e-3,7.169218113971e-4,1.483199745417e0,1.493055269122e0
8,2,0,2,4200,64,33,128,62,hidden1-hidden2,input-hidden1,0.020000000,-0.010000000,0,1,-1.744938393434e-4,-1.458811884125e-3,-1.610969120837e-4,-1.436737418209e-3,null,null,8.975815247706e-6,128,8,-4.100078344345e-2,3.494810522458e-2,-1.510292291641e-3,2.473306167369e-4,1.483199745417e0,1.484710037708e0
8,2,0,2,4200,65,33,128,62,hidden1-hidden2,input-hidden1,0.010000000,-0.020000000,1,0,-1.705947021643e-4,-3.587151567141e-3,-1.260808725731e-4,-3.531644422208e-3,null,null,3.550897949669e-5,128,8,-4.327650368214e-2,3.510188782975e-2,-3.786012530327e-3,5.708789617302e-4,1.483199745417e0,1.486985757947e0
8,2,0,2,4200,66,34,129,61,hidden1-hidden2,input-hidden1,-0.020000000,-0.020000000,0,0,-1.168493181467e-4,-2.040150885781e-3,-6.967970307414e-5,-1.950811350327e-3,null,null,7.548688781724e-5,128,8,-4.168759286404e-2,3.500563732645e-2,-2.197101712227e-3,4.726878172357e-4,1.483199745417e0,1.485396847129e0
8,2,0,2,4200,67,34,129,61,hidden1-hidden2,input-hidden1,-0.010000000,-0.010000000,1,1,-4.634509483973e-5,-9.989906102419e-4,-3.483985153707e-5,-9.754056751634e-4,null,null,1.883642690078e-5,128,8,-4.057364165783e-2,3.491430375195e-2,-1.083150506020e-3,2.371059920718e-4,1.483199745417e0,1.484282895923e0
8,2,0,2,4200,68,35,130,60,hidden1-hidden2,input-hidden1,0.020000000,0.020000000,0,0,1.835071792205e-4,-4.245915139715e-3,2.405494561420e-4,-4.180451012694e-3,null,null,6.058972704337e-5,128,8,-4.385225474834e-2,3.481892646152e-2,-4.361763596535e-3,3.725769117782e-4,1.483199745417e0,1.487561509013e0
8,2,0,2,4200,69,35,130,60,hidden1-hidden2,input-hidden1,0.010000000,0.010000000,1,1,1.059950639804e-4,-2.106661597888e-3,1.202747280710e-4,-2.090225506347e-3,null,null,1.523283711341e-5,128,8,-4.167637228966e-2,3.482906084997e-2,-2.185881137848e-3,1.654502486028e-4,1.483199745417e0,1.485385626554e0
8,2,0,2,4200,70,36,131,59,hidden1-hidden2,input-hidden1,0.020000000,0.010000000,0,1,2.888155480226e-4,-2.481848622362e-3,3.110471723933e-4,-2.462198901250e-3,null,null,1.737267962519e-5,128,8,-4.220511019230e-2,3.486880571510e-2,-2.714619040489e-3,2.938699380187e-4,1.483199745417e0,1.485914364457e0
8,2,0,2,4200,71,36,131,59,hidden1-hidden2,input-hidden1,0.010000000,0.020000000,1,0,2.549358954032e-4,-3.843852008382e-3,3.129535288432e-4,-3.781130138016e-3,null,null,4.171817716538e-5,128,8,-4.374217987061e-2,3.498476408606e-2,-4.251688718796e-3,4.928841606661e-4,1.483199745417e0,1.487451434135e0
8,2,0,2,4200,72,37,132,58,hidden1-hidden2,input-hidden1,0.020000000,-0.010000000,0,1,-7.466537257036e-5,-1.322105526924e-3,-6.550718616912e-5,-1.307658867585e-3,null,null,2.598865189941e-5,128,8,-4.082088172436e-2,3.498625058379e-2,-1.330390572548e-3,2.333326050721e-4,1.483199745417e0,1.484530135989e0
8,2,0,2,4200,73,37,132,58,hidden1-hidden2,input-hidden1,0.010000000,-0.020000000,1,0,-7.589099307855e-5,-2.482372025649e-3,-3.856799204982e-5,-2.423614305894e-3,null,null,1.047160498878e-4,128,8,-4.205909371376e-2,3.514959600528e-2,-2.568602561951e-3,4.677083854053e-4,1.483199745417e0,1.485768347979e0
8,2,0,2,4200,74,38,133,57,hidden1-hidden2,input-hidden1,-0.020000000,-0.010000000,0,0,5.245581269264e-5,-1.464216038585e-3,8.370203194819e-5,-1.423244679901e-3,null,null,2.680716326200e-5,128,8,-4.115550220013e-2,3.500873576673e-2,-1.665011048317e-3,5.696470234177e-4,1.483199745417e0,1.484864756465e0
8,2,0,2,4200,75,38,133,57,hidden1-hidden2,input-hidden1,-0.010000000,-0.020000000,1,1,-1.220206419627e-4,-3.984139611324e-3,-5.810694069256e-5,-3.914852800624e-3,null,null,6.062125385572e-5,128,8,-4.369020462036e-2,3.517548437923e-2,-4.199713468552e-3,6.320876466592e-4,1.483199745417e0,1.487399458885e0
8,2,0,2,4200,76,39,134,56,hidden1-hidden2,input-hidden1,-0.020000000,-0.010000000,0,1,3.059891362985e-5,1.280136406422e-3,4.405289574549e-5,1.279731444483e-3,null,null,1.723533161572e-5,128,8,-3.809699416161e-2,3.481676568475e-2,1.393496990204e-3,1.129753891784e-4,1.483199745417e0,1.481806248426e0
8,2,0,2,4200,77,39,134,56,hidden1-hidden2,input-hidden1,-0.010000000,-0.020000000,1,0,-1.065513739983e-4,4.050994912783e-3,-6.744094134821e-5,4.083854554899e-3,null,null,6.075773272468e-5,128,8,-3.519652783871e-2,3.467346822664e-2,4.293963313103e-3,3.342290228761e-4,1.483199745417e0,1.478905782104e0
8,2,0,2,4200,78,40,135,55,hidden1-hidden2,input-hidden1,-0.020000000,-0.010000000,0,1,2.121111998955e-4,-3.431717554728e-3,2.520631432645e-4,-3.651570024663e-3,null,null,2.870078602956e-5,128,8,-4.292522370815e-2,3.506961787928e-2,-3.434732556343e-3,6.116908514848e-4,1.483199745417e0,1.486634477973e0
8,2,0,2,4200,79,40,135,55,hidden1-hidden2,input-hidden1,-0.010000000,-0.020000000,1,0,3.523131211599e-4,-3.796099374692e-3,4.374913044648e-4,-4.022886448976e-3,null,null,6.581787903610e-5,128,8,-4.343751072884e-2,3.495133409856e-2,-3.947019577026e-3,4.960494433425e-4,1.483199745417e0,1.487146764994e0
8,2,0,2,4200,80,41,136,54,hidden2-bias,input-hidden1,0.020000000,0.010000000,0,1,2.298255761464e-5,2.789661288261e-3,3.534228367386e-5,2.800013696747e-3,null,null,7.420521655958e-6,128,8,-3.608438372612e-2,3.471696393596e-2,3.406107425690e-3,3.228283903041e-4,1.483199745417e0,1.479793637991e0
8,2,0,2,4200,81,41,136,54,hidden2-bias,input-hidden1,0.010000000,0.020000000,1,0,2.696737647057e-5,5.542145421108e-3,7.614134124860e-5,5.588516271606e-3,null,null,2.962189101435e-5,128,8,-3.260771930218e-2,3.462957636493e-2,6.882771849632e-3,4.279799796840e-4,1.483199745417e0,1.476316973567e0
8,2,0,2,4200,82,42,137,53,hidden2-bias,input-hidden1,0.020000000,-0.005000000,0,1,4.214545090993e-5,-1.622135440509e-3,1.095967959609e-4,-1.534782115932e-3,null,null,7.332113596413e-5,128,8,-4.152341187000e-2,3.490687790335e-2,-2.032920718193e-3,3.228286540300e-4,1.483199745417e0,1.485232666135e0
8,2,0,2,4200,83,42,137,53,hidden2-bias,input-hidden1,0.010000000,-0.010000000,1,0,-6.730544070403e-5,-1.474078744650e-3,-3.471910797733e-5,-1.435714257205e-3,null,null,4.611978626323e-5,128,8,-4.140661656857e-2,3.485949640525e-2,-1.916125416756e-3,1.537091668969e-4,1.483199745417e0,1.485115870833e0
8,2,0,2,4200,84,43,138,52,hidden2-bias,input-hidden1,0.000000000,0.010000000,0,1,-4.836047689120e-6,-2.164190014203e-3,8.006823051687e-6,-2.129758182434e-3,null,null,1.336556121350e-5,128,8,-4.156939685345e-2,3.488020414141e-2,-2.078905701637e-3,1.348169870350e-4,1.483199745417e0,1.485278651118e0
8,2,0,2,4200,85,43,138,52,hidden2-bias,input-hidden1,-0.020000000,0.020000000,1,0,-2.599631746610e-6,-4.412304610014e-3,5.058666913745e-5,-4.276454202113e-3,null,null,5.581798900483e-5,128,8,-4.368941485882e-2,3.493105548126e-2,-4.198923707008e-3,2.732712320973e-4,1.483199745417e0,1.487398669124e0
8,2,0,2,4200,86,44,139,51,hidden2-bias,input-hidden1,0.020000000,-0.020000000,0,0,-7.903644194206e-4,1.086615025997e-3,-6.777611067150e-4,1.203507014358e-3,null,null,7.420097514184e-5,128,8,-3.739726543427e-2,3.450030769587e-2,2.093225717545e-3,4.655689408151e-4,1.483199745417e0,1.481106519699e0
8,2,0,2,4200,87,44,139,51,hidden2-bias,input-hidden1,0.010000000,-0.010000000,1,1,-3.670422981183e-4,5.669885625442e-4,-3.388805533575e-4,6.017535071792e-4,null,null,1.844613756324e-5,128,8,-3.841012716293e-2,3.467451654375e-2,1.080363988876e-3,2.291870330876e-4,1.483199745417e0,1.482119381428e0
8,2,0,2,4200,88,45,140,50,hidden2-bias,input-hidden1,0.020000000,0.010000000,0,1,-5.496169130007e-5,8.636514345805e-4,-4.038288436448e-5,9.060510660538e-4,null,null,1.623416587195e-5,128,8,-3.824301064014e-2,3.477844514505e-2,1.247480511665e-3,1.027890042539e-4,1.483199745417e0,1.481952264905e0
8,2,0,2,4200,89,45,140,50,hidden2-bias,input-hidden1,0.010000000,0.020000000,1,0,-1.402733226617e-4,1.927672574917e-3,-6.352543801095e-5,1.990881314338e-3,null,null,6.434513048035e-5,128,8,-3.682537376881e-2,3.471496690306e-2,2.665117383003e-3,2.529571923072e-4,1.483199745417e0,1.480534628034e0
8,2,0,2,4200,90,46,141,49,hidden2-bias,input-hidden1,0.020000000,-0.010000000,0,1,3.531718005737e-4,-2.776403600971e-3,3.685289843040e-4,-2.547623730482e-3,null,null,1.277550795738e-5,128,8,-4.236784577370e-2,3.493286942397e-2,-2.877354621887e-3,1.721047761252e-4,1.483199745417e0,1.486077100039e0
8,2,0,2,4200,91,46,141,49,hidden2-bias,input-hidden1,0.010000000,-0.020000000,1,0,3.731405983369e-4,-5.183841412266e-3,5.168155872965e-4,-4.652505464933e-3,null,null,4.979966000412e-5,128,8,-4.475107789040e-2,3.499207566583e-2,-5.260586738586e-3,3.202013950732e-4,1.483199745417e0,1.488460332155e0
8,2,0,2,4200,92,47,142,48,hidden2-bias,input-hidden1,-0.020000000,0.010000000,0,1,-5.883667618036e-4,1.273109267155e-3,-5.352707030184e-4,1.328328994797e-3,null,null,6.344533865850e-5,128,8,-3.815928101540e-2,3.455113440110e-2,1.331210136414e-3,3.857091889255e-4,1.483199745417e0,1.481868535280e0
8,2,0,2,4200,93,47,142,48,hidden2-bias,input-hidden1,-0.010000000,0.020000000,1,0,-3.042196234067e-4,-3.111235797405e-3,-2.589635189404e-4,-3.101845260611e-3,null,null,4.120345210879e-5,128,8,-4.239255189896e-2,3.476370218693e-2,-2.902060747147e-3,1.500492446549e-4,1.483199745417e0,1.486101806164e0
8,2,0,2,4200,94,48,143,47,hidden2-bias,input-hidden1,0.020000000,-0.020000000,0,0,-2.456996589899e-4,1.031284530958e-6,-9.012578489376e-5,1.033975943206e-4,null,null,9.684771720573e-5,128,8,-4.079806804657e-2,3.460541811818e-2,-1.307576894760e-3,7.712419400816e-4,1.483199745417e0,1.484507322311e0
8,2,0,2,4200,95,48,143,47,hidden2-bias,input-hidden1,0.010000000,-0.010000000,1,1,-8.324036995570e-5,2.653027574221e-5,-4.506289244688e-5,5.169879716031e-5,null,null,2.411037946622e-5,128,8,-4.009824991226e-2,3.471807253702e-2,-6.077587604523e-4,3.751800934145e-4,1.483199745417e0,1.483807504177e0
8,2,0,2,4200,96,49,144,46,hidden2-output,input-hidden1,-0.020000000,-0.020000000,0,0,6.205520282189e-4,7.631299396356e-3,7.253876797032e-4,7.769320798692e-3,null,null,1.360237162326e-4,128,8,-3.245516121387e-2,3.458603033182e-2,7.035329937935e-3,7.216449967614e-4,1.483199745417e0,1.476164415479e0
8,2,0,2,4200,97,49,144,46,hidden2-output,input-hidden1,-0.010000000,-0.010000000,1,1,3.364837418000e-4,3.849775840839e-3,3.626938398516e-4,3.884660399346e-3,null,null,3.392918650237e-5,128,8,-3.591811656952e-2,3.470635298937e-2,3.572374582291e-3,3.543888263359e-4,1.483199745417e0,1.479627370834e0
8,2,0,2,4200,98,50,145,45,hidden2-output,input-hidden1,-0.020000000,-0.020000000,0,0,7.290703554948e-5,-5.623430013657e-3,1.690296552207e-4,-5.429887082537e-3,null,null,7.034035175655e-5,128,8,-4.461301863194e-2,3.488942008297e-2,-5.122527480125e-3,8.179804776129e-4,1.483199745417e0,1.488322272897e0
8,2,0,2,4200,99,50,145,45,hidden2-output,input-hidden1,-0.010000000,-0.010000000,1,1,6.045339008172e-5,-2.773201093078e-3,8.451482761037e-5,-2.714943541269e-3,null,null,1.758795551082e-5,128,8,-4.201643168926e-2,3.486042519773e-2,-2.525940537453e-3,4.063276491754e-4,1.483199745417e0,1.485725685954e0
8,2,0,2,4200,100,51,146,44,hidden2-output,input-hidden1,0.000000000,0.020000000,0,0,-2.518091350794e-4,1.402873545885e-3,-1.608596248677e-4,1.502354545546e-3,null,null,5.934254454202e-5,128,8,-3.809985518456e-2,3.481980983235e-2,1.390635967255e-3,1.565930458363e-4,1.483199745417e0,1.481809109449e0
