cell_id,state_arm,step,source,candidate_count,spearman,pairwise_agreement,pair_count,top1_agreement,candidate_regret,utility_spread
6,training_full96,2400,rotating,170,0.518523992,0.687578332,14362,0.000000000,8.734226226807e-3,4.493832588196e-2
6,training_full96,4200,training,170,0.478908846,0.679571090,14362,0.000000000,1.954627037048e-2,4.594326019287e-2
6,training_full96,4200,fixed,170,0.376678668,0.632275132,14364,0.000000000,3.033399581909e-3,6.198358535767e-2
6,training_full96,4200,rotating,170,0.399614071,0.639743768,14362,0.000000000,9.369373321533e-3,4.985713958740e-2
6,sentinel_fixed128,0,training,170,0.200969837,0.575440797,14349,1.000000000,0.000000000000e0,2.511858940125e-3
6,sentinel_fixed128,0,fixed,170,0.213470535,0.586406413,14345,0.000000000,2.872347831726e-3,1.829624176025e-3
6,sentinel_fixed128,0,rotating,170,0.438917749,0.660369467,14345,1.000000000,0.000000000000e0,1.055121421814e-3
6,sentinel_fixed128,600,training,170,0.544697341,0.712305871,14359,0.000000000,4.024505615234e-4,2.072751522064e-2
6,sentinel_fixed128,600,fixed,170,-0.333748168,0.379745072,14357,0.000000000,5.877256393433e-3,1.572132110596e-3
6,sentinel_fixed128,600,rotating,170,0.592237919,0.736592840,14358,0.000000000,1.823902130127e-5,1.035141944885e-2
6,sentinel_fixed128,2400,training,170,0.642935742,0.743682562,14365,1.000000000,0.000000000000e0,4.204225540161e-2
6,sentinel_fixed128,2400,fixed,170,-0.320151050,0.384438562,14356,0.000000000,2.317643165588e-2,1.445949077606e-3
6,sentinel_fixed128,2400,rotating,170,0.545757537,0.698503307,14365,1.000000000,0.000000000000e0,2.984261512756e-2
6,sentinel_fixed128,4200,training,170,0.502250937,0.678675958,14350,0.000000000,1.251578330994e-2,4.608488082886e-2
6,sentinel_fixed128,4200,fixed,170,-0.097872923,0.465987581,14333,0.000000000,1.056599617004e-2,6.406791508198e-4
6,sentinel_fixed128,4200,rotating,170,0.444200447,0.654285714,14350,0.000000000,1.437926292419e-2,2.773141860962e-2
6,sentinel_rotating128,0,training,170,0.200969837,0.575440797,14349,1.000000000,0.000000000000e0,2.511858940125e-3
6,sentinel_rotating128,0,fixed,170,0.213470535,0.586406413,14345,0.000000000,2.872347831726e-3,1.829624176025e-3
6,sentinel_rotating128,0,rotating,170,0.438917749,0.660369467,14345,1.000000000,0.000000000000e0,1.055121421814e-3
6,sentinel_rotating128,600,training,170,0.113117919,0.553844009,14347,0.000000000,2.496778964996e-3,4.540920257568e-3
6,sentinel_rotating128,600,fixed,170,0.249162339,0.608710801,14350,1.000000000,0.000000000000e0,3.406584262848e-3
6,sentinel_rotating128,600,rotating,170,0.054978795,0.522926829,14350,0.000000000,3.164827823639e-3,2.415239810944e-3
6,sentinel_rotating128,2400,training,170,0.032451089,0.513649025,14360,0.000000000,6.628036499023e-4,3.411471843719e-3
6,sentinel_rotating128,2400,fixed,170,0.157647585,0.563100710,14358,0.000000000,2.310812473297e-3,2.851843833923e-3
6,sentinel_rotating128,2400,rotating,170,-0.160715071,0.450511945,14357,0.000000000,2.240777015686e-3,3.136873245239e-3
6,sentinel_rotating128,4200,training,170,0.137601378,0.552842693,14335,0.000000000,1.132011413574e-3,5.051374435425e-3
6,sentinel_rotating128,4200,fixed,170,-0.078611735,0.470805720,14335,0.000000000,3.646016120911e-4,4.798114299774e-3
6,sentinel_rotating128,4200,rotating,170,0.275936555,0.603711714,14333,0.000000000,3.352165222168e-4,4.606068134308e-3
7,training_full96,0,training,170,0.100978508,0.543585813,14351,0.000000000,5.755424499512e-4,1.884341239929e-3
7,training_full96,0,fixed,170,0.127399787,0.551745766,14349,1.000000000,0.000000000000e0,1.741647720337e-3
7,training_full96,0,rotating,170,0.196169023,0.574444367,14353,1.000000000,0.000000000000e0,2.624750137329e-3
7,training_full96,600,training,170,0.328843864,0.618378002,14365,0.000000000,7.114291191101e-3,1.049482822418e-2
7,training_full96,600,fixed,170,0.432449299,0.665018800,14362,0.000000000,4.733562469482e-3,8.839845657349e-3
7,training_full96,600,rotating,170,0.681774465,0.763366750,14364,0.000000000,4.820227622986e-3,1.104199886322e-2
7,training_full96,2400,training,170,0.336244893,0.619491820,14365,0.000000000,7.308006286621e-3,2.949213981628e-2
7,training_full96,2400,fixed,170,0.381409726,0.637009190,14364,0.000000000,8.329629898071e-3,3.199934959412e-2
7,training_full96,2400,rotating,170,0.274020066,0.599164636,14365,0.000000000,2.228498458862e-2,3.022885322571e-2
7,training_full96,4200,training,170,0.355751208,0.629745952,14328,0.000000000,7.957935333252e-3,5.049610137939e-2
7,training_full96,4200,fixed,170,0.486547329,0.675064554,14329,0.000000000,1.774168014526e-2,5.829668045044e-2
7,training_full96,4200,rotating,170,0.393832793,0.647218927,14329,0.000000000,8.723258972168e-3,5.581045150757e-2
7,sentinel_fixed128,0,training,170,0.100978508,0.543585813,14351,0.000000000,5.755424499512e-4,1.884341239929e-3
7,sentinel_fixed128,0,fixed,170,0.127399787,0.551745766,14349,1.000000000,0.000000000000e0,1.741647720337e-3
7,sentinel_fixed128,0,rotating,170,0.196169023,0.574444367,14353,1.000000000,0.000000000000e0,2.624750137329e-3
7,sentinel_fixed128,600,training,170,0.316826544,0.623642439,14364,1.000000000,0.000000000000e0,6.925284862518e-3
7,sentinel_fixed128,600,fixed,170,-0.077707431,0.474721448,14360,0.000000000,5.079686641693e-3,1.535058021545e-3
7,sentinel_fixed128,600,rotating,170,0.388946561,0.648611014,14363,0.000000000,1.971662044525e-3,1.057469844818e-2
7,sentinel_fixed128,2400,training,170,0.561956754,0.706230421,14365,0.000000000,1.445686817169e-2,2.316892147064e-2
7,sentinel_fixed128,2400,fixed,170,-0.384719899,0.366104999,14362,0.000000000,2.005720138550e-2,1.770257949829e-3
7,sentinel_fixed128,2400,rotating,170,0.608829941,0.715976331,14365,0.000000000,1.806402206421e-2,2.162611484528e-2
7,sentinel_fixed128,4200,training,170,0.606878981,0.726113318,14349,0.000000000,2.437829971313e-3,4.217386245728e-2
7,sentinel_fixed128,4200,fixed,170,-0.119032076,0.460588728,14336,0.000000000,1.930260658264e-2,7.146392017603e-4
7,sentinel_fixed128,4200,rotating,170,0.475110516,0.677259739,14349,0.000000000,4.231929779053e-4,3.217816352844e-2
7,sentinel_rotating128,0,training,170,0.100978508,0.543585813,14351,0.000000000,5.755424499512e-4,1.884341239929e-3
7,sentinel_rotating128,0,fixed,170,0.127399787,0.551745766,14349,1.000000000,0.000000000000e0,1.741647720337e-3
7,sentinel_rotating128,0,rotating,170,0.196169023,0.574444367,14353,1.000000000,0.000000000000e0,2.624750137329e-3
7,sentinel_rotating128,600,training,170,0.024467484,0.519885770,14357,0.000000000,2.751588821411e-3,4.158496856689e-3
7,sentinel_rotating128,600,fixed,170,0.283897687,0.600362294,14353,0.000000000,2.096712589264e-3,1.942336559296e-3
7,sentinel_rotating128,600,rotating,170,0.413855390,0.654824103,14355,0.000000000,1.623809337616e-3,2.928614616394e-3
7,sentinel_rotating128,2400,training,170,-0.109277611,0.458785854,14364,0.000000000,4.118442535400e-3,6.855487823486e-3
7,sentinel_rotating128,2400,fixed,170,0.181052876,0.563661678,14365,1.000000000,0.000000000000e0,3.973782062531e-3
7,sentinel_rotating128,2400,rotating,170,0.149977284,0.557613312,14363,0.000000000,3.048896789551e-3,3.927588462830e-3
7,sentinel_rotating128,4200,training,170,0.315020843,0.632110987,14344,0.000000000,2.311468124390e-3,7.890760898590e-3
7,sentinel_rotating128,4200,fixed,170,0.445906705,0.668502894,14341,1.000000000,0.000000000000e0,4.967868328094e-3
7,sentinel_rotating128,4200,rotating,170,0.321482116,0.612563620,14343,0.000000000,2.311468124390e-3,6.920218467712e-3
8,training_full96,0,training,170,0.377814268,0.642971636,14349,1.000000000,0.000000000000e0,1.552700996399e-3
8,training_full96,0,fixed,170,0.120135100,0.548805128,14353,0.000000000,1.297831535339e-3,2.382516860962e-3
8,training_full96,0,rotating,170,0.628162187,0.738030525,14349,0.000000000,1.157522201538e-4,8.308887481689e-4
8,training_full96,600,training,170,0.559751442,0.704817600,14364,0.000000000,1.134097576141e-3,1.136207580566e-2
8,training_full96,600,fixed,170,0.596325861,0.722481376,14363,0.000000000,1.134097576141e-3,1.037144660950e-2
8,training_full96,600,rotating,170,0.417898545,0.656548075,14363,0.000000000,7.607936859131e-4,7.947146892548e-3
8,training_full96,2400,training,170,0.472271464,0.674812030,14364,0.000000000,4.194736480713e-3,3.188395500183e-2
8,training_full96,2400,fixed,170,0.493823316,0.678315350,14365,0.000000000,1.372694969177e-2,4.078030586243e-2
8,training_full96,2400,rotating,170,0.525430353,0.693908806,14365,0.000000000,1.106917858124e-2,3.207969665527e-2
8,training_full96,4200,training,170,0.451944978,0.668778722,14362,0.000000000,1.490235328674e-2,5.810594558716e-2
8,training_full96,4200,fixed,170,0.410482163,0.648631711,14361,0.000000000,2.945780754089e-2,6.337690353394e-2
8,training_full96,4200,rotating,170,0.378676870,0.637167525,14362,0.000000000,2.945780754089e-2,4.475212097168e-2
8,sentinel_fixed128,0,training,170,0.377814268,0.642971636,14349,1.000000000,0.000000000000e0,1.552700996399e-3
8,sentinel_fixed128,0,fixed,170,0.120135100,0.548805128,14353,0.000000000,1.297831535339e-3,2.382516860962e-3
8,sentinel_fixed128,0,rotating,170,0.628162187,0.738030525,14349,0.000000000,1.157522201538e-4,8.308887481689e-4
8,sentinel_fixed128,600,training,170,0.264883168,0.598050139,14360,0.000000000,2.738296985626e-3,6.246149539948e-3
8,sentinel_fixed128,600,fixed,170,0.062057738,0.526150846,14359,0.000000000,2.714812755585e-3,1.043796539307e-3
8,sentinel_fixed128,600,rotating,170,0.338936228,0.624120883,14361,0.000000000,1.346528530121e-3,5.196690559387e-3
8,sentinel_fixed128,2400,training,170,0.263915096,0.589975635,14365,0.000000000,8.577823638916e-3,2.109575271606e-2
8,sentinel_fixed128,2400,fixed,170,-0.041261426,0.482941095,14362,0.000000000,9.906411170959e-3,1.421563327312e-3
8,sentinel_fixed128,2400,rotating,170,0.220380921,0.575356770,14365,0.000000000,3.182411193848e-3,2.500188350677e-2
8,sentinel_fixed128,4200,training,170,0.270016671,0.598190045,14365,0.000000000,1.673412322998e-2,3.038620948792e-2
8,sentinel_fixed128,4200,fixed,170,-0.289311010,0.392406827,14355,0.000000000,3.087067604065e-2,7.881801575422e-4
8,sentinel_fixed128,4200,rotating,170,0.339089490,0.625452520,14364,1.000000000,0.000000000000e0,4.382777214050e-2
8,sentinel_rotating128,0,training,170,0.377814268,0.642971636,14349,1.000000000,0.000000000000e0,1.552700996399e-3
8,sentinel_rotating128,0,fixed,170,0.120135100,0.548805128,14353,0.000000000,1.297831535339e-3,2.382516860962e-3
8,sentinel_rotating128,0,rotating,170,0.628162187,0.738030525,14349,0.000000000,1.157522201538e-4,8.308887481689e-4
8,sentinel_rotating128,600,training,170,-0.019254960,0.494602688,14359,0.000000000,2.227306365967e-3,3.338575363159e-3
8,sentinel_rotating128,600,fixed,170,-0.219389886,0.427088414,14353,0.000000000,3.004729747772e-3,1.762807369232e-3
8,sentinel_rotating128,600,rotating,170,0.266236363,0.600348189,14360,0.000000000,2.037286758423e-3,2.424657344818e-3
8,sentinel_rotating128,2400,training,170,-0.232827534,0.416794318,14362,0.000000000,1.125037670135e-3,5.809366703033e-3
8,sentinel_rotating128,2400,fixed,170,-0.092555841,0.469257016,14361,0.000000000,1.125037670135e-3,7.123708724976e-3
8,sentinel_rotating128,2400,rotating,170,-0.071319920,0.476813814,14362,0.000000000,1.225233078003e-3,3.681957721710e-3
8,sentinel_rotating128,4200,training,170,-0.116538482,0.461211699,14360,0.000000000,3.339111804962e-3,5.747973918915e-3
8,sentinel_rotating128,4200,fixed,170,-0.027349119,0.486802702,14359,0.000000000,2.044975757599e-3,5.135118961334e-3
8,sentinel_rotating128,4200,rotating,170,0.243568042,0.591573816,14360,0.000000000,3.096640110016e-3,4.928231239319e-3
9,training_full96,0,training,170,-0.002096965,0.507381616,14360,0.000000000,7.604360580444e-4,1.465320587158e-3
9,training_full96,0,fixed,170,0.471273850,0.669429547,14357,0.000000000,1.940727233887e-4,1.113295555115e-3
9,training_full96,0,rotating,170,0.065277076,0.527334773,14359,0.000000000,7.604360580444e-4,3.514885902405e-3
9,training_full96,600,training,170,0.238797075,0.584905660,14363,0.000000000,6.808042526245e-3,9.106397628784e-3
9,training_full96,600,fixed,170,0.787675683,0.817447608,14363,0.000000000,5.599260330200e-3,1.836085319519e-2
9,training_full96,600,rotating,170,0.646673685,0.749634477,14363,0.000000000,5.599260330200e-3,1.053154468536e-2
9,training_full96,2400,training,170,0.494817447,0.683605987,14365,0.000000000,1.314187049866e-2,2.971458435059e-2
9,training_full96,2400,fixed,170,0.722380787,0.775008702,14365,0.000000000,3.635168075562e-3,3.289699554443e-2
9,training_full96,2400,rotating,170,0.609587142,0.729550992,14365,0.000000000,4.912137985229e-3,4.797625541687e-2
9,training_full96,4200,training,170,0.351910621,0.627471456,14364,0.000000000,3.463840484619e-2,7.156658172607e-2
9,training_full96,4200,fixed,170,0.617972911,0.732595377,14364,0.000000000,2.749347686768e-2,5.733680725098e-2
9,training_full96,4200,rotating,170,0.366391265,0.626105117,14365,0.000000000,2.474021911621e-2,5.679607391357e-2
9,sentinel_fixed128,0,training,170,-0.002096965,0.507381616,14360,0.000000000,7.604360580444e-4,1.465320587158e-3
9,sentinel_fixed128,0,fixed,170,0.471273850,0.669429547,14357,0.000000000,1.940727233887e-4,1.113295555115e-3
9,sentinel_fixed128,0,rotating,170,0.065277076,0.527334773,14359,0.000000000,7.604360580444e-4,3.514885902405e-3
9,sentinel_fixed128,600,training,170,0.487694872,0.674625827,14365,0.000000000,2.046048641205e-3,7.597088813782e-3
9,sentinel_fixed128,600,fixed,170,-0.316577400,0.375452520,14364,0.000000000,4.569470882416e-3,2.133429050446e-3
9,sentinel_fixed128,600,rotating,170,0.448493842,0.661260007,14365,0.000000000,2.062439918518e-3,1.090943813324e-2
9,sentinel_fixed128,2400,training,170,0.389828097,0.644876079,14364,0.000000000,1.665830612183e-3,2.138900756836e-2
9,sentinel_fixed128,2400,fixed,170,0.017426218,0.506690828,14348,0.000000000,1.922655105591e-2,6.145033985376e-4
9,sentinel_fixed128,2400,rotating,170,0.458574946,0.659820372,14363,0.000000000,3.233671188354e-3,3.359866142273e-2
9,sentinel_fixed128,4200,training,170,0.241780842,0.587133607,14363,1.000000000,0.000000000000e0,5.052995681763e-2
9,sentinel_fixed128,4200,fixed,170,-0.071447245,0.467190486,14127,0.000000000,2.095508575439e-2,4.708766937256e-5
9,sentinel_fixed128,4200,rotating,170,0.261132090,0.598997494,14364,0.000000000,1.350069046021e-2,5.731153488159e-2
9,sentinel_rotating128,0,training,170,-0.002096965,0.507381616,14360,0.000000000,7.604360580444e-4,1.465320587158e-3
9,sentinel_rotating128,0,fixed,170,0.471273850,0.669429547,14357,0.000000000,1.940727233887e-4,1.113295555115e-3
9,sentinel_rotating128,0,rotating,170,0.065277076,0.527334773,14359,0.000000000,7.604360580444e-4,3.514885902405e-3
9,sentinel_rotating128,600,training,170,-0.024209745,0.498328691,14360,0.000000000,2.649247646332e-3,3.374576568604e-3
9,sentinel_rotating128,600,fixed,170,0.540858143,0.695682451,14360,0.000000000,1.423656940460e-3,3.096640110016e-3
9,sentinel_rotating128,600,rotating,170,0.229582696,0.583107026,14361,0.000000000,2.211332321167e-3,3.306210041046e-3
9,sentinel_rotating128,2400,training,170,0.102547130,0.538397271,14363,0.000000000,5.437254905701e-3,6.400525569916e-3
9,sentinel_rotating128,2400,fixed,170,0.433825433,0.662814175,14363,0.000000000,2.658605575562e-3,5.575001239777e-3
9,sentinel_rotating128,2400,rotating,170,0.198683933,0.577606016,14361,0.000000000,4.300355911255e-3,6.752610206604e-3
9,sentinel_rotating128,4200,training,170,0.419545813,0.653160679,14364,0.000000000,2.035737037659e-3,6.625831127167e-3
9,sentinel_rotating128,4200,fixed,170,0.355102293,0.621640440,14362,0.000000000,3.124415874481e-3,5.652904510498e-3
9,sentinel_rotating128,4200,rotating,170,-0.145288561,0.450609119,14365,0.000000000,4.040360450745e-3,6.028652191162e-3
10,training_full96,0,training,170,0.397824971,0.648006135,14344,0.000000000,1.573562622070e-5,8.560419082642e-4
10,training_full96,0,fixed,170,0.640690798,0.748692560,14341,1.000000000,0.000000000000e0,7.250308990479e-4
10,training_full96,0,rotating,170,0.494543831,0.686363320,14351,0.000000000,6.026029586792e-4,1.008868217468e-3
10,training_full96,600,training,170,0.557815976,0.717220249,14361,0.000000000,2.454876899719e-3,1.084661483765e-2
10,training_full96,600,fixed,170,0.459464889,0.660632224,14362,0.000000000,3.347516059875e-3,1.080715656281e-2
10,training_full96,600,rotating,170,0.443616676,0.666504178,14360,0.000000000,2.820253372192e-3,1.008224487305e-2
10,training_full96,2400,training,170,0.372690689,0.629098503,14365,0.000000000,7.737159729004e-3,3.041052818298e-2
10,training_full96,2400,fixed,170,0.314425483,0.606377054,14364,0.000000000,1.326513290405e-2,3.878164291382e-2
10,training_full96,2400,rotating,170,0.417209226,0.648242255,14365,0.000000000,1.241135597229e-2,2.958130836487e-2
10,training_full96,4200,training,170,0.401578289,0.644197116,14286,1.000000000,0.000000000000e0,7.103157043457e-2
10,training_full96,4200,fixed,170,0.559960674,0.696647302,14287,1.000000000,0.000000000000e0,6.122517585754e-2
10,training_full96,4200,rotating,170,0.436556300,0.654626907,14286,0.000000000,7.145404815674e-3,5.407619476318e-2
10,sentinel_fixed128,0,training,170,0.397824971,0.648006135,14344,0.000000000,1.573562622070e-5,8.560419082642e-4
10,sentinel_fixed128,0,fixed,170,0.640690798,0.748692560,14341,1.000000000,0.000000000000e0,7.250308990479e-4
10,sentinel_fixed128,0,rotating,170,0.494543831,0.686363320,14351,0.000000000,6.026029586792e-4,1.008868217468e-3
10,sentinel_fixed128,600,training,170,0.177238209,0.565598886,14360,0.000000000,1.001000404358e-3,8.894085884094e-3
10,sentinel_fixed128,600,fixed,170,0.173567098,0.560415071,14359,0.000000000,6.620049476624e-3,2.071797847748e-3
10,sentinel_fixed128,600,rotating,170,0.321541716,0.615389972,14360,0.000000000,3.513038158417e-3,4.770696163177e-3
10,sentinel_fixed128,2400,training,170,0.286831594,0.599345586,14364,0.000000000,9.690999984741e-3,3.257346153259e-2
10,sentinel_fixed128,2400,fixed,170,-0.025186782,0.491922006,14360,0.000000000,1.507878303528e-2,1.909159123898e-3
10,sentinel_fixed128,2400,rotating,170,0.396201044,0.640465084,14363,0.000000000,1.316893100739e-2,3.704619407654e-2
10,sentinel_fixed128,4200,training,170,0.271208652,0.596519318,14365,0.000000000,4.392480850220e-2,4.847860336304e-2
10,sentinel_fixed128,4200,fixed,170,-0.109958010,0.457176899,14268,0.000000000,5.757284164429e-2,1.676809042692e-4
10,sentinel_fixed128,4200,rotating,170,0.468694011,0.677758441,14365,0.000000000,5.749273300171e-2,3.693485260010e-2
10,sentinel_rotating128,0,training,170,0.397824971,0.648006135,14344,0.000000000,1.573562622070e-5,8.560419082642e-4
10,sentinel_rotating128,0,fixed,170,0.640690798,0.748692560,14341,1.000000000,0.000000000000e0,7.250308990479e-4
10,sentinel_rotating128,0,rotating,170,0.494543831,0.686363320,14351,0.000000000,6.026029586792e-4,1.008868217468e-3
10,sentinel_rotating128,600,training,170,0.114791460,0.539829799,14336,1.000000000,0.000000000000e0,2.884387969971e-3
10,sentinel_rotating128,600,fixed,170,0.034748283,0.506242589,14337,0.000000000,8.024573326111e-4,2.286314964294e-3
10,sentinel_rotating128,600,rotating,170,-0.159598948,0.448458641,14338,0.000000000,1.342952251434e-3,2.496004104614e-3
10,sentinel_rotating128,2400,training,170,-0.289756944,0.383372789,14362,0.000000000,2.095460891724e-3,5.250334739685e-3
10,sentinel_rotating128,2400,fixed,170,-0.179265342,0.431794443,14361,0.000000000,1.931369304657e-3,5.257189273834e-3
10,sentinel_rotating128,2400,rotating,170,-0.012332629,0.495822309,14362,0.000000000,3.202617168427e-3,4.769921302795e-3
10,sentinel_rotating128,4200,training,170,-0.351645815,0.374225440,14363,0.000000000,4.429101943970e-3,4.868090152740e-3
10,sentinel_rotating128,4200,fixed,170,-0.486568511,0.318131180,14362,0.000000000,5.352556705475e-3,5.365908145905e-3
10,sentinel_rotating128,4200,rotating,170,-0.477280569,0.324954742,14362,0.000000000,2.429425716400e-3,6.046414375305e-3
11,training_full96,0,training,170,-0.055196933,0.479821565,14347,0.000000000,1.798868179321e-4,7.077455520630e-4
11,training_full96,0,fixed,170,-0.031140330,0.484347765,14343,0.000000000,2.181529998779e-5,1.501560211182e-3
11,training_full96,0,rotating,170,0.582506100,0.713329615,14344,0.000000000,9.143352508545e-5,7.894039154053e-4
11,training_full96,600,training,170,0.081470047,0.549049641,14363,0.000000000,2.902805805206e-3,1.217782497406e-2
11,training_full96,600,fixed,170,0.061082957,0.524575327,14364,0.000000000,6.149113178253e-3,1.953566074371e-2
11,training_full96,600,rotating,170,0.003009269,0.524926890,14362,0.000000000,8.391141891479e-3,6.955862045288e-3
11,training_full96,2400,training,170,0.237276275,0.584963453,14365,0.000000000,2.186417579651e-3,2.711009979248e-2
11,training_full96,2400,fixed,170,0.442621870,0.655899756,14365,0.000000000,2.186417579651e-3,4.856133460999e-2
11,training_full96,2400,rotating,170,0.673248209,0.752105813,14365,0.000000000,1.474261283875e-3,2.810537815094e-2
11,training_full96,4200,training,170,0.403940135,0.644736842,14364,0.000000000,6.736516952515e-3,4.729056358337e-2
11,training_full96,4200,fixed,170,0.436245771,0.660679476,14364,0.000000000,6.736516952515e-3,7.221937179565e-2
11,training_full96,4200,rotating,170,0.545512390,0.703146756,14364,0.000000000,4.878044128418e-4,4.542207717896e-2
11,sentinel_fixed128,0,training,170,-0.055196933,0.479821565,14347,0.000000000,1.798868179321e-4,7.077455520630e-4
11,sentinel_fixed128,0,fixed,170,-0.031140330,0.484347765,14343,0.000000000,2.181529998779e-5,1.501560211182e-3
11,sentinel_fixed128,0,rotating,170,0.582506100,0.713329615,14344,0.000000000,9.143352508545e-5,7.894039154053e-4
11,sentinel_fixed128,600,training,170,-0.077194392,0.474758025,14361,0.000000000,4.155516624451e-3,5.917787551880e-3
11,sentinel_fixed128,600,fixed,170,0.143122513,0.562365067,14359,0.000000000,4.139661788940e-3,2.115786075592e-3
11,sentinel_fixed128,600,rotating,170,0.320651195,0.626044568,14360,1.000000000,0.000000000000e0,4.997968673706e-3
11,sentinel_fixed128,2400,training,170,0.020704589,0.507066769,14363,0.000000000,1.636946201324e-2,3.224277496338e-2
11,sentinel_fixed128,2400,fixed,170,-0.003917929,0.497944967,14355,0.000000000,1.535415649414e-2,9.185075759888e-4
11,sentinel_fixed128,2400,rotating,170,0.075046043,0.524681473,14363,0.000000000,1.187670230865e-2,2.310311794281e-2
11,sentinel_fixed128,4200,training,170,0.038036100,0.513212020,14343,0.000000000,1.107859611511e-2,6.208229064941e-2
11,sentinel_fixed128,4200,fixed,170,-0.025117824,0.473739422,14299,0.000000000,2.189040184021e-2,2.220422029495e-4
11,sentinel_fixed128,4200,rotating,170,0.264011315,0.590699944,14344,0.000000000,1.975560188293e-2,3.895783424377e-2
11,sentinel_rotating128,0,training,170,-0.055196933,0.479821565,14347,0.000000000,1.798868179321e-4,7.077455520630e-4
11,sentinel_rotating128,0,fixed,170,-0.031140330,0.484347765,14343,0.000000000,2.181529998779e-5,1.501560211182e-3
11,sentinel_rotating128,0,rotating,170,0.582506100,0.713329615,14344,0.000000000,9.143352508545e-5,7.894039154053e-4
11,sentinel_rotating128,600,training,170,0.156364993,0.563884631,14354,0.000000000,2.959966659546e-3,2.127408981323e-3
11,sentinel_rotating128,600,fixed,170,-0.203239487,0.430013928,14360,0.000000000,1.378655433655e-3,3.017425537109e-3
11,sentinel_rotating128,600,rotating,170,0.213248526,0.592853162,14356,1.000000000,0.000000000000e0,2.556800842285e-3
11,sentinel_rotating128,2400,training,170,-0.005664366,0.496762064,14361,0.000000000,3.130853176117e-3,4.686951637268e-3
11,sentinel_rotating128,2400,fixed,170,-0.359042626,0.365389972,14360,0.000000000,3.333985805511e-3,4.814147949219e-3
11,sentinel_rotating128,2400,rotating,170,0.258383905,0.595667619,14357,0.000000000,1.690387725830e-3,2.549469470978e-3
11,sentinel_rotating128,4200,training,170,-0.200047387,0.424966892,14347,0.000000000,2.354323863983e-3,4.908680915833e-3
11,sentinel_rotating128,4200,fixed,170,-0.482288950,0.324179271,14347,0.000000000,2.660751342773e-3,5.680799484253e-3
11,sentinel_rotating128,4200,rotating,170,-0.291117766,0.392650443,14341,0.000000000,3.433763980865e-3,2.632200717926e-3
12,training_full96,0,training,170,0.473061377,0.666666667,14349,1.000000000,0.000000000000e0,1.598596572876e-3
12,training_full96,0,fixed,170,0.568924730,0.713091340,14353,0.000000000,5.788803100586e-4,1.927614212036e-3
12,training_full96,0,rotating,170,0.607370673,0.725701944,14353,1.000000000,0.000000000000e0,2.423524856567e-3
12,training_full96,600,training,170,0.406267919,0.659983292,14364,0.000000000,1.515746116638e-3,1.841425895691e-2
12,training_full96,600,fixed,170,0.308730361,0.616557583,14362,0.000000000,7.207393646240e-3,1.217830181122e-2
12,training_full96,600,rotating,170,0.221742797,0.590295182,14364,0.000000000,1.515746116638e-3,1.909744739532e-2
12,training_full96,2400,training,170,0.417055343,0.646153846,14365,0.000000000,1.416730880737e-2,3.485608100891e-2
12,training_full96,2400,fixed,170,0.201298356,0.570175439,14364,0.000000000,1.365447044373e-2,3.128361701965e-2
12,training_full96,2400,rotating,170,0.540745355,0.690915419,14365,0.000000000,6.037950515747e-3,4.090166091919e-2
12,training_full96,4200,training,170,0.159534521,0.555857551,14349,0.000000000,6.295919418335e-3,6.718301773071e-2
12,training_full96,4200,fixed,170,-0.006492666,0.499442509,14350,0.000000000,2.917838096619e-2,3.732204437256e-2
12,training_full96,4200,rotating,170,0.462510839,0.667108014,14350,0.000000000,1.885414123535e-3,5.803203582764e-2
12,sentinel_fixed128,0,training,170,0.473061377,0.666666667,14349,1.000000000,0.000000000000e0,1.598596572876e-3
12,sentinel_fixed128,0,fixed,170,0.568924730,0.713091340,14353,0.000000000,5.788803100586e-4,1.927614212036e-3
12,sentinel_fixed128,0,rotating,170,0.607370673,0.725701944,14353,1.000000000,0.000000000000e0,2.423524856567e-3
12,sentinel_fixed128,600,training,170,0.391575024,0.652973124,14362,0.000000000,3.701806068420e-3,5.330204963684e-3
12,sentinel_fixed128,600,fixed,170,0.074331722,0.524860724,14360,0.000000000,2.362668514252e-3,1.264989376068e-3
12,sentinel_fixed128,600,rotating,170,0.594892425,0.719398412,14362,0.000000000,2.361178398132e-3,5.394458770752e-3
12,sentinel_fixed128,2400,training,170,0.393577225,0.640236686,14365,0.000000000,1.614665985107e-2,3.389763832092e-2
12,sentinel_fixed128,2400,fixed,170,-0.129728555,0.454836688,14359,0.000000000,1.956331729889e-2,7.585026323795e-4
12,sentinel_fixed128,2400,rotating,170,0.361862715,0.629446572,14365,0.000000000,1.151490211487e-2,3.996372222900e-2
12,sentinel_fixed128,4200,training,170,0.256196490,0.600348432,14350,0.000000000,3.699183464050e-2,4.704451560974e-2
12,sentinel_fixed128,4200,fixed,170,-0.266483945,0.403317237,14289,0.000000000,2.896571159363e-2,1.262400764972e-4
12,sentinel_fixed128,4200,rotating,170,0.342860632,0.624808362,14350,0.000000000,7.421255111694e-3,4.334306716919e-2
12,sentinel_rotating128,0,training,170,0.473061377,0.666666667,14349,1.000000000,0.000000000000e0,1.598596572876e-3
12,sentinel_rotating128,0,fixed,170,0.568924730,0.713091340,14353,0.000000000,5.788803100586e-4,1.927614212036e-3
12,sentinel_rotating128,0,rotating,170,0.607370673,0.725701944,14353,1.000000000,0.000000000000e0,2.423524856567e-3
